Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2023 IFBB Pro League - Musclecontest Rio de Janeiro,"Rio de Janeiro, Brazil","March 25, 2023",Renata Guaraciaba,Brazil,3,3,,,,6,1,Women's Wellness
2023 IFBB Pro League - Musclecontest Rio de Janeiro,"Rio de Janeiro, Brazil","March 25, 2023",Jessica Basso,Brazil,18,18,,,,36,6,Women's Wellness
2023 IFBB Pro League - Musclecontest Rio de Janeiro,"Rio de Janeiro, Brazil","March 25, 2023",Nerilde Garcia,Brazil,12,12,,,,24,4,Women's Wellness
2023 IFBB Pro League - Musclecontest Rio de Janeiro,"Rio de Janeiro, Brazil","March 25, 2023",Silmara Walter,Brazil,9,9,,,,18,3,Women's Wellness
2023 IFBB Pro League - Musclecontest Rio de Janeiro,"Rio de Janeiro, Brazil","March 25, 2023",Rose Lopes,Brazil,21,21,,,,42,7,Women's Wellness
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Christine Allbritton,"Vancouver, Washington",10,,,,,10,2,Figure Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Karrie Kalbach-Alexander,"Chico, California",30,,,,,30,6,Figure Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Stacie Gladwell,"Pleasant View, Utah",25,,,,,25,5,Figure Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Belinda Ann Hope,"Dunedin, Florida",43,,,,,43,9,Figure Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Dr. Adrienne Matthews,"Chaska, Minnesota",5,,,,,5,1,Figure Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Traci Miller,"Atlanta, Georgia",20,,,,,20,4,Figure Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Sara Taschner,"Goodyear, Arizona",15,,,,,15,3,Figure Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Missy Sandeman,"Homewood, California",40,,,,,40,8,Figure Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Beth McGrath,"Weatherford, Texas",36,,,,,36,7,Figure Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Christine Allbritton,"Vancouver, Washington",10,,,,,10,2,Figure Masters +45
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Karrie Kalbach-Alexander,"Chico, California",25,,,,,25,5,Figure Masters +45
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Stacie Gladwell,"Pleasant View, Utah",20,,,,,20,4,Figure Masters +45
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Belinda Ann Hope,"Dunedin, Florida",38,,,,,38,8,Figure Masters +45
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Dr. Adrienne Matthews,"Chaska, Minnesota",5,,,,,5,1,Figure Masters +45
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Sara Taschner,"Goodyear, Arizona",15,,,,,15,3,Figure Masters +45
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Missy Sandeman,"Homewood, California",35,,,,,35,7,Figure Masters +45
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Beth McGrath,"Weatherford, Texas",31,,,,,31,6,Figure Masters +45
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Karrie Kalbach-Alexander,"Chico, California",10,,,,,10,2,Figure Masters +50
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Sara Taschner,"Goodyear, Arizona",5,,,,,5,1,Figure Masters +50
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Missy Sandeman,"Homewood, California",18,,,,,18,4,Figure Masters +50
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Beth McGrath,"Weatherford, Texas",17,,,,,17,3,Figure Masters +50
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Dajuan R. Freeman,"Perris, California",5,,,,,5,1,Men's Physique Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",David Odom,"Sandy, Oregon",10,,,,,10,2,Men's Physique Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Mark Sindayen,"Bothell, Washington",15,,,,,15,3,Men's Physique Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Richard Gonzales,"Graham, Washington",20,,,,,20,4,Men's Physique Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Jeffrey Robbins,Hawaii,25,,,,,25,5,Men's Physique Masters +40
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Richard Gonzales,"Graham, Washington",10,,,,,10,2,Men's Physique Masters +50
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Bryan Turner,"Scottsdale, Arizona",5,,,,,5,1,Men's Physique Masters +50
2023 IFBB PRO LEAGUE EMERALD CUP,"Bellevue, Washington","April 28, 2023",Jeffrey Robbins,Hawaii,15,,,,,15,3,Men's Physique Masters +50
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Aundre Benson,"San Diego, California",32,,,,,32,6,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Joshua Boles,"McChord, Washington",80,,,,,80,16,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Kevin Brown,"Las Vegas, Nevada",20,,,,,20,4,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Carlos DeOliveira,Brazil,5,,,,,5,1,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Jonathan Goodman,"Upland, California",80,,,,,80,16,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Jorge Hernandez,"Laredo, Texas",35,,,,,35,7,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Lavelle Jackson,"Chula Vista, California",63,,,,,63,12,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Tyler James,"Bellflower, California",64,,,,,64,13,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Brock Jenkins,"Las Vegas, Nevada",80,,,,,80,16,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Jabe Johnson,"Orange, California",55,,,,,55,11,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Steven Klaiber,"Fairfield, California",75,,,,,75,15,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Joseph Lee,"Missouri City, Texas",10,,,,,10,2,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Roberto Lima,"Los Angeles, California",25,,,,,25,5,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Jean-Pierre Marshall,"Las Vegas, Nevada",80,,,,,80,16,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Joshua Petrecky,"Southern Pines, North Carolina",80,,,,,80,16,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Steven Pham,"Gilbert, Arizona",45,,,,,45,9,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Andres Ramos,"Lehigh Acres, Florida",15,,,,,15,3,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Sharif Reid,"Somerset, New Jersey",70,,,,,70,14,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Sebastian Gomez Rodriguez,Mexico,80,,,,,80,16,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Ponpaisan Ruangsangpen,Thailand,80,,,,,80,16,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",TJ Terry,"Greeley, Colorado",80,,,,,80,16,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Damar Turner,"North Las Vegas, Nevada",39,,,,,39,8,Pro Men's Physique
2023 IFBB PRO LEAGUE LOS ANGELES GRAND PRIX,"Anaheim, California","April 22, 2023",Franky Yan,"Arcadia, California",50,,,,,50,10,Pro Men's Physique
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Kimber Bonilla,"Las Vegas, Nevada",18,,,,,18,6,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Treasure Boston,"Liberty Lake, Washington",42,,,,,42,14,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Alex Carrera,"La Quinta, California",48,,,,,48,16,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Jackie Cheney,"Syracuse, Utah",15,,,,,15,5,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Stacy Correa,"Long Beach, California",48,,,,,48,16,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Aimee Leann Delgado,"Las Vegas, Nevada",3,,,,,3,1,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Malu Duarte,Brazil,10,,,,,10,3,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Toniesha Gaddis,"Largo, Maryland",27,,,,,27,9,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Brittany Gillespie,"Santa Monica, California",21,,,,,21,7,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Heili Howell,"Sandy, Utah",30,,,,,30,10,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Nicole Johnson,"Deer Lodge, Montana",45,,,,,45,15,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Natalie Matthews,Puerto Rico,39,,,,,39,13,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Kiki McClellan,"Hebron, Ohio",48,,,,,48,16,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Ruth Montes,"La Verne, California",48,,,,,48,16,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Ukachi Onyejiaka,"Lewisville, Texas",33,,,,,33,11,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Kathy Seitz,"Mayfield Heights, Ohio",36,,,,,36,12,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Lisa Solomon,"East Helena, Montana",48,,,,,48,16,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Marisol Sosa,"Provo, Utah",48,,,,,48,16,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Carlee Stevenson,"Phoenix, Arizona",24,,,,,24,8,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Savannah Watchman,"South Jordan, Utah",11,,,,,11,4,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Jessica Wilson,"Costa Mesa, California",6,,,,,6,2,BIKINI
2023 IFBB PRO LEAGUE WASATCH WARRIOR,"Salt Lake City, Utah","April 15, 2023",Nicole Johnson,"Deer Lodge, Montana",3,,,,,3,1,Bikini Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR,"Salt Lake City, Utah","April 15, 2023",Ruth Montes,"La Verne, California",9,,,,,9,3,Bikini Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR,"Salt Lake City, Utah","April 15, 2023",Lisa Solomon,"East Helena, Montana",18,,,,,18,6,Bikini Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR,"Salt Lake City, Utah","April 15, 2023",Sarah Downey,"Walnut Creek, California",6,,,,,6,2,Bikini Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR,"Salt Lake City, Utah","April 15, 2023",Dawn Hinz,"Round Rock, Texas",12,,,,,12,4,Bikini Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR,"Salt Lake City, Utah","April 15, 2023",Shonte Turner,"Scottsdale, Arizona",15,,,,,15,5,Bikini Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO FIGURE,"Salt Lake City, Utah","April 15, 2023",Michelle Chadwick,"Henderson, Nevada",31,,,,,31,11,FIGURE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO FIGURE,"Salt Lake City, Utah","April 15, 2023",Gabriela Consolmagno,"San Diego, California",3,,,,,3,1,FIGURE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO FIGURE,"Salt Lake City, Utah","April 15, 2023",Gabriela Estrada,"Logan, Utah",21,,,,,21,7,FIGURE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO FIGURE,"Salt Lake City, Utah","April 15, 2023",Stacie Gladwell,"Pleasant View, Utah",15,,,,,15,5,FIGURE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO FIGURE,"Salt Lake City, Utah","April 15, 2023",Rebecca Godwin,"Dunellen, New Jersey",31,,,,,31,10,FIGURE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO FIGURE,"Salt Lake City, Utah","April 15, 2023",Kate Grevey,"Glen Arm, Maryland",26,,,,,26,9,FIGURE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO FIGURE,"Salt Lake City, Utah","April 15, 2023",Ashley Howells,"Amherst, Ohio",9,,,,,9,3,FIGURE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO FIGURE,"Salt Lake City, Utah","April 15, 2023",Shana Malcolm,"Marietta, Georgia",12,,,,,12,4,FIGURE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO FIGURE,"Salt Lake City, Utah","April 15, 2023",Gina Palma,"Reno, Nevada",6,,,,,6,2,FIGURE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO FIGURE,"Salt Lake City, Utah","April 15, 2023",Kiira Poux,"Atlanta, Georgia",24,,,,,24,8,FIGURE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO FIGURE,"Salt Lake City, Utah","April 15, 2023",Destinee Silva,"Washington, Utah",18,,,,,18,6,FIGURE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Michelle Chadwick,"Henderson, Nevada",13,,,,,13,4,Figure Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Stacie Gladwell,"Pleasant View, Utah",6,,,,,6,2,Figure Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Rebecca Godwin,"Dunellen, New Jersey",14,,,,,14,5,Figure Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Kate Grevey,"Glen Arm, Maryland",9,,,,,9,3,Figure Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Gina Palma,"Reno, Nevada",3,,,,,3,1,Figure Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Brenda Wisner,"Clear Lake, Iowa",18,,,,,18,6,Figure Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Blake Alexander,"Littleton, Colorado",42,,,,,39,13,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Clinton Barbadillo,"Ewa Beach, Hawaii",36,DNS,,,,DNS,DNS,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Joshua Boles,"Tacoma, Washington",33,,,,,33,11,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Kevin Brown,"Las Vegas, Nevada",12,,,,,12,4,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Travis Cleveland,"Meridian, Idaho",48,,,,,45,15,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Jamal Everette,"Chicago, Illinois",16,,,,,16,5,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Dajuan R. Freeman,"Perris, California",17,,,,,17,6,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Jonathan Goodman,"Upland, California",45,,,,,45,14,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Brock Jenkins,"Las Vegas, Nevada",24,,,,,24,8,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Joseph Lee,"Missouri City, Texas",9,,,,,9,3,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Benquil Marigny,"Owensboro, Kentucky",6,,,,,6,2,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Corey Morris,"Atlanta, Georgia",3,,,,,3,1,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Khali Quartey,"Houston, Texas",21,,,,,21,7,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",David Odom,"Sandy, Oregon",30,,,,,30,10,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",TJ Terry,"Greely, Colorado",36,,,,,36,12,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Franky Yan,"Arcadia, California",27,,,,,27,9,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Noel Thompson,"Las Vegas, Nevada",48,,,,,48,16,MEN'S PHYSIQUE
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Blake Alexander,"Littleton, Colorado",9,,,,,9,3,Men's Physique Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Dajuan R. Freeman,"Perris, California",3,,,,,3,1,Men's Physique Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",David Odom,"Sandy, Oregon",6,,,,,6,2,Men's Physique Masters +40
2023 IFBB PRO LEAGUE WASATCH WARRIOR PRO,"Salt Lake City, Utah","April 15, 2023",Noel Thompson,"Las Vegas, Nevada",12,,,,,12,4,Men's Physique Masters +40
2023 IFBB PRO LEAGUE BODY BE 1 CLASSIC PRO,"Montgomery, AL","June 17, 2023",Belen Altamirano,"Weston, Florida",6,6,,,,6,2,Bikini Masters +35
2023 IFBB PRO LEAGUE BODY BE 1 CLASSIC PRO,"Montgomery, AL","June 17, 2023",Karla Jacome,"Indian Wells, California",12,12,,,,12,4,Bikini Masters +35
2023 IFBB PRO LEAGUE BODY BE 1 CLASSIC PRO,"Montgomery, AL","June 17, 2023",Angela Ruscilli,"Columbus, Ohio",9,9,,,,9,3,Bikini Masters +35
2023 IFBB PRO LEAGUE BODY BE 1 CLASSIC PRO,"Montgomery, AL","June 17, 2023",Gina Sardina,"Orange, California",3,3,,,,3,1,Bikini Masters +35
2023 IFBB PRO LEAGUE BODY BE 1 CLASSIC PRO,"Montgomery, AL","June 17, 2023",Bonnie Sweat,"Collierville, Tennessee",,,,,,,,Bikini Masters +35
2023 IFBB PRO LEAGUE BODY BE 1 CLASSIC PRO,"Montgomery, Alabama","June 17, 2023",Karla Jacome,"Indian Wells, California",9,9,,,,9,3,Bikini Masters +45
2023 IFBB PRO LEAGUE BODY BE 1 CLASSIC PRO,"Montgomery, Alabama","June 17, 2023",Angela Ruscilli,"Columbus, Ohio",6,6,,,,6,2,Bikini Masters +45
2023 IFBB PRO LEAGUE BODY BE 1 CLASSIC PRO,"Montgomery, Alabama","June 17, 2023",Gina Sardina,"Orange, California",3,6,,,,3,1,Bikini Masters +45
2023 IFBB PRO LEAGUE BODY BE 1 CLASSIC PRO,"Montgomery, Alabama","June 17, 2023",Bonnie Sweat,"Collierville, Tennessee",,,,,,,,Bikini Masters +45
2023 IFBB PRO LEAGUE BODY BE 1 CLASSIC PRO,"Montgomery, Alabama","June 17, 2023",Cristina Pacilio,"Franklinville, New Jersey",12,12,,,,12,4,Bikini Masters +45
