Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010","Ketchens, Rod","Sioux City, IA",18,18,,,,36,4,202
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010","Ojex, Bola",Nigeria,17,17,,,,34,3,202
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010","Reynoso, Jose Javier",Mexico,28,,,,,,,202
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010","Shabazz, Roc",USA,5,5,,,,10,1,202
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010","Taylor, Quincy","Las Vegas, NV",37,,,,,37,7,Men's Bodybuilding
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010","Yamagishi, Hidetada","Los Angeles, CA representing Japan",10,10,,,,20,2,Men's Bodybuilding
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB PHOENIX PRO,"Phoenix, Arizona","February 20, 2010",,,,,,,,,,
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Abbey, Edward","London, United Kingdom",75,,,,,75,15,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Adzievski, Oliver",Sweden,80,,,,,80,16,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Alves, Troy","Phoenix, AZ",25,25,,,,50,5,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Anthony, Melvin Jr","Fontana, CA",5,5,,,,10,1,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Atoyan, Grigori","Sacramento, CA",20,20,,,,40,4,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Bannout, Moe","Beirut, Lebanon",46,,,,,46,10,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Beyeke, Lionel","Paris, France",30,,,,,30,6,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Carter, Gus","Arlington, TX",80,,,,,80,16,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Cherry, Adorthus","Modesto, CA",80,,,,,80,16,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Deckard, Omar","Los Angeles, CA",80,,,,,80,16,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Del Rio, Alfonso","Madrid, Spain",44,,,,,44,8,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Demetriou, Constantinos","Sydney, Australia",80,,,,,80,16,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Efferding, Stan","Tacoma, WA",80,,,,,80,16,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Elsetouhi, Tarek","Munich, Germany",44,,,,,44,9,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Freeman, Toney","Atlanta, GA",15,15,,,,30,3,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Grimez de Garcia, DeShaun","Mision Viejo, CA",80,,,,,80,16,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Haman, Andy","Colorado Springs, CO",80,,,,,80,16,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Hill, Daniel","Frankfurt, Germany",80,,,,,80,16,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Jackson, Johnnie","Hurst, TX",62,,,,,62,12,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Jeffers, Rusty","Phoenix, AZ",80,,,,,80,16,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Liberato, Michael","Chicago, IL",67,,,,,67,14,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Mendible, Cesar","Caraccas, Venezuela",80,,,,,80,16,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Roberts, Franklin","Houston, TX",64,,,,,64,13,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Senior, Heinz",Venezuela,80,,,,,80,16,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Sherman, John","Houston, TX",57,,,,,57,11,Men's Open Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Bustamante, Myriam",Mexico,54,,,,,,,Women's Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Linsey, Zoa",Canada,13,15,,,,28,3,Women's Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Moher, Gayle","Phoenix, AZ",47,,,,,,,Women's Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Nelson, Colette","New York, NY",33,,,,,,,Women's Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Oriquen, Yaxeni",Venezuela,5,5,,,,10,1,Women's Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Paparone, Jeannie","Las Vegas, NV",20,20,,,,40,4,Women's Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Pariso, Betty","North Richland Hills, TX",12,10,,,,22,2,Women's Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Pervis, Akila","Phoenix, AZ",50,,,,,,,Women's Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Segura, Maria del Carmen","Mexico City, Mexico",55,,,,,,,Women's Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Stanback, Diana","Scottsdale, AZ",36,,,,,,,Women's Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Thompson, Antoinette","Edmond, OK",36,,,,,,,Women's Bodybuilding
IFBB Phoenix Pro,"Phoenix, Arizona","February 20, 2010","Westerfield, Dena","Ellisville, MO",25,25,,,,50,5,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Monica Brant,USA,32,34,,,,66,7,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Monica Mark-Escalante,USA,63,52,,,,115,11,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Felicia Romero,USA,28,29,,,,57,5,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Mindi Smith,USA,19,18,,,,37,4,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Kim Tilden,USA,79,77,,,,156,15,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Sheryln Roy,USA,80,77,,,,157,17,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Alicia Harris,USA,78,80,,,,158,18,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Latisha Wilder,USA,56,61,,,,117,12,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Larissa Reis,Brazil,29,29,,,,58,6,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Krissy Chin,USA,79,77,,,,156,15,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Christiana Casoni,Italy,59,72,,,,131,14,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Erin Stern,USA,10,10,,,,20,2,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Andrea Watson,USA,44,52,,,,96,9,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Nicole Wilkins Lee,USA,5,5,,,,10,1,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Kristina Tauti,USA,41,37,,,,78,8,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Angela Mraz,USA,80,79,,,,159,19,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Heather Mae French,USA,16,17,,,,33,3,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Candice Houston,USA,63,62,,,,125,13,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Rosa Maria Romero,Australia,59,51,,,,110,10,Figure
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Kizzy Vaines,United Kingdom,64,51,,,,115,12,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Kayde Pucket,USA,67,61,,,,128,14,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Regiane DaSilva,Germany,47,46,,,,93,8,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Allison Ethier,Canada,67,75,,,,142,15,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Trish Warren,USA,17,29,,,,46,4,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Sylvia Tremblay,Canada,60,57,,,,117,13,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Adela Garcia,USA,5,10,,,,15,1,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Tanji Johnson,USA,22,9,,,,31,3,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Julie Palmer,USA,10,20,,,,30,2,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Bethany Wagner,USA,44,70,,,,114,11,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Myriam Capes,Canada,43,50,,,,93,8,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Nicole Duncan,USA,73,32,,,,105,10,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Oksana Grishina,Russia,37,16,,,,53,5,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Camala Rodriguez,USA,21,35,,,,56,6,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Tina Durkin,USA,30,47,,,,77,7,Fitness
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Jackson, Dexter",USA,16,20,,,,36,4,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Heath, Phil",USA,7,13,,,,20,2,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Jackson, Johnnie",USA,58,,,,,58,12,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Shelestov, Sergey",Russia,64,,,,,64,13,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Greene, Kai",USA,10,5,,,,15,1,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Rockel, Ronny",Germany,30,30,,,,60,6,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Piotrowicz, Robert",Poland,54,,,,,54,10,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Elsetouhi, Tarek",Germany,57,,,,,57,11,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Yamagishi, Hidetada",Japan,40,,,,,40,8,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Anthony, Melvin",USA,45,,,,,45,9,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Warren, Branch",USA,19,13,,,,32,3,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Winklaar, Roelly",Netherlands,35,,,,,35,7,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 6, 2010","Freeman, Toney",USA,25,25,,,,50,5,Men's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Debi Laszewski,USA,18,16,,,,34,3,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Zoa Linsey,Canada,38,,,,,38,7,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Lisa Aukland,USA,18,17,,,,35,4,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Iris Kyle,USA,5,5,,,,10,1,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Mah-Ann Mendoza,USA,68,,,,,68,14,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Jeannie Paparone,USA,60,,,,,60,12,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Antoinette Thompson,USA,54,,,,,54,11,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Betty Pariso,USA,26,25,,,,51,5,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Alina Popa,Romania,41,,,,,41,8,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Elena Shportun-Willemer,Russia,47,,,,,47,9,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Yaxeni Oriquen Garcia,Venezuela,10,11,,,,21,2,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Dayana Cadeau,USA,28,30,,,,58,6,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Dena Westerfield,USA,67,,,,,67,13,Women's Bodybuilding
2010 Arnold Classic,"Columbus, Ohio, USA","March 5, 2010",Brenda Raganot,USA,50,,,,,50,10,Women's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Atoyan, Grigori",USA,30,,,,,30,6,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Hong, Wong",Malaysia,34,,,,,34,7,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Abbew, Eddie",United Kingdom,49,,,,,49,9,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Cherry, Adorthus",USA,40,,,,,40,8,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Greene, Kai",USA,5,5,,,,10,1,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Jackson, Dexter",USA,10,10,,,,20,2,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Jeffers, Rusty",USA,57,,,,,57,12,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Kefalianos, Michael",Australia,22,20,,,,42,4,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Winklaar, Roelly",Curacao,15,15,,,,30,3,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Sadek, Ivan",Australia,54,,,,,54,11,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Anthony, Melvin Jr",USA,24,25,,,,49,5,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Kingsnorth, Michael",New Zealand,71,,,,,71,14,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","ZaaZaa, Fadi",Lebanon,74,,,,,74,15,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Pieterse, Grant",New Zealand,53,,,,,53,10,Men's Bodybuilding
2010 IFBB AUSTRALIA PRO GRAND PRIX X,"Melbourne, Australia","March 13, 2010","Hill, Daniel",Germany,63,,,,,63,13,Men's Bodybuilding
IFBB New Zealand Pro,"Auckland, New Zealand","March 20, 2010",Sonia Gonzales,USA,4,,,,,4,1,Bikini
IFBB New Zealand Pro,"Auckland, New Zealand","March 20, 2010",Natalie Pennington,USA,5,,,,,5,2,Bikini
IFBB New Zealand Pro,"Auckland, New Zealand","March 20, 2010",Khanh Nguyen,USA,9,,,,,9,3,Bikini
IFBB New Zealand Pro,"Auckland, New Zealand","March 20, 2010",Sesa Tomuli,New Zealand,12,12,,,,24,4,Figure
IFBB New Zealand Pro,"Auckland, New Zealand","March 20, 2010",Patricia Mello,Brazil,10,8,,,,18,3,Figure
IFBB New Zealand Pro,"Auckland, New Zealand","March 20, 2010",Lisbeth Halikka,Finland,16,15,,,,31,5,Figure
IFBB New Zealand Pro,"Auckland, New Zealand","March 20, 2010",Heather Mae French,USA,4,3,,,,7,1,Figure
IFBB New Zealand Pro,"Auckland, New Zealand","March 20, 2010",Rosa Marie Romero,Australia,5,7,,,,12,2,Figure
IFBB New Zealand Pro,"Auckland, New Zealand","March 20, 2010",Teneka Hyndman,New Zealand,17,18,,,,35,6,Figure
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Dahlgren, Dianna",USA,24,,,,,24,7,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","D'Angona, Michelle",USA,38,,,,,38,13,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Dietrick, Jennifer",USA,36,,,,,36,11,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Gonzales, Sonia",USA,4,,,,,4,1,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Gullett, Michelle",USA,25,,,,,25,8,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","King, Carol E.",Barbados,40,,,,,40,14,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Lotona, Amanda",USA,8,,,,,8,3,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Lingham, Leigh",Canada,28,,,,,28,10,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Marquez, Christie",USA,43,,,,,43,15,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Minton, Monique",USA,6,,,,,6,2,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Pennington, Natalie",USA,14,,,,,14,5,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Rotar, Zhanna",USA,37,,,,,37,12,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Roy, Sherlyn",USA,25,,,,,25,9,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Suarez, Alea",USA,17,,,,,17,6,BIKINI
2010 IFBB MUSCLECONTEST PRO,"Culver City, California","March 27, 2010","Thompson, Stacey",USA,12,,,,,12,4,BIKINI
2010 EUROPA SHOW OF CHAMPIONS,"Orlando, Florida","April 17, 2010","Baird, Jaime",USA,10,,,,,10,2,Women's Bikini
2010 EUROPA SHOW OF CHAMPIONS,"Orlando, Florida","April 17, 2010","Coles, Melissa",USA,15,,,,,15,3,Women's Bikini
2010 EUROPA SHOW OF CHAMPIONS,"Orlando, Florida","April 17, 2010","Costa, Julie",USA,70,,,,,70,14,Women's Bikini
2010 EUROPA SHOW OF CHAMPIONS,"Orlando, Florida","April 17, 2010","Harding, Janet",USA,25,,,,,25,5,Women's Bikini
2010 EUROPA SHOW OF CHAMPIONS,"Orlando, Florida","April 17, 2010","Holmes, Kat",USA,56,,,,,56,12,Women's Bikini
2010 EUROPA SHOW OF CHAMPIONS,"Orlando, Florida","April 17, 2010","Johnson, Safiya",USA,61,,,,,61,13,Women's Bikini
2010 EUROPA SHOW OF CHAMPIONS,"Orlando, Florida","April 17, 2010","Lawrence, Jessica",USA,41,,,,,41,8,Women's Bikini
2010 EUROPA SHOW OF CHAMPIONS,"Orlando, Florida","April 17, 2010","Melo, Nathalia",Brazil,5,,,,,5,1,Women's Bikini
2010 EUROPA SHOW OF CHAMPIONS,"Orlando, Florida","April 17, 2010","Monroe, Shay",USA,49,,,,,49,9,Women's Bikini
