Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2015 Arnold Classic Brasil,"Rio de Janeiro, Brasil","May 30, 2015",Juan Morel,USA,13,13,,,,26,3,Men's Bodybuilding
2015 Arnold Classic Brasil,"Rio de Janeiro, Brasil","May 30, 2015",Lionel Beyeke,France,39,39,,,,78,8,Men's Bodybuilding
2015 Arnold Classic Brasil,"Rio de Janeiro, Brasil","May 30, 2015",Jose Luis Rodriguez,Columbia,42,42,,,,84,9,Men's Bodybuilding
2015 Arnold Classic Brasil,"Rio de Janeiro, Brasil","May 30, 2015",Cedric McMillan,USA,11,11,,,,22,2,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Charles Dixon,USA,23,25,,,,48,5,212
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Cory Mathews,USA,30,31,,,,61,6,212
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Marco Rivera,USA,37,34,,,,71,7,212
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Hidetada Yamagishi,Japan,9,7,,,,16,2,212
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Shaun Joseph Tavernier,United Kingdom,43,41,,,,84,8,212
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Aaron Clark,USA,21,19,,,,40,4,212
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Angel Manuel Rangel Vargas,Mexico,41,44,,,,85,9,212
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Jose Raymond,USA,6,8,,,,14,1,212
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Eduardo Correa,Brasil,15,16,,,,31,3,212
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Justine Munro,Canada,12,,,,,12,2,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Noemi Olah,USA,35,,,,,35,7,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Sarah Back,Finland,64,,,,,64,12,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Narmin Assria,USA,30,,,,,30,6,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Janet Layug,USA,13,,,,,13,3,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Stephanie Mahoe,USA,24,,,,,24,5,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Christina Fjaere,Norway,69,,,,,69,14,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Kenea Yancey,USA,70,,,,,70,15,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Noy Alexander,USA,68,,,,,68,13,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Nicole Ankney,USA,46,,,,,46,9,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Ashley Kaltwasser,USA,6,,,,,6,1,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Sarah LeBlanc,USA,41,,,,,41,8,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Anna Starodubtseva,Russia,52,,,,,52,11,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Bianca Berry,USA,51,,,,,51,10,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",India Paulino,USA,21,,,,,21,4,Bikini
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Julie Mayer,USA,56,,,,,56,10,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Candice Keene,USA,14,,,,,14,3,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Vera Mallet,USA,59,,,,,59,12,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Andressa Ribeiro,Brasil,63,,,,,63,13,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Camala Rodriguez-McClure,USA,5,,,,,5,1,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Latorya Watts,USA,20,,,,,20,4,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Candice Lewis,USA,10,,,,,10,2,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Myra Rogers,New Zealand,65,,,,,65,14,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Amanda Doherty,Australia,57,,,,,57,11,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Ann Titone,USA,25,,,,,25,5,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Gennifer Strobo,USA,33,,,,,33,6,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Cydney Gillon,USA,45,,,,,45,9,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Ava Cowan,USA,75,,,,,75,15,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Heather Dees,USA,33,,,,,33,7,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Dana Ambrose,USA,40,,,,,40,8,Figure
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Trish Warren,USA,47,50,,,,147,9,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Sara Kovach,USA,61,49,,,,159,11,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Michelle Blank,USA,20,27,,,,74,5,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Myriam Capes,Canada,39,18,,,,75,6,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Whitney Jones,USA,DNF,DNF,,,,DNF,DNF,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Ashley Sebera,USA,66,64,,,,194,13,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Ryall Graber,Canada,37,37,,,,111,7,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Oksana Grishina,Russia,5,5,,,,15,1,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Fiona Harris,Canada,47,45,,,,137,8,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Melinda Szabo,Hungary,55,50,,,,155,10,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Tanji Johnson,USA,15,21,,,,57,2,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Regiane DaSilva,Germany,26,18,,,,62,3,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Auyrika Tyrgale,Russia,68,48,,,,164,12,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Bethany Wagner Cisternino,USA,13,30,,,,73,4,Fitness
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Dexter Jackson,USA,5,5,,,,10,1,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Ben Pakulski,Canada,45,38,,,,83,8,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Justin Compton,USA,14,16,,,,30,3,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Marius Dohne,South Africa,60,59,,,,119,11,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Branch Warren,USA,11,12,,,,23,2,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Lionel Beyeke,France,59,60,,,,119,12,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Michael Kefalianos,Australia,60,61,,,,121,13,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Toney Freeman,USA,51,50,,,,101,10,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Brandon Curry,USA,35,39,,,,74,7,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Vitaly Fateev,Russia,40,44,,,,84,9,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Cedric McMillan,USA,20,19,,,,39,4,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Evan Centopani,USA,28,25,,,,53,5,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 7, 2015",Roelly Winklaar,Curacao,27,30,,,,57,6,Men's Bodybuilding
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Andre Adams,USA,35,,,,,35,7,Men's Physique - Open
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Jason Poston,USA,10,,,,,10,2,Men's Physique - Open
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",George Brown,USA,45,,,,,45,9,Men's Physique - Open
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Mark Anthony Wingson,USA,30,,,,,30,6,Men's Physique - Open
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Felipe Franco,Brasil,54,,,,,54,11,Men's Physique - Open
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Sadik Hadzovic,USA,5,,,,,5,1,Men's Physique - Open
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Rodney Razor,USA,51,,,,,51,10,Men's Physique - Open
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Michael Anderson,USA,40,,,,,40,8,Men's Physique - Open
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Anton Antipov,USA,15,,,,,15,3,Men's Physique - Open
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Matthew Acton,USA,20,,,,,20,4,Men's Physique - Open
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Xavisus Gayden,USA,25,,,,,25,5,Men's Physique - Open
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Sabrina Taylor,USA,26,,,,,26,6,Women's Physique
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Jennifer Robinson,USA,52,,,,,52,10,Women's Physique
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Juliana Malacarne,Brasil,5,,,,,5,1,Women's Physique
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Jullian Reville,USA,35,,,,,35,7,Women's Physique
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Tycie Coppett,USA,15,,,,,15,3,Women's Physique
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Karina Nascimento,USA,20,,,,,20,4,Women's Physique
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Nathalie Falk,Germany,53,,,,,53,11,Women's Physique
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Heather Grace,USA,44,,,,,44,9,Women's Physique
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Dana Linn Bailey,USA,10,,,,,10,2,Women's Physique
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",Mindi O'Brien,Canada,41,,,,,41,8,Women's Physique
2015 Arnold Classic,"Columbus, Ohio","March 6, 2015",La'Drissa Bonivel,USA,25,,,,,25,5,Women's Physique
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Harold Allen,"Mesa, Arizona",39,,,,,39,13,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Jake Alvarez,"San Diego, California",6,,,,,6,2,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Sam Andrews,New Zealand,15,,,,,15,5,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Jonny Bernstein,"Indio, California",3,,,,,3,1,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Alex Carneiro,"Lakewood, Colorado",9,,,,,9,3,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Victor James Clark,"Greensboro, North Carolina",48,,,,,48,16,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Stanislas de Longeaux,France,30,,,,,30,10,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Brian Epstein,"North Wales, Pennsylvania",48,,,,,48,16,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Shane Eslahi,"Delray Beach, Florida",48,,,,,48,16,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Darnell Ferguson,"Beaumont, California",36,,,,,36,12,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Patrick Fulgham,"Washington, D.C.",13,,,,,13,4,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",David Gonzalez,"Arlington Heights, Illinois",43,,,,,43,14,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",David Kampfe,"Jacksonville Beach, Florida",48,,,,,48,16,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",T.A. Martin,"Temecula, California",34,,,,,34,11,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Courtney Mayfield,"San Jose, California",21,,,,,21,7,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Otto Montgomery,"Honolulu, Hawaii",24,,,,,24,8,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Tristan Murray,"Davenport, Iowa",17,,,,,17,6,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Nick Olsen,"Salt Lake City, Utah",44,,,,,44,15,Men's Physique - Open
2015 IFBB ATLANTIS PRO,"Las Vegas, Nevada","May 9, 2015",Jonathan Sebastian,"San Jose, California",28,,,,,28,9,Men's Physique - Open
2015 IFBB BODY POWER PRO,"Birmingham, United Kingdom","May 16, 2015",Khalid Almohsinawi,Kuwait,9,,,,,9,3,Men's 212
2015 IFBB BODY POWER PRO,"Birmingham, United Kingdom","May 16, 2015",John Armstrong,United Kingdom,DNS,,,,,DNS,DNS,Men's 212
2015 IFBB BODY POWER PRO,"Birmingham, United Kingdom","May 16, 2015",Thomas Benagli,Italy,18,,,,,18,6,Men's 212
2015 IFBB BODY POWER PRO,"Birmingham, United Kingdom","May 16, 2015",Dobromir Delev,Bulgaria,12,,,,,12,4,Men's 212
2015 IFBB BODY POWER PRO,"Birmingham, United Kingdom","May 16, 2015",Vojtech Koritensky,Czech Republic,15,,,,,15,5,Men's 212
2015 IFBB BODY POWER PRO,"Birmingham, United Kingdom","May 16, 2015",Manuel Manchago,Spain,21,,,,,21,7,Men's 212
2015 IFBB BODY POWER PRO,"Birmingham, United Kingdom","May 16, 2015",Patrick Ostolani,France,24,,,,,24,8,Men's 212
2015 IFBB BODY POWER PRO,"Birmingham, United Kingdom","May 16, 2015",Shaun Joseph Tavernier,England,6,,,,,6,2,Men's 212
2015 IFBB BODY POWER PRO,"Birmingham, United Kingdom","May 16, 2015",Kim Junho,Korea,3,,,,,3,1,Men's 212
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Leah Dolan,USA,18,,,,,18,6,Figure
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Maria Garcia,Spain,12,,,,,12,4,Figure
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Vivien Olah,Hungary,6,,,,,6,2,Figure
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Adela Ondrejovicova,Slovakia,3,,,,,3,1,Figure
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Louise Rogers,United Kingdom,9,,,,,9,3,Figure
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Agnese Russo,Italy,15,,,,,15,5,Figure
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Maria Scotland,United Kingdom,21,,,,,21,7,Figure
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Giada Simari,Italy,29,,,,,29,10,Figure
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Tamen Stuve,Canada,25,,,,,25,8,Figure
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Kizzy Vaines,United Kingdom,26,,,,,26,9,Figure
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Gabriele Andriulli,Italy,6,,,,,6,2,Wheelchair
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Nick Scott,USA,9,,,,,9,3,Wheelchair
2015 IFBB Body Power Pro,"Birmingham, United Kingdom","May 16, 2015",Harold Kelly,USA,3,,,,,3,1,Wheelchair
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Cynthia Aguirre,"Chino Hills, California",55,,,,,55,11,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Viviana Baca Servin,Mexico,78,,,,,78,16,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Shianne Behan,"Chandler, Arizona",77,,,,,77,15,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Shalako Bradberry,"Silver City, New Mexico",19,,,,,19,4,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Amber Crowder,"Gilbert, Arizona",80,,,,,80,16,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Laura Donnegan,"Portland, Oregon",80,,,,,80,16,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Jill Dunn,"Rancho Cucamonga, California",60,,,,,60,12,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Arian Elizabeth,"Rancho Cucamonga, California",40,,,,,40,8,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Allison Frahn,"Plano, Texas",15,,,,,15,3,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Tori Gage,"Reno, Nevada",80,,,,,80,16,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Kat Garcia,"Murrieta, California",52,,,,,52,10,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Kayce Gorman,"Scottsdale, Arizona",80,,,,,80,16,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Carolyn Hudson Harris,"Corvallis, Oregon",5,,,,,5,1,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Laura Keddie,Australia,80,,,,,80,16,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Amber Leon,"San Diego, California",80,,,,,80,16,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Julie Mayer,"Henderson, Nevada",10,,,,,10,2,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Linda Nelson,"Seattle, Washington",68,,,,,68,14,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Karen Noorlun,"Wheat Ridge, Colorado",35,,,,,35,7,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Queren Pacheco,Mexico,80,,,,,80,16,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Krystal Ricci,"Lincoln, California",67,,,,,67,13,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Debbie Sizemore,"Charleston, West Virginia",80,,,,,80,16,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Sarah Sweeney,"Yukon, Oklahoma",80,,,,,80,16,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Jennifer Taylor,"Zephyrhills, Florida",30,,,,,30,6,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Jennifer Van Zant,"Vacaville, California",25,,,,,25,5,Figure
2015 IFBB BORDER STATES PRO,"San Diego, California","October 3, 2015",Angela Yamashita,"Honolulu, Hawaii",45,,,,,45,9,Figure
2015 IFBB Border States Pro,"San Diego, California","October 3, 2015",Laura Donnegan,"Portland, Oregon",29,,,,,29,6,Figure Masters
2015 IFBB Border States Pro,"San Diego, California","October 3, 2015",Tori Gage,"Reno, Nevada",34,,,,,34,7,Figure Masters
2015 IFBB Border States Pro,"San Diego, California","October 3, 2015",Carolyn Hudson Harris,"Corvallis, Oregon",6,,,,,6,1,Figure Masters
2015 IFBB Border States Pro,"San Diego, California","October 3, 2015",Linda Nelson,"Seattle, Washington",25,,,,,25,5,Figure Masters
2015 IFBB Border States Pro,"San Diego, California","October 3, 2015",Karen Noorlun,"Wheat Ridge, Colorado",19,,,,,19,3,Figure Masters
2015 IFBB Border States Pro,"San Diego, California","October 3, 2015",Debbie Sizemore,"Charleston, West Virginia",40,,,,,40,8,Figure Masters
2015 IFBB Border States Pro,"San Diego, California","October 3, 2015",Jennifer Taylor,"Zephyrhills, Florida",9,,,,,9,2,Figure Masters
2015 IFBB Border States Pro,"San Diego, California","October 3, 2015",Angela Yamashita,"Honolulu, Hawaii",20,,,,,20,4,Figure Masters
2015 IFBB California Pro,"Culver City, California","May 23, 2015",Grigori Atoyan,"Sacramento, California",17,16,,,,33,4,Men's Bodybuilding
2015 IFBB California Pro,"Culver City, California","May 23, 2015",Mark Byers,"Henderson, Nevada",45,46,,,,91,9,Men's Bodybuilding
2015 IFBB California Pro,"Culver City, California","May 23, 2015",Adorthus Cherry,"Modesto, California",47,49,,,,96,10,Men's Bodybuilding
2015 IFBB California Pro,"Culver City, California","May 23, 2015",Omar Deckard,"Los Angeles, California",40,38,,,,78,8,Men's Bodybuilding
2015 IFBB California Pro,"Culver City, California","May 23, 2015",Constantinos Demetriou,Australia,38,37,,,,75,7,Men's Bodybuilding
2015 IFBB California Pro,"Culver City, California","May 23, 2015",Saied Feras,Italy,18,10,,,,28,2,Men's Bodybuilding
2015 IFBB California Pro,"Culver City, California","May 23, 2015",Dallas McCarver,"Jackson, Tennessee",5,5,,,,10,1,Men's Bodybuilding
2015 IFBB California Pro,"Culver City, California","May 23, 2015",An Nguyen,"Las Vegas, Nevada",25,25,,,,50,5,Men's Bodybuilding
2015 IFBB California Pro,"Culver City, California","May 23, 2015",Brad Rowe,"Los Angeles, California",10,18,,,,28,3,Men's Bodybuilding
2015 IFBB California Pro,"Culver City, California","May 23, 2015",Keith Williams,"Lawrence, Kansas",30,30,,,,60,6,Men's Bodybuilding
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Oliver Adzievski,Sweden,15,15,,,,30,3,MEN'S 212
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Guy Ducasse,"Edmond, Oklahoma",56,56,,,,112,11,MEN'S 212
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Michael Ergas,"Los Angeles, California",26,27,,,,53,5,MEN'S 212
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Derik Farnsworth,"Santee, California",40,39,,,,79,7,MEN'S 212
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Hunni Glanville,England,40,40,,,,80,8,MEN'S 212
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Darron Glenn,"Gastonia, North Carolina",41,41,,,,82,9,MEN'S 212
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Tricky Jackson,"Louisville, Kentucky",9,9,,,,18,2,MEN'S 212
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Craig Licker,"Hyde Park, Massachusetts",58,58,,,,116,12,MEN'S 212
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Freddie McCray,"Hampton, Georgia",52,52,,,,104,10,MEN'S 212
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Kevin Ofurum,"Carrollton, Texas",65,65,,,,130,13,MEN'S 212
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Craig Richardson,"Paterson, New Jersey",6,6,,,,12,1,MEN'S 212
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Shelby Starnes,"Royal Oak, Michigan",20,21,,,,41,4,MEN'S 212
2015 IFBB WINGS OF STRENGTH CHICAGO,"Chicago, Illinois","July 4, 2015",Quincy Winklaar,Trinidad,29,30,,,,59,6,MEN'S 212
2015 IFBB Wings of Strength Chicago,"Chicago, Illinois","July 4, 2015",Linda Andrew,"Reynoldsburg, Ohio",58,,,,,58,12,Figure
2015 IFBB Wings of Strength Chicago,"Chicago, Illinois","July 4, 2015",Chaya Boone,"Frisco, Texas",33,,,,,33,7,Figure
2015 IFBB Wings of Strength Chicago,"Chicago, Illinois","July 4, 2015",Maggy Cambronero,"Miami, Florida",30,,,,,30,5,Figure
2015 IFBB Wings of Strength Chicago,"Chicago, Illinois","July 4, 2015",Jessica Morgan Canty,"Fort Worth, Texas",15,,,,,15,3,Figure
2015 IFBB Wings of Strength Chicago,"Chicago, Illinois","July 4, 2015",Kim Clark,"Dublin, California",78,,,,,78,16,Figure
2015 IFBB Wings of Strength Chicago,"Chicago, Illinois","July 4, 2015",Swann De La Rosa,"White Plains, New York",46,,,,,46,9,Figure
