Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2017 IFBB TORONTO PRO,"Toronto, Canada","May 28, 2017",Edgard John Augustin,France,49,50,,,,99,10,Men's Bodybuilding
2017 IFBB TORONTO PRO,"Toronto, Canada","May 28, 2017",Giovanni Azpeitta,Mexico,39,40,,,,79,8,Men's Bodybuilding
2017 IFBB TORONTO PRO,"Toronto, Canada","May 28, 2017",Michael Cipriani,"Ontario, Canada",30,30,,,,60,6,Men's Bodybuilding
2017 IFBB TORONTO PRO,"Toronto, Canada","May 28, 2017",Jonathan Dela Rosa,"White Plains, New York",9,10,,,,19,2,Men's Bodybuilding
2017 IFBB TORONTO PRO,"Toronto, Canada","May 28, 2017",Johnnie Jackson,USA,6,5,,,,11,1,Men's Bodybuilding
2017 IFBB TORONTO PRO,"Toronto, Canada","May 28, 2017",Freddie McCray,Hampton Georgia,46,45,,,,91,9,Men's Bodybuilding
2017 IFBB TORONTO PRO,"Toronto, Canada","May 28, 2017",Marek Olejniczak,Poland,24,23,,,,47,5,Men's Bodybuilding
2017 IFBB TORONTO PRO,"Toronto, Canada","May 28, 2017",Erik Ramirez,"Rahway, New Jersey",36,35,,,,71,7,Men's Bodybuilding
2017 IFBB TORONTO PRO,"Toronto, Canada","May 28, 2017",Jeff Beckham,"Queens, New York",15,15,,,,30,3,Men's Bodybuilding
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Todd Abrams,"Frisco, Texas",80,,,,,80,16,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Matthew Acton,"Levittown, New York",20,,,,,20,4,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Maurice Arthur,Barbados,33,,,,,33,7,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Jason Baker,"Ontario, Canada",69,,,,,69,14,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Rostand Camille,"Quebec, Canada",80,,,,,80,16,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Julian Colley,"Nova Scotia, Canada",56,,,,,56,11,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Louis Dominique Corbeil,"Quebec, Canada",31,,,,,31,6,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Louis Phillipe Faustin Dorval,"Quebec, Canada",80,,,,,80,16,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Andre Ferguson,"Selden, New York",6,,,,,6,1,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Jeph Gabriel,"Greenacres, Florida",40,,,,,40,8,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Brett Kahn,"Mount Pleasant, South Carolina",47,,,,,47,10,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Shane Makan,"Ontario, Canada",74,,,,,74,15,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Daushon McGregor,"Ontario, Canada",65,,,,,65,13,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Diogo Montenegro,Brazil,13,,,,,13,3,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Brendon Osbourne,Australia,80,,,,,80,16,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Collis Shepherd,Guyana,46,,,,,46,9,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Phillip Thomas,"Sylvania, Ohio",60,,,,,60,12,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Kimani Victor,"Alberta, Canada",11,,,,,11,2,Men's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Antoine Williams,"Grand Prairie, Texas",25,,,,,25,5,Men's Physique - Open
2017 Toronto Pro,"Toronto, Canada","March 4, 2017",Irene Andersen,Sweden,30,,,,,30,6,Women's Bodybuilding
2017 Toronto Pro,"Toronto, Canada","March 4, 2017",Kim Buck,"Jonesboro, Georgia",5,,,,,5,1,Women's Bodybuilding
2017 Toronto Pro,"Toronto, Canada","March 4, 2017",Robin Hillis,"Ontario, Canada",20,,,,,20,4,Women's Bodybuilding
2017 Toronto Pro,"Toronto, Canada","March 4, 2017",Tananaire Huie,"Ontario, Canada",25,,,,,25,5,Women's Bodybuilding
2017 Toronto Pro,"Toronto, Canada","March 4, 2017",Wendy McCready,United Kingdom,15,,,,,15,3,Women's Bodybuilding
2017 Toronto Pro,"Toronto, Canada","March 4, 2017",Maria Mikola,"Ontario, Canada",10,,,,,10,2,Women's Bodybuilding
2017 Toronto Pro,"Toronto, Canada","March 4, 2017",Sharon Mould,"Ontario, Canada",39,,,,,39,8,Women's Bodybuilding
2017 Toronto Pro,"Toronto, Canada","March 4, 2017",Shawna Strong,"Phoenix, Arizona",36,,,,,36,7,Women's Bodybuilding
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Harold Kelley,"Grand Prairie, Texas",5,,,,,5,1,Men's Wheelchair
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Antoni Khadraoui,Sweden,10,,,,,10,2,Men's Wheelchair
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Mayla Ash,"Irving, Texas",25,,,,,25,5,Women's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Nicki Chartrand,"Alberta, Canada",53,,,,,53,11,Women's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Claudia Gabriela deLeon,Mexico,50,,,,,50,10,Women's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Eleonora Dobrinina,"Ontario, Canada",7,,,,,7,1,Women's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Tracy Falkenthal,"Post Falls, Idaho",60,,,,,60,12,Women's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Cynthia Jansen,"Ontario, Canada",36,,,,,36,7,Women's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Barbara Menage,France,15,,,,,15,3,Women's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Laura Richards,"Northglenn, Colorado",30,,,,,30,6,Women's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Jessica Rivera,"New York, New York",37,,,,,37,8,Women's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Evelaine Rocha,Brazil,8,,,,,8,2,Women's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Leonie Rose,"Hollywood, Florida",20,,,,,20,4,Women's Physique - Open
2017 IFBB Toronto Pro,"Toronto, Canada","May 28, 2017",Jeni Sperling Briscoe,"British Columbia, Canada",44,,,,,44,9,Women's Physique - Open
2017 IFBB IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Oliver Adzievski,Sweden,15,15,,,,30,5,Men's 212
2017 IFBB IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Ahmad Ahmad,Iraq,9,9,,,,18,3,Men's 212
2017 IFBB IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Mahdi Ayari,Iran,,,,,,,,Men's 212
2017 IFBB IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Cane Bishop,"Sacramento, California",18,18,,,,36,6,Men's 212
2017 IFBB IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Mark Dugdale,"Bothell, Washington",3,3,,,,6,1,Men's 212
2017 IFBB IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Jocelyn Jean,"Boca Raton, Florida",30,30,,,,60,10,Men's 212
2017 IFBB IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Jan Kubik,Czech Republic,27,27,,,,54,9,Men's 212
2017 IFBB IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Kyung Won Kang,South Korea,21,21,,,,42,7,Men's 212
2017 IFBB IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Vojtech Koritensky,Czech Republic,12,12,,,,24,4,Men's 212
2017 IFBB IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Walter Martin,"Lorain, Ohio",24,24,,,,48,8,Men's 212
2017 IFBB IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Oleksandr Solbodyanyuk,Ukraine,6,6,,,,12,2,Men's 212
2017 IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Krista Dunn,"Broomfield, Colorado",15,15,,,,30,5,Women's Physique
2017 IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Anne Luise Freitas,Brazil,7,7,,,,14,2,Women's Physique
2017 IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Doina Gorun,Italy,18,18,,,,36,6,Women's Physique
2017 IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Ekaterina Grima,Ukraine,3,3,,,,6,1,Women's Physique
2017 IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Sharlin Maldonado,"Anchorage, Alaska",27,27,,,,54,9,Women's Physique
2017 IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Emilija Martic,"British Columbia, Canada",12,12,,,,24,4,Women's Physique
2017 IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Jessica Martin,"Portland, Oregon",8,8,,,,16,3,Women's Physique
2017 IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Jodi Miller,"The Colony, Texas",30,30,,,,60,10,Women's Physique
2017 IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Geraldine Morgan,"Miami Beach, Florida",22,22,,,,44,7,Women's Physique
2017 IFBB ARCTIC PRO,"Anchorage, Alaska","June 24, 2017",Patricia Vasquez,"Riverside, California",23,23,,,,46,8,Women's Physique
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Cadrina Calder,"Laurel, Maryland",9,,,,,9,3,Figure
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Natalia Abraham Coelho,"Winter Garden, Florida",3,,,,,3,1,Figure
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Veronica Gallego Garcia,Spain,22,,,,,22,7,Figure
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Maria Garcia Sanchez,Spain,6,,,,,6,2,Figure
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Marlissa Jordan,"New York, New York",12,,,,,12,4,Figure
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Olga Karavayeva,"Reseda, California",18,,,,,18,6,Figure
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Vera Mallet,"Memphis, Tennessee",30,,,,,30,10,Figure
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Leslie Morris,"Miami, Florida",23,,,,,23,8,Figure
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Kendyl Seawright,"Morganville, New Jersey",27,,,,,27,9,Figure
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Nadia Wyatt,"Washington, Missouri",15,,,,,15,5,Figure
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Maurice Benton,"Powder Springs, Georgia",9,,,,,9,3,Men's Physique
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Ian Buchanan,"Jackson, Tennessee",30,,,,,30,10,Men's Physique
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Michael Ferguson,"Memphis, Tennessee",3,,,,,3,1,Men's Physique
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Felipe Franco,Brazil,22,,,,,22,7,Men's Physique
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Jeph Gabriel,"Greenacres, Florida",6,,,,,6,2,Men's Physique
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Brett Kahn,"Mount Pleasant, South Carolina",23,,,,,23,8,Men's Physique
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Ali Marafi,Kuwait,16,,,,,16,5,Men's Physique
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Hygor Ponchet,Brazil,18,,,,,18,6,Men's Physique
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Michael Williams,"Hoover, Alabama",12,,,,,12,4,Men's Physique
2017 IFBB DEXTER JACKSON MEMPHIS CLASSIC,"Memphis, Tennessee","June 24, 2017",Phillip-Michael Williams,"East Lansing, Michigan",27,,,,,27,9,Men's Physique
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Vanessa Avila,"El Paso, Texas",17,,,,,17,3,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Tatum Bounds,"Slidell, Louisiana",80,,,,,80,17,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Natoshia Coleman,"Atlanta, Georgia",28,,,,,28,5,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Harriet Davis,"Charlotte, North Carolina",77,,,,,77,16,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Jennifer Dawn,"Metairie, Louisiana",80,,,,,80,17,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Donna Fewell,"Charleston, South Carolina",19,,,,,19,4,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Pamela John,"Memphis, Tennessee",80,,,,,80,17,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Francesca Lauren,"Las Vegas, Nevada",9,,,,,9,2,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Liana Moroz,Russia,57,,,,,57,11,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Janice Murphy,"Victorville, California",80,,,,,80,17,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Mylien Nguyen,"Herndon, Virginia",45,,,,,45,9,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Edna Olivas,Mexico,51,,,,,51,10,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Marie Paulette,Spain,41,,,,,41,8,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Frida Paulsen Stern,Sweden,28,,,,,28,6,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Dianet Pereda,"Miami, Florida",66,,,,,66,13,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Ashley Puida,"San Diego, California",6,,,,,6,1,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Elisa Reynoso,"Orlando, Florida",73,,,,,73,15,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Stella Roberts,"Moraga, California",80,,,,,80,17,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Manuella Vianna,Australia,33,,,,,33,7,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Jessica Wilson,"Huntington Beach, California",72,,,,,72,14,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Whitney Wiser,"Hermitage, Tennessee",62,,,,,62,12,BIKINI
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Brittany Bull,"Bogota, Texas",35,,,,,35,6,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Kim Clark,"Yorba Linda, California",80,,,,,80,17,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Susan Clark,"Houston, Texas",76,,,,,76,15,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Kelly Dominick,"Marrero, Louisiana",80,,,,,80,17,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Karina Grau,Paraguay,7,,,,,7,1,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Stephanie Hammermeister,"Orange, California",39,,,,,39,8,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Tiffani Hebert,"Youngsville, Louisiana",21,,,,,21,4,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Kimmy Hiles,"Kingwood, Texas",80,,,,,80,17,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Carly Horrell,"Raleigh, North Carolina",18,,,,,18,3,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Danielle Kifer,"Slidell, Louisiana",48,,,,,48,10,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Chelsea Larson,"Meridian, Idaho",43,,,,,43,9,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Angie LeMay,"Pace, Florida",38,,,,,38,7,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Lisa Lopez,"Fairfax, Virginia",80,,,,,80,17,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Cynthia May,"Owings Mills, Maryland",77,,,,,77,16,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Nicole Mudafort,"Sarasota, Florida",53,,,,,53,11,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Cinderella Richardson,"Stockbridge, Georgia",55,,,,,55,12,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Agnese Russo,Italy,65,,,,,65,13,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Kacey Stefan,"Cannon, Wisconsin",,,,,,,,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Stephanie Trevino,"Richmond, Texas",80,,,,,80,17,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Bojana Vasiljevic,"Palm Desert, California",21,,,,,21,5,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Roberta Visintainer,Italy,68,,,,,68,14,FIGURE
2017 IFBB GREATER GULF PRO,"New Orleans, Louisiana","June 24, 2017",Tonya Wheatfall,"Lewisville, Texas",8,,,,,8,2,FIGURE
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Aria Adamy,"Gainesville, Florida",33,,,,,33,7,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Stefanie Antorcha,"Pembroke Pines, Florida",80,,,,,80,16,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Romina Basualdo,"Hallandale Beach, Florida",12,,,,,12,3,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Yulia Berezina,"Quebec, Canada",75,,,,,75,15,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Lorena Bucio,Mexico,66,,,,,66,12,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Lauralie Chapados,"Quebec, Canada",23,,,,,23,5,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Meghan Duncan,"Deerfield Beach, Florida",55,,,,,55,11,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Shellie Edward,"Miami, Florida",80,,,,,80,16,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Angie Garcia,"Miami, Florida",44,,,,,44,9,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Kim Gutierrez,Chile,41,,,,,41,8,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Cristina Ortiz,"Saint Cloud, Florida",80,,,,,80,16,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Cristobalina Pajares Torres,Spain,9,,,,,9,1,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Maria Paulette,Spain,65,,,,,65,13,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Dianet Pereda,"Miami, Florida",80,,,,,80,16,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Jessica Renee,"Miami Beach, Florida",32,,,,,32,6,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Diana Salamon,Hungary,22,,,,,22,4,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Casey Samsel,"Antioch, Tennessee",9,,,,,9,2,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Elvimar Sanchez,Venezuela,80,,,,,80,16,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Frida Sjostrom,Sweden,67,,,,,67,14,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Samantha Skolkin,"Brooklyn, New York",53,,,,,53,10,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Christina Velazquez,"Miami, Florida",80,,,,,80,16,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Jasmine Williams,"Charlotte, North Carolina",80,,,,,80,16,BIKINI
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Tiffany Chandler,"Opelika, Alabama",83,,,,,83,5,FITNESS
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Allison Ethier,"Quebec, Canada",44,,,,,44,2,FITNESS
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Ariel Khadr,"Miami, Florida",15,,,,,15,1,FITNESS
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Sara Kovach,"Pittsburgh, Pennsylvania",135,,,,,135,9,FITNESS
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Nicole Neargardner,"Palm City, Florida",166,,,,,166,11,FITNESS
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Svetlana Shesterikova,Russia,89,,,,,89,6,FITNESS
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Nicolette Spencer,"Charlotte, North Carolina",138,,,,,138,10,FITNESS
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Amber Steffen,"Leander, Texas",111,,,,,111,8,FITNESS
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Darrian Tissenbaum,"Washington, Pennsylvania",64,,,,,64,4,FITNESS
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Aurika Tyrgale,Russia,109,,,,,109,7,FITNESS
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Toni Wheeler,"Morehead, Kentucky",173,,,,,173,12,FITNESS
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Derina Wilson,"East Islip, New York",46,,,,,46,3,FITNESS
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",,,,,,,,,,
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",,,,,,,,,,
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Carlo Antonio,Mexico,80,,,,,80,16,MEN'S PHYSIQUE
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Matthew Acton,"Levittown, New York",24,,,,,24,5,MEN'S PHYSIQUE
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Marc Celestin,"West Palm Beach, Florida",80,,,,,80,16,MEN'S PHYSIQUE
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Louis Dominique Corbell,"Quebec, Canada",37,,,,,37,7,MEN'S PHYSIQUE
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017","Jacques Dalce, Jr","West Palm Beach, Florida",38,,,,,38,8,MEN'S PHYSIQUE
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Ismael Dominguez,Mexico,57,,,,,57,11,MEN'S PHYSIQUE
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Andre Ferguson,"Selden, New York",5,,,,,5,1,MEN'S PHYSIQUE
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Gerardo Gabriel,"Orlando, Florida",15,,,,,15,3,MEN'S PHYSIQUE
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Jeph Gabriel,"Greenacres, Florida",69,,,,,69,14,MEN'S PHYSIQUE
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Alexis Gonzalez,Spain,80,,,,,80,16,MEN'S PHYSIQUE
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Willie Green,"Valdosta, Georgia",80,,,,,80,16,MEN'S PHYSIQUE
2017 IFBB MIAMI MUSCLE BEACH PRO,"Miami Beach, Florida","June 10, 2017",Michael Lee,"Upper Marlboro, Maryland",21,,,,,21,4,MEN'S PHYSIQUE
