Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2008 New York Pro,"New York, USA","May 10, 2008",Cathy LEFRANCOIS,,10,5,5,,,20,1,Women's Bodybuilding - Open
2008 New York Pro,"New York, USA","May 10, 2008",Elizabeth Meza GOMEZ,,160,80,,,,240,18,Women's Bodybuilding - Open
2008 New York Pro,"New York, USA","May 10, 2008",Colette NELSON,,112,54,,,,166,12,Women's Bodybuilding - Open
2008 New York Pro,"New York, USA","May 10, 2008",Jeannie PAPARONE,,28,11,14,,,53,2,Women's Bodybuilding - Open
2008 New York Pro,"New York, USA","May 10, 2008",Annie RIVIECCIO,,60,31,,,,91,6,Women's Bodybuilding - Open
2008 New York Pro,"New York, USA","May 10, 2008",Saskia SALEMINK,,92,45,,,,137,9,Women's Bodybuilding - Open
2008 New York Pro,"New York, USA","May 10, 2008",Antoinette THOMPSON,,100,50,,,,150,10,Women's Bodybuilding - Open
2008 New York Pro,"New York, USA","May 10, 2008",Dena WESTERFIELD,,38,24,19,,,81,4,Women's Bodybuilding - Open
California Pro,"Culver City, California, USA","May 24, 2008",Huong ARCINAS,USA,10,11,,,,21,4,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Darlina BROWN,USA,20,15,,,,35,5,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Stacy CLARY,USA,48,48,,,,96,17,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Meriza DeGUZMAN,USA,29,36,,,,65,11,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Andrea DUMON,USA,31,26,,,,57,9,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Maria Del Consuelo FIGUEROA,Mexico,48,48,,,,96,17,Figure
California Pro,"Culver City, California, USA","May 24, 2008",April FORTIER,USA,20,17,,,,37,7,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Nancy GEORGES,USA,48,48,,,,96,17,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Leandro Celeste GONZALEZ,Spain,48,48,,,,96,17,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Heather GREEN,USA,16,20,,,,36,6,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Yamanaka KIYOKO,Japan,48,48,,,,96,17,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Anna LARSSON,Sweden,48,48,,,,96,17,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Michele MAYBERRY,USA,32,26,,,,58,10,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Petra MERTL,Czech Republic,46,36,,,,82,14,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Leslie MORRIS,USA,48,48,,,,96,17,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Hazal NELSON,USA,23,28,,,,51,8,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Kirsten NICEWARMER,USA,48,48,,,,96,17,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Nicole PITCHER-SCOTT,United Kingdom,47,44,,,,91,16,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Felicia ROMERO,USA,4,4,,,,8,1,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Zhanna ROTAR,USA,35,36,,,,71,12,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Tammy STROME,Canada,48,48,,,,96,17,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Masae TAGAMI,Japan,48,48,,,,96,17,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Kristi TAUTI,USA,10,8,,,,18,3,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Angela TERLESKY,USA,40,40,,,,80,13,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Waleska VALLE,USA,43,46,,,,89,15,Figure
California Pro,"Culver City, California, USA","May 24, 2008",Heather Mae FRENCH,USA,5,8,,,,13,2,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Archibold, Elisha",USA,32,38,,,,70,7,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Awad, Jane",Canada,25,22,,,,47,5,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Briceno, Tivisay",Venezuela,80,76,,,,156,16,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Cabrices Werner, Thais",USA,80,80,,,,160,18,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Chin, Krissy",USA,21,23,,,,44,4,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Clawson, Becky",USA,80,80,,,,160,18,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Del Tergo, Sherma",USA,80,80,,,,160,18,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Dumon, Andrea",USA,58,53,,,,111,10,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Gomes, Kristin",USA,63,48,,,,111,10,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Jones-Williams, Allison",USA,53,52,,,,105,9,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Lado, Mary Elizabeth",USA,5,5,,,,10,1,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Lyons, Jessica",USA,58,58,,,,116,12,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Mello, Patricia",Brazil,80,80,,,,160,18,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Mertl, Petra",Czech Republic,80,80,,,,160,18,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Montanaro-Griffin, Melissa",USA,63,66,,,,129,14,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Niederhauser, Susanne",Austria,80,80,,,,160,18,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Parmley, Claire",USA,65,61,,,,126,13,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Paxson-Putman, Jessica",USA,10,10,,,,20,2,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Pearo, Melissa",USA,64,77,,,,141,15,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Porter, Marcy",USA,40,41,,,,81,8,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Reis, Larissa",Brazil,80,80,,,,160,18,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Richardson, Kristal",USA,15,15,,,,30,3,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Sutter, Laura",USA,80,80,,,,160,18,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Tauti, Kristi",USA,33,35,,,,68,6,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Togrul-Tulin, Stephanie",USA,80,80,,,,160,18,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Veselova, Irina",Russia,80,80,,,,160,18,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Wan, Christine",USA,77,80,,,,157,17,Figure
Jacksonville Pro,"Jacksonville, Florida, USA","August 2, 2008","Wood, Tessa",USA,80,80,,,,160,18,Figure
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Abiad, Fouad",Canada,56,25,,,,106,5,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Almoshnaw, Khalid",Netherlands,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Alves, Jorge",France,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Arevalo, Pablo",Peru,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Baker, Paul",Jamaica,114,,,,,174,12,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Becht, Markus",Germany,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Belgrave, Lyndon",Barbados,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Borrelli, Omar",Argentina,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Carrasco, Raul",Spain,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Chacon, Marcos",Spain,90,,,,,145,9,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Charles, Darrem",Trinidad,44,20,,,,84,4,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Devis, Clarence",Belgium,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Dugdale, Mark",USA,128,,,,,181,13,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Elsetouhi, Tarek",Germany,54,,,,,85,6,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Freeman, Tony*",USA,18,6,,,,31,1,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Hampton, James",USA,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Henry, David*",USA,28,15,,,,58,3,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Horvath, Jaroslav",Slovakia,84,,,,,135,8,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Jackson, Richard",USA,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","James, Dennis*",Germany,16,9,,,,34,2,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Jones, Ken",USA,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Lewis, James",Wales,66,,,,,98,7,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Long, Jeffrey",USA,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Lytle, Daron",USA,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Mishin, Evgeny",Russia,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Namat, Steve",Hungary,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Nicholls, Jerry",Barbados,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Pica, Gian Enrico",Italy,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Rabiei, Carlos Majid",Canada,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Sauvage, Frederic",France,110,,,,,169,11,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Shabazz, Roc",USA,136,,,,,198,14,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Torres, Clifton",USA,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Weatherill, Bob",USA,150,,,,,212,15,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Wonsley, Nathan",USA,160,,,,,,16,Men's Bodybuilding
TAMPA PRO,"TAMPA, FLORIDA, USA","AUGUST 9, 2008","Taylor, Quincy",,104,,,,,165,10,Men's Bodybuilding
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Susanne BOCK,Germany,54,57,,,,111,10,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Tivisay BRICENO,USA,14,15,,,,29,3,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Thais CABRICES-WERNER,Venezuela,59,60,,,,119,13,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Melissa FRABBIELE,USA,12,13,,,,25,2,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Lydia HASKELL,USA,42,45,,,,87,9,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Cea Anna KERR,Canada,57,59,,,,116,11,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Jeanette KOLONIAS,USA,26,22,,,,48,5,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Juliana MALACARNE,Brazil,20,24,,,,44,4,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Kate SHELBY,USA,34,38,,,,72,7,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Stephanie TULIN-TOGRUL,USA,31,35,,,,66,6,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Rosalind VANTERPOOL,Barbados,42,37,,,,79,8,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Irina VESELOVA,Russia,59,59,,,,118,12,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Christine WAN,USA,5,5,,,,10,1,FIgure Masters +35
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Susanne BOCK,Germany,80,80,,,,160,16,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Tivisay BRICENO,USA,56,61,,,,117,12,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Thais CABRICES-WERNER,Venezuela,80,80,,,,160,16,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Melissa FRABBIELE,USA,53,54,,,,107,11,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Lydia HASKELL,USA,80,80,,,,160,16,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Cea Anna KERR,Canada,80,80,,,,160,16,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Juliana MALACARNE,Brazil,63,61,,,,124,13,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Kate SHELBY,USA,65,76,,,,141,15,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Stephanie TULIN-TOGRUL,USA,71,60,,,,131,14,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Rosalind VANTERPOOL,Barbados,80,80,,,,160,16,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Irina VESOLOVA,Russia,80,80,,,,160,16,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Elisha ARCHIBOLD,USA,42,40,,,,82,9,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Jane AWAD,Canada,16,15,,,,31,3,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Krissy CHIN,USA,37,29,,,,66,6,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Becky CLAWSON,USA,80,80,,,,160,16,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Tana CLOUGH,USA,30,46,,,,76,7,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Aprille DeSHIELD,Bermuda,80,80,,,,160,16,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Erica FUERST,USA,80,80,,,,160,16,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Amy FRY,USA,13,10,,,,23,2,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Jennifer GATES,USA,5,5,,,,10,1,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Kristin GOMES,USA,26,22,,,,48,5,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Jaqui JARRETT,New Zealand,80,80,,,,160,16,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Candice JOHN,Trinidad,40,38,,,,78,8,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Allison JONES-WILLIAMS,USA,80,80,,,,160,16,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Desha RODRIGUEZ,USA,19,24,,,,43,4,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Larissa REIS,Brazil,54,53,,,,107,10,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Rosa Maria ROMERO,Australia,80,79,,,,159,16,Figure
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Myriam CAPES,Canada,19,27,35,28,,109,4,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Jennifer CASSETTY,USA,58,54,46,60,,218,13,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Shannon DEY,USA,58,52,55,39,,204,10,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Tracey GREENWOOD,USA,5,5,7,7,,24,1,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Marnie HOLLEY,Canada,47,48,63,23,,181,9,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Laticia JACKSON,USA,32,31,15,11,,89,3,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Donna JONES,Australia,18,21,38,49,,126,6,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Michele MAYBERRY,USA,35,33,39,52,,159,8,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Leslie Rae NEWTON,USA,49,59,43,53,,204,11,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Mindi O’BRIEN,Canada,19,10,14,33,,76,2,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Mandy POLK,USA,66,64,59,67,,256,14,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Brenda SANTIAGO,Puerto Rico,42,41,23,30,,136,7,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Stacy SIMONS,USA,64,61,46,34,,205,12,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Bethany WAGNER,USA,13,15,46,40,,114,5,Fitness
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Lee APPERSON,USA,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Marcos CHACON,Spain,74,35,,,,109,7,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Darrem CHARLES,Trinidad,30,15,14,,,59,3,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Fedel CLARKE,Canada,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Rodney DAVIS,USA,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Toney FREEMAN,USA,40,20,20,,,80,4,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Andy HAMAN,USA,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Mike HORN,USA,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Pavol JABLONICKY,Czech Republic,118,54,,,,172,12,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Ken JONES,USA,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Marc LAVOIE,Canada,120,61,,,,181,13,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Viggio SNOWHILL,Denmark,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Johnny STEWART,USA,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Joel STUBBS,Bahamas,56,26,25,,,107,5,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Eddie ABBEW,England,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Melvin ANTHONY,USA,10,5,5,,,20,1,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Elvis BROWN,England,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Lionel BROWN,USA,148,70,,,,218,14,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Adorthus CHERRY,USA,146,75,,,,221,15,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Omar DECKARD,USA,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Alfonso DEL RIO,Spain,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Constantinos DEMETRIOU,Australia,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Shehab ELDIN,Netherlands,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Will HARRIS,USA,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Johnnie JACKSON,USA,20,11,11,,,41,2,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Martin KJELLSTROM,Sweden,158,,,,,158,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Cesar MENDIBLE-BAPTISTA,Venezuela,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",JoJo NTIFORO,USA,106,54,,,,160,10,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Craig RICHARDSON,USA,70,46,,,,116,8,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Jonathan ROWE,USA,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Yan SALAKS,Russia,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Tommi THORVILDSEN,Norway,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Luke WOOD,Australia,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Hidetada YAMAGISHI,Japan,96,45,,,,141,9,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",King KAMALI,USA,60,31,,,,91,6,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Armin SCHOLZ,Germany,160,,,,,160,16,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 23, 2008",Tarek ELSETOUHI,Germany,108,52,,,,160,10,Men's Open
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Lee APPERSON,USA,134,64,,,,198,13,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Gilles BELLEHUMEUR,Canada,160,,,,,160,16,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Omar BORRELLI,Argentina,90,48,,,,138,9,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Steven BURKE,USA,160,,,,,160,16,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Marcos CHACON,Spain,44,29,23,,,96,5,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Darrem CHARLES,Trinidad,16,5,7,,,28,1,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Marcel CHAYARD,France,160,75,,,,235,15,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Fedel CLARKE,Canada,160,,,,,160,16,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Rodney DAVIS,USA,130,,,,,130,16,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Anthony FINOCCHIARO,USA,160,,,,,160,16,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Toney FREEMAN,USA,14,10,8,,,32,2,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Andy HAMAN,USA,104,49,,,,153,10,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Milton HOLLOWAY,USA,160,,,,,160,16,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Mike HORN,USA,142,65,,,,207,14,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Roland HUFF,USA,160,,,,,160,16,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Pavol JABLONICKY,Czech Republic,48,25,21,,,94,4,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Rusty JEFFERS,USA,106,53,,,,159,11,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Ken JONES,USA,160,,,,,160,16,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Paul LaSALA,USA,160,,,,,160,16,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Marc LAVOIE,Canada,58,33,,,,91,6,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Igor LEONTIEFF,Tahiti,160,,,,,160,16,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Bill SCARNATY,USA,132,64,,,,196,12,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Viggio SNOWHILL,Denmark,160,,,,,160,16,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Johnny STEWART,USA,80,40,,,,120,8,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Joel STUBBS,Bahamas,30,15,15,,,60,3,Men's Master
Atlantic City Pro,"Atlantic City, New Jersey, USA","September 13, 2008",Vince TAYLOR,USA,70,25,,,,95,7,Men's Master
