Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Cedric McMillan,USA,16,15,15,,,46,3,Men's Bodybuilding
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Hidetada Yamagishi,Japan,47,49,49,,,145,10,Men's Bodybuilding
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Fred Smalls,USA,58,48,59,,,165,11,Men's Bodybuilding
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Jonathan DeLaRosa,USA,36,47,40,,,123,8,Men's Bodybuilding
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Justin Rodriguez,USA,41,40,35,,,116,7,Men's Bodybuilding
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Steve Kuclo,USA,25,30,25,,,80,5,Men's Bodybuilding
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Paul Poloczek,Germany,,,,,,,DNF,Men's Bodybuilding
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Dexter Jackson,USA,9,9,8,,,26,2,Men's Bodybuilding
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Lukas Osladil,Czech Republic,47,41,45,,,133,9,Men's Bodybuilding
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",William Bonac,Netherlands,6,6,7,,,19,1,Men's Bodybuilding
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Willie Green,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Victor Clark,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Stan Morrison,USA,44,,,,,44,8,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Frank Griffin,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Raymont Edmonds,USA,10,,,,,10,2,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",George Brown,USA,25,,,,,25,5,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Michale Mperey,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Kai Spencer,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Andre Ferguson,USA,6,,,,,6,1,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Louis Dominique Corbeil Fiset,Canada,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Otto Montgomery,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Geobanny Paula,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Sunny Akhigbe,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Scott Schulze,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Steven Cao,USA,30,,,,,30,6,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Brandon Hendrickson,USA,15,,,,,15,3,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Travales Blount,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Brenden Floyd,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Xavisus Gayden,USA,35,,,,,35,7,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Nimai Delgado,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Jacques Lewis,USA,45,,,,,45,9,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Dante Jones,USA,47,,,,,47,10,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Geder Gomes,Brazil,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",David Thorpe,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Logan Franklin,USA,20,,,,,20,4,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Jeffrey Diaz,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Maurice Benton,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 2, 2018",Joshua Ohashi,USA,55,,,,,55,11,Men's Physique
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Harold Kelley,USA,5,,,,,5,1,Wheelchair
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Kyle Roberts,USA,45,,,,,45,9,Wheelchair
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018","Adelfo Cerame, Jr",USA,31,,,,,31,6,Wheelchair
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Steven Lister,USA,25,,,,,25,5,Wheelchair
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Gabriele Andriulli,Italy,15,,,,,15,3,Wheelchair
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Antoni Khadraoui,Sweden,34,,,,,34,7,Wheelchair
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Johnny Quinn,USA,40,,,,,40,8,Wheelchair
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Reggie Bennett,USA,10,,,,,10,2,Wheelchair
2018 Arnold Classic,"Columbus, Ohio","March 3, 2018",Daniel Minster,Czech Republic,20,,,,,20,4,Wheelchair
2018 IFBB FIJI PRO,"NADI, FIJI","March 31, 2018",Jafar Ghaffarnezhad Azazi,Iran,6,10,,,,16,1,MEN'S 212
2018 IFBB FIJI PRO,"NADI, FIJI","March 31, 2018",Sami Al Haddad,Bahrain,9,12,,,,21,2,MEN'S 212
2018 IFBB FIJI PRO,"NADI, FIJI","March 31, 2018",Fahad Zaid Hazzazi,Saudi Arabia,20,21,,,,41,4,MEN'S 212
2018 IFBB FIJI PRO,"NADI, FIJI","March 31, 2018",Hyun Jin Kim,Korea,32,26,,,,58,6,MEN'S 212
2018 IFBB FIJI PRO,"NADI, FIJI","March 31, 2018",Morteza Oveisi Pakniyat,Iran,27,25,,,,52,5,MEN'S 212
2018 IFBB FIJI PRO,"NADI, FIJI","March 31, 2018",Grant Pieterse,New Zealand,31,32,,,,63,7,MEN'S 212
2018 IFBB FIJI PRO,"NADI, FIJI","March 31, 2018",Samir Troudi,Sweden,15,10,,,,25,3,MEN'S 212
2018 IFBB FIJI PRO,"Nadi, Fiji","March 31, 2018",Chen Kang,China,11,8,,,,19,2,Classic Men's Physique
2018 IFBB FIJI PRO,"Nadi, Fiji","March 31, 2018",Nelson Lopes,United Kingdom,21,21,,,,42,4,Classic Men's Physique
2018 IFBB FIJI PRO,"Nadi, Fiji","March 31, 2018",Zoheb Razak,Fiji,24,24,,,,48,5,Classic Men's Physique
2018 IFBB FIJI PRO,"Nadi, Fiji","March 31, 2018",Kenny O'Malley,New Zealand,14,16,,,,30,3,Classic Men's Physique
2018 IFBB FIJI PRO,"Nadi, Fiji","March 31, 2018",Hitham Sadiq,Oman,5,7,,,,12,1,Classic Men's Physique
2018 IFBB FIJI PRO,"NADI, FIJI","March 31, 2018",Sam Andrews,New Zealand,10,10,,,,20,2,Men's Physique
2018 IFBB FIJI PRO,"NADI, FIJI","March 31, 2018",James Cant,Australia,24,24,,,,48,5,Men's Physique
2018 IFBB FIJI PRO,"NADI, FIJI","March 31, 2018",Omid Eskandari Ghazikalaya,Iran,5,5,,,,10,1,Men's Physique
2018 IFBB FIJI PRO,"NADI, FIJI","March 31, 2018",Shahram Nikbakht,USA,17,17,,,,34,3,Men's Physique
2018 IFBB FIJI PRO,"NADI, FIJI","March 31, 2018",Mu Ying Zhai,New Zealand,19,19,,,,38,4,Men's Physique
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Marie Acosta,"Stockton, California",60,,,,,60,13,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Jamie Collins,"Tualatin, Oregon",27,29,,,,56,6,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Linnea Daker,"Reno, Nevada",37,,,,,37,7,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Abbi Gaetano,"Pleasant View, Utah",41,,,,,41,8,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Tara Grier,"Huntington Beach, California",54,,,,,54,10,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Kim Gutierrez,Chile,17,19,,,,36,4,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Kerryne Henich,"Harriman, Utah",49,,,,,49,9,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Leah Humprey,"Atlanta, Georgia",56,,,,,56,11,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Vanessa Santana Hurst,"Forest Grove, Oregon",58,,,,,58,12,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Cindy King,"Honolulu, Hawaii",69,,,,,69,14,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Debora Lossing,"Arroyo Grande, California",80,,,,,80,16,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Heather McAllister,"Eastvale, California",73,,,,,73,15,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Raphaela Milagres,"Winter Garden, Florida",8,7,,,,15,1,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Rachel Nason,"Roseville, California",80,,,,,80,16,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Jessica Palmer,"Westerville, Ohio",28,26,,,,54,5,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Frida Paulsen-Stern,Sweden,18,16,,,,34,3,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Camile Periat,"Santa Cruz, California",7,8,,,,15,2,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Marie Claude St. Jacques,"Quebec, Canada",80,,,,,80,16,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Naiara Schubert,Brazil,80,,,,,80,16,Bikini
2018 IFBB GOVERNORS CUP PRO,"Sacramento, California","March 31, 2018",Jessica Wilson,"Huntington Beach, California",80,,,,,80,16,Bikini
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",Dean Balabis,"San Francisco, California",17,,,,,17,3,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",Rob Aurther,"Baltimore, Maryland",52,,,,,52,10,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",Roderick Gaines,"Avondale, Arizona",39,,,,,39,8,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",Xavisus Gayden,"Twentynine, Palms, California",31,,,,,31,6,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",Brandon Hendrickson,"Bartlett, Illinois",6,,,,,6,1,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",James Hurst,"San Jose, California",26,,,,,26,5,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",Joseph Lee,"Glendale, California",9,,,,,9,2,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018","Kaunaoa ""O"" McGee","Honolulu, Hawaii",64,,,,,64,14,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018","EJ, Nduka","San Diego, California",54,,,,,54,11,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",David Odom,"Eugene, Oregon",36,,,,,36,7,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",Jonathan Owens,"Topeka, Kansas",56,,,,,56,12,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",Alexander Quimsom,"Pacifica, California",57,,,,,57,13,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",Jorge Sanchez,"Sacramento, California",75,,,,,75,15,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",David Thorpe,"Diamond Bar, California",45,,,,,45,9,Men's Physique
2018 IFBB Governor's Cup Pro,"Sacramento, California","March 31, 2018",Anthony Woods,"Marina, California",18,,,,,18,4,Men's Physique
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Ahmad Ahmad,Sweden,15,15,,,,30,5,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Thomas Anderson,"Middleton, Tennessee",21,21,,,,42,7,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Ben Barkes,"Indianapolis, Indiana",41,,,,,,,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Lyndon Belgrave,Barbados,48,,,,,,,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Brad Davis,"Paducah, Kentucky",31,30,,,,61,10,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Charles Dixon,"Greenville, South Carolina",4,3,,,,7,1,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Ahmed Elsadany,Egypt,12,12,,,,24,4,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Michael Ergas,"Los Angeles, California",45,,,,,,,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Ahmed Fawzi,Switzerland,41,,,,,,,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Darron Glenn,"Gastonia, North Carolina",37,,,,,,,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Walter Martin,"Lorain, Ohio",35,,,,,,,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Eric Martinez,"San Jose, California",24,20,,,,44,8,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Silvio Samuel,Spain,9,9,,,,18,3,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Jose Raul Sanchez Reyes,Mexico,48,,,,,,,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Wayne Williams,"Owensboro, Kentucky",48,,,,,,,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Jacob Wilson,"Houston, Texas",5,6,,,,11,2,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Guy Cisternino,New Jersey,18,21,,,,39,6,Men's 212
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Jade Atkinson,"Ontario, Canada",33,,,,,33,11,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Shannah Baker,Australia,20,,,,,20,7,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Kacy Clark,"Lakeville, Minnesota",6,,,,,6,2,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Magdalena Coffman,"Glenwood, Maryland",27,,,,,27,9,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Natoshia Coleman,"Atlanta, Georgia",3,,,,,3,1,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Christine Ford,"Highland, Utah",37,,,,,37,12,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Ashley Jenelle,"Denver, Colorado",10,,,,,10,3,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Veranika Lazutsina,"Hollywood, Florida",19,,,,,19,6,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Jourdanne Lee,"Atlanta, Georgia",38,,,,,38,13,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Raquel Long,"Birmingham, Michigan",44,,,,,44,15,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Brittany Nguyen,"Richmond, Texas",30,,,,,30,10,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Ashley Nicastro,"Allentown, Pennsylvania",15,,,,,15,5,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Michela Raymond,"Peabody, Massachusetts",24,,,,,24,8,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Eva Victoria Saenz,"Laredo, Texas",11,,,,,11,4,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Natalie Talia,"Clinton Township, Michigan",43,,,,,43,14,BIKINI
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Dorian Adams,"Sacramento, California",48,,,,,,,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Aaron Clark,"Fairfax, Virginia",40,,,,,,,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Wendell Floyd,"Atlanta, Georgia",45,,,,,,,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Roman Fritz,Germany,19,18,,,,37,6,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Charles Griffen,"Minnetonka, Minnesota",6,6,,,,12,2,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Dorian Haywood,"Lakewood, Colorado",30,30,,,,60,10,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Kenneth Jackson,"Shelby Township, Michigan",24,24,,,,48,8,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Steve Kuclo,"Dallas, Texas",3,3,,,,6,1,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Michael Lynn,"New York, New York",38,,,,,,,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Joseph Mackey,"Irving, Texas",33,,,,,,,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Blair Mone,"Dayton, Ohio",47,,,,,,,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Justin Luis Rodriguez,"New York, New York",15,15,,,,30,5,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Luke Sandoe,United Kingdom,9,9,,,,18,3,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",John Silvey,"Nicholasville, Kentucky",48,,,,,,,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Fred Smalls,"Townsend, Delaware",27,27,,,,54,9,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Mitchell Staats,"St. Louis, Missouri",36,,,,,,,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Derek Upshaw,"Lynn, Massachusetts",41,,,,,,,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Iain Valliere,"Ontario, Canada",12,12,,,,24,4,Men's Bodybuilding
2018 IFBB INDY PRO,"Indianapolis, Indiana","March 31, 2018",Hidetada Yamagishi,Japan,20,21,,,,41,7,Men's Bodybuilding
2018 IFBB PRO ALEX CLASSIC,"Seoul, Korea","May 27, 2018",Jim Holcomb,USA,25,,,,,25,8,Classic Men's Physique
2018 IFBB PRO ALEX CLASSIC,"Seoul, Korea","May 27, 2018",Chang Keun Kim,Korea,12,,,,,12,4,Classic Men's Physique
2018 IFBB PRO ALEX CLASSIC,"Seoul, Korea","May 27, 2018",Mahdi Parvani,Iran,7,,,,,7,2,Classic Men's Physique
2018 IFBB PRO ALEX CLASSIC,"Seoul, Korea","May 27, 2018",Ali Shamsghamar,Iran,3,,,,,3,1,Classic Men's Physique
2018 IFBB PRO ALEX CLASSIC,"Seoul, Korea","May 27, 2018",Mohamed Magdy Mohamed,Egypt,8,,,,,8,3,Classic Men's Physique
2018 IFBB PRO ALEX CLASSIC,"Seoul, Korea","May 27, 2018",Seyedkarim Izadikharameh,,19,,,,,19,6,Classic Men's Physique
2018 IFBB PRO ALEX CLASSIC,"Seoul, Korea","May 27, 2018",Sung Jim Kong,,15,,,,,15,5,Classic Men's Physique
2018 IFBB PRO ALEX CLASSIC,"Seoul, Korea","May 27, 2018",Omar Khaldi,,20,,,,,20,7,Classic Men's Physique
2018 IFBB PRO ALEX CLASSIC,"Seoul, Korea","May 27, 2018",Ching-Chieh Lin,,26,,,,,26,9,Classic Men's Physique
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Rodika Bodrug,Sweden,6,6,,,,6,2,Bikini
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Alessia Facchin,Italy,15,15,,,,15,5,Bikini
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Rocia Lopez Corchero,Spain,21,21,,,,21,7,Bikini
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Mariella Pellegrino,Italy,3,3,,,,3,1,Bikini
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Francesca Stolco,Italy,9,9,,,,9,3,Bikini
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Catharina Wahl,Hungary,12,12,,,,12,4,Bikini
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Ana Maria Vintu,Italy,18,18,,,,18,6,Bikini
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Igor Gostyunin,Russia,6,6,,,,6,2,Classic Men's Physique
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Romane Lansford,United Kingdom,12,12,,,,12,4,Classic Men's Physique
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Nelson Lopes,Portugal,9,9,,,,9,3,Classic Men's Physique
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Ani Saliasi,USA,15,15,,,,15,5,Classic Men's Physique
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Petar Duper,Italy,3,3,,,,3,1,Classic Men's Physique
2018 IFBB Galaxy Pro,"Bari, Italy","May 13, 2018",Veronica Gallego,Spain,12,12,,,,12,4,Figure
2018 IFBB Galaxy Pro,"Bari, Italy","May 13, 2018",Maria Garcia,Spain,15,15,,,,15,5,Figure
2018 IFBB Galaxy Pro,"Bari, Italy","May 13, 2018",Melinda Mercz,Hungary,3,3,,,,3,1,Figure
2018 IFBB Galaxy Pro,"Bari, Italy","May 13, 2018",Agnese Russo,Italy,18,18,,,,18,6,Figure
2018 IFBB Galaxy Pro,"Bari, Italy","May 13, 2018",Noelia Segura,Spain,9,9,,,,9,3,Figure
2018 IFBB Galaxy Pro,"Bari, Italy","May 13, 2018",Louise Rogers,United Kingdom,6,6,,,,6,2,Figure
2018 IFBB Galaxy Pro,"Bari, Italy","May 13, 2018",Bettina Silye,Hungary,21,21,,,,21,7,Figure
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Abdulaziz Al-Mohandes,Saudi Arabia,15,15,,,,15,5,Men's Physique
2018 IFBB GALAXY PRO,"Bari, Italy","May 13, 2018",Robin Balogh,Hungary,6,6,,,,6,2,Men's Physique
