Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Kendall Rahim,"Akron, Ohio",22,,,,,22,7,BIKINI
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Ashley Robertson,"Edison, New Jersey",48,,,,,48,16,BIKINI
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Yadira Rosado,"Zephyrhills, Florida",36,,,,,36,12,BIKINI
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Ana Rottura,"Greenacres, Florida",43,,,,,43,14,BIKINI
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Whitney Spence,"Seminole, Florida",48,,,,,48,16,BIKINI
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Mohamed Amine Fakhfakh,Tunesia,6,,,,,6,2,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Isaac Baier,"Alberta, Canada",48,,,,,48,16,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Anthony Barbera III,"Philadelphia, Pennsylvania",36,,,,,36,12,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Chris Barnes,"Charlottesville, Virginia",48,,,,,48,16,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Maurice Burgess,"Los Angeles, California",15,,,,,15,5,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Charlie Davidson,"Racine, Wisconsin",48,,,,,48,16,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Leland DeVaughn Jr.,"Frisco, Texas",18,,,,,18,6,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Miguel Dominguez,"Lawrenceville, Georgia",33,,,,,33,11,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Wayne Freeman,"Lawrenceville, Georgia",46,,,,,46,15,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Abdul Gibbs,"Lawrenceville, Georgia",41,,,,,41,14,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Ashwin Lucas,"Manor, Texas",9,,,,,9,3,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Gareeno Mackey,"Rogers, Arkansas",40,,,,,40,13,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Elvernie McGhee,"Doraville, Georgia",48,,,,,48,16,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Arturo Mendez,"Miami, Florida",30,,,,,30,10,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Mattie Nelms,"Huntington Beach, California",12,,,,,12,4,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Jonathan Tavelle Pelkey,"Oklahoma City, Oklahoma",24,,,,,24,8,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Pedro Reyes,"Union City, New Jersey",27,,,,,27,9,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Lamar Shaw,"Raleigh, North Carolina",21,,,,,21,7,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Darwin Andres Uribe,Colombia,3,,,,,3,1,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Dmitrii Vorotynsev,Russia,47,,,,,47,16,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Joseph Wahlberg,"Clermont, Florida",48,,,,,48,16,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Andrew Wilson,"Birmingham, Alabama",48,,,,,48,16,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Reggie Anderson,"Belvidere, Illinois",48,,,,,48,16,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Cliff Witherspoon,"Lithonia, Georgia",48,,,,,48,16,Classic Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Cheri Baylor,"Upper Marlboro, Maryland",32,,,,,32,11,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Zul'fiya Bitiyeva,Kazakhstan,21,,,,,21,7,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Julia DiPompeo,"La Grange, Illinois",6,,,,,6,2,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Raquel Clarke,"Valley Stream, New York",48,,,,,48,16,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Anita Davis,"Atlanta, Georgia",18,,,,,18,6,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Sh'Nere Mattise Deas,"Virginia Beach, Virginia",31,,,,,31,10,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Cassandra Floyd,"Smyrna, Georgia",48,,,,,48,16,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Analia Galeano,Argentina,48,,,,,48,16,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Sandra Grajales,Mexico,9,,,,,9,3,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Mandy Harbin,"Troy, Alabama",48,,,,,48,16,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Krista Howse,"Murfreesboro, Tennessee",48,,,,,48,16,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Donya Jackson,"Cornelius, North Carolina",42,,,,,42,14,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Jessica Kendrick,"Killeen, Texas",24,,,,,24,8,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Rachel Killam,Canada,48,,,,,48,16,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Sarah Kornhauser,"Golden, Colorado",48,,,,,48,16,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Yelena Larina,"Brooklyn, New York",37,,,,,37,12,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Neli Mitreva,"Alexandria, Virginia",48,,,,,48,16,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Nora Prado,Mexico,38,,,,,38,13,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Larhannah Robinson,"Katy, Texas",12,,,,,12,4,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Danielle Rose,"Boca Raton, Florida",15,,,,,15,5,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Rori Ross,"Chesapeake, Virginia",45,,,,,45,15,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Chie Terui,"Homewood, Illinois",48,,,,,48,16,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Julia Waring,"Upper Marlboro, Maryland",3,,,,,3,1,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Thais Cabrices Werner,"Miami, Florida",27,,,,,27,9,Figure
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Marta Aguiar,Uruguay,12,22,,,,34,2,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Danielle Chikeles,"Hoffman Estates, Illinois",25,90,,,,115,14,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Anna Chism,"Murfreesboro, Tennessee",41,76,,,,117,15,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Stacy Dawn,"Cross Lanes, West Virginia",18,34,,,,52,6,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Debbie Fowler,"Haslet, Texas",30,78,,,,108,12,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Michelle Gales,"Union City, Georgia",40,6,,,,46,4,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Corina Harkelroad,"Fort Wayne, Indiana",15,54,,,,69,7,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Stephanie Jones,"Rochester Hills, Michigan",36,88,,,,124,16,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Sara Kovach,"Hawthorne, New Jersey",6,12,,,,18,1,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Allison Kramer,"Camp Hill, Pennsylvania",21,54,,,,75,8,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Layla Mikayla,"New York, New York",9,72,,,,81,9,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Babette Mulford,"Solon, Iowa",47,60,,,,107,11,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Amanda Sink,"Nashville, Tennessee",46,66,,,,112,13,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Nicolette Spencer,"Matthews, North Carolina",33,60,,,,93,10,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Aurika Tyrgale,"Key West, Florida",26,20,,,,46,5,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Tamara Vahn,"Ontario, Canada",3,32,,,,35,3,Fitness
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Slavoj Bednar,Czech Republic,30,30,,,,60,10,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Maxx Charles,"Holtsville, New York",9,9,,,,18,3,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Phil Clahar,"Tampa, Florida",33,33,,,,66,11,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",James Culberson,"Canal Winchester, Ohio",44,44,,,,88,15,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Matt Kouba,"Lockport, Illinois",26,26,,,,52,9,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Hunter Labrada,"Tomball, Texas",3,3,,,,6,1,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Joseph Mackey,"Dallas, Texas",37,37,,,,74,12,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Justin Maki,"Grayslake, Illinois",25,25,,,,50,8,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Zach Merkel,"Pittsburgh, Pennsylvania",21,21,,,,42,7,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Eslam Mohamed,"Brooklyn, New York",38,38,,,,76,13,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Hassan Mostafa,Egypt,18,17,,,,35,6,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Mohamad Shaaban,"Gardena, California",15,12,,,,27,4,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Seth Shaw,"Las Vegas, Nevada",43,43,,,,86,14,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Brett Wilkin,"Denver, Colorado",6,6,,,,12,2,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Roelly Winklaar,The Netherlands,12,16,,,,28,5,Men's Bodybuilding
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Chidube Anene,"Quincy, Massachusetts",30,,,,,30,10,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Montae Bailey,"Minneapolis, Minnesota",27,,,,,27,9,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Christopher Brewer,"Sauk Village, Illinois",48,,,,,48,16,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",George Brown,"Columbus, Ohio",6,,,,,6,2,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Mike Christian,"Raleigh, North Carolina",48,,,,,48,16,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Rhyan Clark,"Atlanta, Georgia",42,,,,,42,14,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Jeremy DeSantis,"East Lansing, Michigan",48,,,,,48,16,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Alexandru Diaconu,"Long Beach, California",48,,,,,48,16,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Anthony Gilkes,"New York, New York",39,,,,,39,13,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Drelyn Hunt,"Hillside, Illinois",48,,,,,48,16,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Emmanuel Hunter,"Huntsville, Alabama",18,,,,,18,6,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Brett Mario Jackson,"Cary, North Carolina",48,,,,,48,16,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Jonathan Jimenez,"San Bernardino, California",36,,,,,36,12,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Mehdi Kabbadj,"Capitola, California",23,,,,,23,8,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Leo Mackesy,"Clearwater, Florida",48,,,,,48,16,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Ashley Patillo,"West Valley City, Utah",15,,,,,15,5,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Ranzino Valentine,"Greer, South Carolina",48,,,,,48,16,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Ramses Rams,Spain,3,,,,,3,1,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Shawntellian Riley,"Cantonment, Florida",48,,,,,48,16,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Noel Stanley,"Georgetown, Kentucky",48,,,,,48,16,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Joel Tinder IV,"Kokomo, Indiana",48,,,,,48,16,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Tre Trotter,"Murfreesboro, Tennessee",9,,,,,9,3,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Brandon Warren,"Greensboro, North Carolina",12,,,,,12,4,Men's Physique
2021 FIT BODY FUSION IFBB PRO LEAGUE WOS CHICAGO PRO,"Atlanta, Georgia","July 23-24, 2021",Torre Washington,"Tamarac, Florida",45,,,,,45,15,Men's Physique
