Competition,Category,Place,Name,Score
Arnold Amateur - IFBB,Figure B,3,Amber Hill,
Arnold Amateur - IFBB,Figure B,4,Jean Jitomir,
Arnold Amateur - IFBB,Figure B,5,Misty Tidmore-Schaffer,
Arnold Amateur - IFBB,Figure B,6,Michelle Levesque,
Arnold Amateur - IFBB,Figure B,7,Esmeralda Saxenian,
Arnold Amateur - IFBB,Figure B,8,Lori Quintero,
Arnold Amateur - IFBB,Figure B,9,Melissa Lefebvre,
Arnold Amateur - IFBB,Figure B,10,Katie Kersey,
Arnold Amateur - IFBB,Figure B,11,Stephanie Martini,
Arnold Amateur - IFBB,Figure B,12,Jill Frew,
Arnold Amateur - IFBB,Figure B,13,Keisha Pedigo,
Arnold Amateur - IFBB,Figure B,14,Gloria Puckett,
Arnold Amateur - IFBB,Figure B,15,Laura Moreland,
Arnold Amateur - IFBB,Figure C,1,Pamela Soper,
Arnold Amateur - IFBB,Figure C,2,Casey Jovan,
Arnold Amateur - IFBB,Figure C,3,Tina Davis,
Arnold Amateur - IFBB,Figure C,4,Daphne Bascom,
Arnold Amateur - IFBB,Figure C,5,Leah Berti,
Arnold Amateur - IFBB,Figure C,6,Heather Stewart-Olds,
Arnold Amateur - IFBB,Figure C,7,Amy Kessler,
Arnold Amateur - IFBB,Figure C,8,Trish Rice-Hogan,
Arnold Amateur - IFBB,Figure C,9,Alison Black-Stirling,
Arnold Amateur - IFBB,Figure C,10,Emily Little,
Arnold Amateur - IFBB,Figure C,11,Heather Malone,
Arnold Amateur - IFBB,Figure C,12,Bernadette Marturano,
Arnold Amateur - IFBB,Figure C,13,Tonya Todd,
Arnold Amateur - IFBB,Figure C,14,Laura Cavender,
Arnold Amateur - IFBB,Figure C,15,Sandra Brewer,
Arnold Amateur - IFBB,Figure D,1,Kristy McKinney,
Arnold Amateur - IFBB,Figure D,2,Kendra McAdams,
Arnold Amateur - IFBB,Figure D,3,Karin Kimura,
Arnold Amateur - IFBB,Figure D,4,Dixie Reynolds,
Arnold Amateur - IFBB,Figure D,5,Celeste Bonin,
Arnold Amateur - IFBB,Figure D,6,Andrea Swanson,
Arnold Amateur - IFBB,Figure D,7,Yolanda Tillman,
Arnold Amateur - IFBB,Figure D,8,Laura Bailey,
Arnold Amateur - IFBB,Figure D,9,Glaucia Ferreyra,
Arnold Amateur - IFBB,Figure D,10,Qawnana Crockett,
Arnold Amateur - IFBB,Figure D,11,Viviana Casarubbia,
Arnold Amateur - IFBB,Figure D,12,Heather Wilson,
Arnold Amateur - IFBB,Figure D,13,Tiffany Reffner,
Arnold Amateur - IFBB,Figure D,14,Angie Ratliff,
Arnold Amateur - IFBB,Figure D,15,Elizabeth Earhart,
Arnold Amateur - IFBB,Figure E,1,Natalie Waples,
Arnold Amateur - IFBB,Figure E,2,Francisca Dennis,
Arnold Amateur - IFBB,Figure E,3,Tami Delzenero,
Arnold Amateur - IFBB,Figure E,4,Gabriela Ciobhan,
Arnold Amateur - IFBB,Figure E,5,Jaime Meade,
Arnold Amateur - IFBB,Figure E,6,Marie Christine Deblock,
Arnold Amateur - IFBB,Figure E,7,Katie Heath,
Arnold Amateur - IFBB,Figure E,8,Klubo Rachel Flingai,
Arnold Amateur - IFBB,Figure E,9,Melissa Pittman,
Arnold Amateur - IFBB,Figure E,10,Christine Kluger,
Arnold Amateur - IFBB,Figure E,11,Mindy Dower,
Arnold Amateur - IFBB,Figure E,12,Marie-Pierre Ripert,
Arnold Amateur - IFBB,Figure E,13,Dawnice Beckley,
Arnold Amateur - IFBB,Figure E,14,Sherry Stokes,
Arnold Amateur - IFBB,Figure E,15,Amity Hall,
Arnold Amateur - IFBB,Figure F,1,Sandy Helming,
Arnold Amateur - IFBB,Figure F,2,Jennifer Hernandez,
Arnold Amateur - IFBB,Figure F,3,Valerie Richman,
Arnold Amateur - IFBB,Figure F,4,Sara Bedrossian,
Arnold Amateur - IFBB,Figure F,5,Johanna DuBose,
Arnold Amateur - IFBB,Figure F,6,Jennifer Peckham,
Arnold Amateur - IFBB,Figure F,7,Heidi Mierendorf,
Arnold Amateur - IFBB,Figure F,8,Amanda Bollinger,
Arnold Amateur - IFBB,Figure F,9,Leyla Yurchick,
Asian Amateur Championships - IFBB,HeavyWeight,1,Apiporn Chomsomboon
  (Thailand),
Asian Amateur Championships - IFBB,HeavyWeight,2,Park Bor Kim
  (Korea),
Asian Amateur Championships - IFBB,HeavyWeight,3,Xu Bo
  (China),
Asian Amateur Championships - IFBB,Light-HeavyWeight,1,Liang Yueyun
  (China),
Asian Amateur Championships - IFBB,Light-HeavyWeight,2,Kazumi Akiyama    秋山加津美

  (Japan),
Asian Amateur Championships - IFBB,Light-HeavyWeight,3,Choi Man I
  (Macau),
Asian Amateur Championships - IFBB,MiddleWeight,1,Lo Kit Ming
  (Hong Kong),
Asian Amateur Championships - IFBB,MiddleWeight,2,Sim Gong Ju
  (Korea),
Asian Amateur Championships - IFBB,MiddleWeight,3,Utako Mizuma    水間詠子

  (Japan),
Asian Amateur Championships - IFBB,MiddleWeight,4,Li Yi-Ming
  (Taiwan),
Asian Amateur Championships - IFBB,LightWeight,1,Wong Kwan Ping
  (Hong Kong),
Asian Amateur Championships - IFBB,LightWeight,2,You Mi Hee
  (Korea),
Asian Amateur Championships - IFBB,LightWeight,3,Ton Hoang Khanh Lan
  (Vietnam),
Asian Amateur Championships - IFBB,LightWeight,4,Cheng Kim Ting
  (Hong Kong),
Asian Amateur Championships - IFBB,LightWeight,5,Tsai Yi-Kuei
  (Taiwan),
Asian Amateur Championships - IFBB,BantamWeight,1,Dinh Kim Loan
  (Vietnam),
Asian Amateur Championships - IFBB,BantamWeight,2,Anna Koo Siu Nigan
  (Hong Kong),
Asian Amateur Championships - IFBB,BantamWeight,3,Wang Ching-Mei
  (Taiwan),
Asian Amateur Championships - IFBB,BantamWeight,4,Fung Yin Ka
  (Hong Kong),
Atlantic City Pro - IFBB,,1,Lisa Aukland,
Atlantic City Pro - IFBB,,2,Mah-Ann Mendoza,
Atlantic City Pro - IFBB,,3,Betty Viana,
Atlantic City Pro - IFBB,,4,Marja-Leana Lehtonen,
Atlantic City Pro - IFBB,,5,Kim Buck,
Atlantic City Pro - IFBB,,6,Isabelle Turell,
Atlantic City Pro - IFBB,,7,Annie Rivieccio,
Atlantic City Pro - IFBB,,8,Charlotte Collins,
Atlantic City Pro - IFBB,,9,Emery Miller,
Atlantic City Pro - IFBB,,10,Angela Debatin,
Atlantic City Pro - IFBB,,11,Carla Salotti,
Atlantic City Pro - IFBB,,12,Irene Andersen,
Atlantic City Pro - IFBB,,13,Maria Calo,
Atlantic City Pro - IFBB,,14,Jana Linke-Sippl,
Atlantic City Pro - IFBB,,15,Mercedes Bazemore,
Atlantic City Pro - IFBB,,-,Melanie Derosa,
Atlantic City Pro - IFBB,,-,Aurelia Grozajova,
Atlantic City Pro - IFBB,,-,Mary Ellen Jerumbo,
Atlantic City Pro - IFBB,Figure,1,Jennifer Gates,
Atlantic City Pro - IFBB,Figure,2,Amy Fry,
Atlantic City Pro - IFBB,Figure,3,Jane Awad,
Atlantic City Pro - IFBB,Figure,4,Desha Rodriguez,
Atlantic City Pro - IFBB,Figure,5,Kristen Gomes,
Atlantic City Pro - IFBB,Figure,6,Kristine Chin,
Atlantic City Pro - IFBB,Figure,7,Tana Clough,
Atlantic City Pro - IFBB,Figure,8,Candice John,
Atlantic City Pro - IFBB,Figure,9,Elisha Archibald,
Atlantic City Pro - IFBB,Figure,10,Larissa Reis,
Atlantic City Pro - IFBB,Figure,11,Melissa Frabbiele,
Atlantic City Pro - IFBB,Figure,12,Tivisay Briceno,
Atlantic City Pro - IFBB,Figure,13,Juliana Christina Malacarne,
Atlantic City Pro - IFBB,Figure,14,Stephanie Togrul,
Atlantic City Pro - IFBB,Figure,15,Kate Shelby,
Atlantic City Pro - IFBB,Figure,-,Susanne Bock,
Atlantic City Pro - IFBB,Figure,-,Thais Cabrices-Werner,
Atlantic City Pro - IFBB,Figure,-,Becky Clawson,
Atlantic City Pro - IFBB,Figure,-,Aprille DeShield,
Atlantic City Pro - IFBB,Figure,-,Erica Fuerst,
Atlantic City Pro - IFBB,Figure,-,Lydia Haskell,
Atlantic City Pro - IFBB,Figure,-,Jacqui Jarrett,
Atlantic City Pro - IFBB,Figure,-,Allison Jones-Williams,
Atlantic City Pro - IFBB,Figure,-,Anna Kerr,
Atlantic City Pro - IFBB,Figure,-,Rosa-Maria Romero,
Atlantic City Pro - IFBB,Figure,-,Rosalind Vanterpool,
Atlantic City Pro - IFBB,Figure,-,Irina Veselova,
Atlantic City Pro - IFBB,Figure Masters,1,Christine Wan,
Atlantic City Pro - IFBB,Figure Masters,2,Melissa Frabbiele,
Atlantic City Pro - IFBB,Figure Masters,3,Tivisay Briceno,
Atlantic City Pro - IFBB,Figure Masters,4,Juliana Christina Malacarne,
Atlantic City Pro - IFBB,Figure Masters,5,Jeanette Kolonias,
Atlantic City Pro - IFBB,Figure Masters,6,Stephanie Togrul,
Atlantic City Pro - IFBB,Figure Masters,7,Kate Shelby,
Atlantic City Pro - IFBB,Figure Masters,8,Rosalind Vanterpool,
Atlantic City Pro - IFBB,Figure Masters,9,Lydia Haskell,
Atlantic City Pro - IFBB,Figure Masters,10,Susanne Bock,
Atlantic City Pro - IFBB,Figure Masters,11,Anna Kerr,
Atlantic City Pro - IFBB,Figure Masters,12,Irina Veselova,
Atlantic City Pro - IFBB,Figure Masters,13,Thais Cabrices-Werner,
Australian Championships - IFBB,Bodybuilding,1,Cathy Adams,
Australian Championships - IFBB,Bodybuilding,2,Debra Grech,
Australian Championships - IFBB,Bodybuilding,3,Frederique Guthrie,
Australian Championships - IFBB,Bodybuilding,-,Lean Jayne Doubleday,
Australian Championships - IFBB,Bodybuilding,-,Kylie Ivory,
Australian Championships - IFBB,Bodybuilding,-,Neralie Scott,
Australian Championships - IFBB,Figure Tall,1,Kelli Johnson,
Australian Championships - IFBB,Figure Tall,2,Gabriela Ciobhan,
Australian Championships - IFBB,Figure Tall,3,Stephaine Lethborg,
Australian Championships - IFBB,Figure Short,1,Suzy Blanch,
Australian Championships - IFBB,Figure Short,2,Sara Picken-Brown,
Australian Championships - IFBB,Figure Short,3,Cindy Jay Ryan,
British Championships - IFBB,HeavyWeight,1,Michelle Jones (1),
British Championships - IFBB,HeavyWeight,2,Xyleese Burford,
British Championships - IFBB,HeavyWeight,3,Jeannie Ellam,
British Championships - IFBB,HeavyWeight,4,Niki Brennan,
British Championships - IFBB,HeavyWeight,5,Tracy Biddle,
British Championships - IFBB,HeavyWeight,6,Tracey Ann King,
British Championships - IFBB,LightWeight,1,Venetia Gloux,
British Championships - IFBB,LightWeight,2,Tracey Kiely,
British Championships - IFBB,LightWeight,3,Tamazin Danks,
British Championships - IFBB,LightWeight,4,Lynn Gray,
British Championships - IFBB,LightWeight,5,Caroline Williams,
British Championships - IFBB,LightWeight,6,Claire Booth,
British Championships - IFBB,Figure,1,Louise Rogers,
British Championships - IFBB,Figure,2,Carly Thornton,
British Championships - IFBB,Figure,3,Karen Norris,
British Championships - IFBB,Figure,4,Clare Taubman,
British Championships - IFBB,Figure,5,Amy King (1),
British Championships - IFBB,Figure,6,Lollie Brannvall,
California Pro - IFBB,Figure,1,Felicia Romero,
California Pro - IFBB,Figure,2,Heather Mae French,
California Pro - IFBB,Figure,3,Kristi Tauti,
California Pro - IFBB,Figure,4,Huong Arcinas,
California Pro - IFBB,Figure,5,Darlina Brown,
California Pro - IFBB,Figure,6,Heather Green,
California Pro - IFBB,Figure,7,April Fortier,
California Pro - IFBB,Figure,8,Hazel Nelson,
California Pro - IFBB,Figure,9,Andrea Dumon,
California Pro - IFBB,Figure,10,Michelle Mayberry,
California Pro - IFBB,Figure,11,Meriza DeGuzman,
California Pro - IFBB,Figure,12,Zhanna Rotar,
California Pro - IFBB,Figure,13,Angela Terlesky,
California Pro - IFBB,Figure,14,Petra Mertl,
California Pro - IFBB,Figure,15,Valle Waleska,
California Pro - IFBB,Figure,16,Nicole Pitcher,
California Pro - IFBB,Figure,-,Stacy Clary,
California Pro - IFBB,Figure,-,Maria Figueroa,
California Pro - IFBB,Figure,-,Nancy Georges,
California Pro - IFBB,Figure,-,Celeste Gonzalez,
California Pro - IFBB,Figure,-,Anna Larsson,
California Pro - IFBB,Figure,-,Leslie Morris,
California Pro - IFBB,Figure,-,Kirsten Nicewarner,
California Pro - IFBB,Figure,-,Tammy Strome,
California Pro - IFBB,Figure,-,Masae Tagamai,
California Pro - IFBB,Figure,-,Kiyoko Yamanaka,
Central American and Caribbean Championships - IFBB,HeavyWeight,1,Yusmary Villalobos
  (Aruba),
Central American and Caribbean Championships - IFBB,HeavyWeight,2,Claire Barrow
  (Barbados),
Central American and Caribbean Championships - IFBB,HeavyWeight,3,Ellisa Weekes
  (Bermuda),
Central American and Caribbean Championships - IFBB,HeavyWeight,4,Angeline Bakhus
  (Netherlands Antilles),
Central American and Caribbean Championships - IFBB,HeavyWeight,5,Coretta Bruce
  (Trinidad),
Central American and Caribbean Championships - IFBB,LightWeight,1,Sharine Ignacio
  (Aruba),
Central American and Caribbean Championships - IFBB,LightWeight,2,Susan Rebello
  (Bermuda),
Central American and Caribbean Championships - IFBB,LightWeight,3,Jeannique Silie
  (Netherlands Antilles),
Central American and Caribbean Championships - IFBB,LightWeight,4,Mirna Cruz
  (El Salvador),
Central American and Caribbean Championships - IFBB,LightWeight,5,Lorraine LaFleur
  (Bahamas),
Central American and Caribbean Championships - IFBB,Masters,1,Angeline Bakhus
  (Netherlands Antilles),
Central American and Caribbean Championships - IFBB,Masters,2,Sharine Ignacio
  (Aruba),
Central American and Caribbean Championships - IFBB,Masters,3,Ellisa Weekes
  (Bermuda),
Central American and Caribbean Championships - IFBB,Masters,4,Mirna Cruz
  (El Salvador),
Central American and Caribbean Championships - IFBB,Masters,5,Jeannique Silie
  (Netherlands Antilles),
Central American and Caribbean Championships - IFBB,Figure A,1,Tibis Araque
  (Venezuela),
Central American and Caribbean Championships - IFBB,Figure A,2,Betty Doyling
  (Bermuda),
Central American and Caribbean Championships - IFBB,Figure A,3,Rosa Bermudez
  (Venezuela),
Central American and Caribbean Championships - IFBB,Figure A,4,Dominique Wilkinson
  (Bahamas),
Central American and Caribbean Championships - IFBB,Figure A,5,Fiona Stanislaus
  (Trinidad),
Central American and Caribbean Championships - IFBB,Figure B,1,Tamara Ribeiro
  (Trinidad),
Central American and Caribbean Championships - IFBB,Figure B,2,Ramona Morgan
  (Barbados),
Central American and Caribbean Championships - IFBB,Figure B,3,Sebollena Ifil
  (Barbados),
Central American and Caribbean Championships - IFBB,Figure B,4,Jan Johnson (2)
  (Bahamas),
Central American and Caribbean Championships - IFBB,Figure C,1,Sandra Simons
  (Bermuda),
Central American and Caribbean Championships - IFBB,Figure C,2,Wendy Ruiz
  (Venezuela),
Central American and Caribbean Championships - IFBB,Figure C,3,Monisa Aleong
  (Trinidad),
Central American and Caribbean Championships - IFBB,Figure C,4,Charnice Bain
  (Bahamas),
Central American and Caribbean Championships - IFBB,Figure C,5,Charlene Miller
  (Grenada),
Central American and Caribbean Championships - IFBB,Figure D,1,Tamesha Lewis
  (Barbados),
Central American and Caribbean Championships - IFBB,Figure D,2,Estrella Sulbaran
  (Venezuela),
Central American and Caribbean Championships - IFBB,Figure D,3,Ranae Flood
  (Bermuda),
Central American and Caribbean Championships - IFBB,Figure D,4,Carla Nicholls
  (Barbados),
Central American and Caribbean Championships - IFBB,Figure D,5,Murlene Dudley
  (Jamaica),
Europa Supershow - IFBB,HeavyWeight,1,Sherry Smith,
Europa Supershow - IFBB,HeavyWeight,2,Kimberly Perez,
Europa Supershow - IFBB,HeavyWeight,3,Annie Rivieccio,
Europa Supershow - IFBB,HeavyWeight,4,Irene Andersen,
Europa Supershow - IFBB,HeavyWeight,5,Jana Linke-Sippl,
Europa Supershow - IFBB,HeavyWeight,6,Aurelia Grozajova,
Europa Supershow - IFBB,HeavyWeight,7,Jena Mackey,
Europa Supershow - IFBB,HeavyWeight,8,Zoraida Figueroa Rivera,
Europa Supershow - IFBB,LightWeight,1,Jennifer Sedia,
Europa Supershow - IFBB,LightWeight,2,Nicole Ball,
Europa Supershow - IFBB,LightWeight,3,Klaudia Larson,
Europa Supershow - IFBB,LightWeight,4,Debbie Bramwell,
Europa Supershow - IFBB,LightWeight,5,Claudia Partenza,
Europa Supershow - IFBB,LightWeight,6,Benincia Lopez,
Europa Supershow - IFBB,LightWeight,7,Myriam Bustamante,
Europa Supershow - IFBB,LightWeight,7,Tonia Moore,
Europa Supershow - IFBB,LightWeight,9,Melanie Derosa,
Europa Supershow - IFBB,LightWeight,10,Carri Baldwin,
Europa Supershow - IFBB,LightWeight,11,Mary Ellen Jerumbo,
Europa Supershow - IFBB,Figure,1,Bernadette Galvan,
Europa Supershow - IFBB,Figure,2,Hazel Nelson,
Europa Supershow - IFBB,Figure,3,Jelena Abbou,
Europa Supershow - IFBB,Figure,4,Shannon Meteraud,
Europa Supershow - IFBB,Figure,5,Stephanie Togrul,
Europa Supershow - IFBB,Figure,6,Tivisay Briceno,
Europa Supershow - IFBB,Figure,7,Teresa Gillian,
Europa Supershow - IFBB,Figure,8,Melissa Pearo,
Europa Supershow - IFBB,Figure,9,Paola Almerico,
Europa Supershow - IFBB,Figure,10,Marcy Porter,
Europa Supershow - IFBB,Figure,11,Tanya Merryman,
Europa Supershow - IFBB,Figure,12,Jane Awad,
Europa Supershow - IFBB,Figure,13,Meriza DeGuzman,
Europa Supershow - IFBB,Figure,14,Natalie Benson,
Europa Supershow - IFBB,Figure,15,Elisha Archibald,
Europa Supershow - IFBB,Figure,16,Kate Shelby,
Europa Supershow - IFBB,Figure,17,Petra Mertl,
Europa Supershow - IFBB,Figure,18,Rosa-Maria Romero,
Europa Supershow - IFBB,Figure,19,Elizabeth Lamm,
Europa Supershow - IFBB,Figure,-,Jeni Briscoe,
Europa Supershow - IFBB,Figure,-,Thais Cabrices-Werner,
Europa Supershow - IFBB,Figure,-,Nadya Castellas,
Europa Supershow - IFBB,Figure,-,Becky Clawson,
Europa Supershow - IFBB,Figure,-,Aprille DeShield,
Europa Supershow - IFBB,Figure,-,Andrea Dumon,
Europa Supershow - IFBB,Figure,-,Marie Gibbon,
Europa Supershow - IFBB,Figure,-,Candice John,
Europa Supershow - IFBB,Figure,-,Donna Jones,
Europa Supershow - IFBB,Figure,-,Jill Laurent,
Europa Supershow - IFBB,Figure,-,Jessica Lyons,
Europa Supershow - IFBB,Figure,-,Amy Lee Martin,
Europa Supershow - IFBB,Figure,-,Patricia Mello,
Europa Supershow - IFBB,Figure,-,Karen Mullarkey,
Europa Supershow - IFBB,Figure,-,Susanne Niederhauser,
Europa Supershow - IFBB,Figure,-,Amy Peters,
Europa Supershow - IFBB,Figure,-,Mascha Tieken,
Europa Supershow - IFBB,Figure,-,Rosalind Vanterpool,
Europa Supershow - IFBB,Figure,-,Sandie Ward,
European Amateur Championships - IFBB,HeavyWeight,1,Milka Stankovic
  (Serbia),
European Amateur Championships - IFBB,HeavyWeight,2,Branislava Jovanović
  (Serbia),
European Amateur Championships - IFBB,HeavyWeight,3,Emilya Angelova
  (Bulgaria),
European Amateur Championships - IFBB,HeavyWeight,4,Susanna Mantila
  (Finland),
European Amateur Championships - IFBB,HeavyWeight,5,Adriana Zavacka
  (Slovakia),
European Amateur Championships - IFBB,HeavyWeight,6,Monika Slosrova
  (Czech Republic),
European Amateur Championships - IFBB,LightWeight,1,Branka Njegovec
  (Croatia),
European Amateur Championships - IFBB,LightWeight,2,Eva Horathova
  (Slovakia),
European Amateur Championships - IFBB,LightWeight,3,Ekaterina Sinitsina
  (Russia),
European Amateur Championships - IFBB,LightWeight,4,Coralie Marchisio
  (France),
European Amateur Championships - IFBB,LightWeight,5,Katerina Merinska
  (Czech Republic),
European Amateur Championships - IFBB,LightWeight,6,Angelica Raducu Raluca
  (Romania),
European Amateur Championships - IFBB,LightWeight,7,Judit Paletina
  (Romania),
European Amateur Championships - IFBB,LightWeight,DQ,Monia Gioiosa
  (Italy),
European Amateur Championships - IFBB,Figure A,1,Valentina Zabiyaka
  (Russia),
European Amateur Championships - IFBB,Figure A,2,Anna Rasputnyak
  (Russia),
European Amateur Championships - IFBB,Figure A,3,Magdalena Krajkowska
  (Poland),
European Amateur Championships - IFBB,Figure A,4,Silvia Pavliskova
  (Slovakia),
European Amateur Championships - IFBB,Figure A,5,Yolanda Esteso
  (Spain),
European Amateur Championships - IFBB,Figure A,6,Agata Radziwoniuk
  (Poland),
European Amateur Championships - IFBB,Figure A,7,Debbie Keskin
  (Netherlands),
European Amateur Championships - IFBB,Figure A,8,Gabriella Giarratano
  (Italy),
European Amateur Championships - IFBB,Figure A,9,Nikol Keselova
  (Czech Republic),
European Amateur Championships - IFBB,Figure A,10,Alena Macurova
  (Slovakia),
European Amateur Championships - IFBB,Figure A,11,Stefanie Woetzel
  (Germany),
European Amateur Championships - IFBB,Figure A,12,Martina Dreher
  (Czech Republic),
European Amateur Championships - IFBB,Figure A,13,Andrea Podnar
  (Croatia),
European Amateur Championships - IFBB,Figure A,14,Emilia Patea
  (Romania),
European Amateur Championships - IFBB,Figure A,15,Petra Szebeni
  (Hungary),
European Amateur Championships - IFBB,Figure A,-,Zuhal Ozkan
  (Turkey),
European Amateur Championships - IFBB,Figure A,-,Nadya Tsvetkova
  (Bulgaria),
European Amateur Championships - IFBB,Figure B,1,Zrinka Korac
  (Croatia),
European Amateur Championships - IFBB,Figure B,2,Nelie Tsyshkevich
  (Russia),
European Amateur Championships - IFBB,Figure B,3,Victoria Gutenco
  (Moldova),
European Amateur Championships - IFBB,Figure B,4,Anna Szczotka
  (Poland),
European Amateur Championships - IFBB,Figure B,5,Natalia Antsyparovich
  (Belarus),
European Amateur Championships - IFBB,Figure B,6,Elena Kozlova
  (Russia),
European Amateur Championships - IFBB,Figure B,7,Tarja Vähäkuopus
  (Finland),
European Amateur Championships - IFBB,Figure B,8,Adelgisa Ter Haar
  (Netherlands),
European Amateur Championships - IFBB,Figure B,9,Jaroslava Adamikova
  (Czech Republic),
European Amateur Championships - IFBB,Figure B,10,Alena Juraskova
  (Slovakia),
European Amateur Championships - IFBB,Figure B,11,Natalia Sedykh
  (Ukraine),
European Amateur Championships - IFBB,Figure B,12,Martina Hornakova
  (Slovakia),
European Amateur Championships - IFBB,Figure B,13,Elena Masarykova
  (Slovakia),
European Amateur Championships - IFBB,Figure B,14,Daniela Pfeiffer
  (Germany),
European Amateur Championships - IFBB,Figure B,15,Shalmieno Paper
  (United Kingdom),
European Amateur Championships - IFBB,Figure B,-,Georgeta Boerescu
  (Romania),
European Amateur Championships - IFBB,Figure B,-,Emilija Kabranova
  (Macedonia),
European Amateur Championships - IFBB,Figure B,-,Isabelle Sittig
  (France),
European Amateur Championships - IFBB,Figure C,1,Natalia Mikhaylova
  (Russia),
European Amateur Championships - IFBB,Figure C,2,Miriam Sanchez
  (Spain),
European Amateur Championships - IFBB,Figure C,3,Irina Molokova
  (Russia),
European Amateur Championships - IFBB,Figure C,4,Renata Jablonska
  (Poland),
European Amateur Championships - IFBB,Figure C,5,Natalia Kuzmyna
  (Ukraine),
European Amateur Championships - IFBB,Figure C,6,Monika Korbova
  (Slovakia),
European Amateur Championships - IFBB,Figure C,7,Ingrida Blagusauskaite
  (Lithuania),
European Amateur Championships - IFBB,Figure C,8,Heidrun Sigurdardottir
  (Iceland),
European Amateur Championships - IFBB,Figure C,9,Elena Cuzuioc
  (Italy),
European Amateur Championships - IFBB,Figure C,10,Kamila Ryparova
  (Czech Republic),
European Amateur Championships - IFBB,Figure C,11,Marie Christine Deblock
  (France),
European Amateur Championships - IFBB,Figure C,12,Isil Metin
  (Turkey),
European Amateur Championships - IFBB,Figure D,1,Yevgeniya Prutskova
  (Ukraine),
European Amateur Championships - IFBB,Figure D,2,Olga Stepanyuk
  (Russia),
European Amateur Championships - IFBB,Figure D,3,Camilla Ohman
  (Sweden),
European Amateur Championships - IFBB,Figure D,4,Maria Romanova
  (Russia),
European Amateur Championships - IFBB,Figure D,5,Kristyna Buckova
  (Czech Republic),
European Amateur Championships - IFBB,Figure D,6,Ljuba Pantovic-Subotic
  (Serbia),
European Amateur Championships - IFBB,Figure D,7,Renata Tichackova
  (Czech Republic),
European Amateur Championships - IFBB,Figure D,8,Agata Gronowska
  (Poland),
European Amateur Championships - IFBB,Figure D,9,Annalisa Mezza
  (Italy),
European Amateur Championships - IFBB,Figure D,10,Radmila Delić
  (Serbia),
European Amateur Championships - IFBB,Figure D,11,Eva Madsen
  (Spain),
European Amateur Championships - IFBB,Figure D,12,Nora Kovacs
  (Hungary),
German Championships - IFBB,HeavyWeight,1,Violette Schwarz,
German Championships - IFBB,HeavyWeight,2,Michaela Schmidt,
German Championships - IFBB,HeavyWeight,3,Thorna Wust,
German Championships - IFBB,LightWeight,1,Liliane Bittmann,
German Championships - IFBB,LightWeight,2,Bianca Voitek,
German Championships - IFBB,LightWeight,3,Elke Halm,
German Championships - IFBB,Figure,1,Anne Schilling,
German Championships - IFBB,Figure,2,Diana Baier,
