Competition,Category,Place,Name,Score
Mr East Coast - IFBB,Junior,1,Roman Austin,
Mr East Coast - IFBB,Junior,2,Eddie Davis,
Mr East Coast - IFBB,Junior,3,Carmine Lupini,
Mr East Coast - IFBB,Junior,4,Roland Silverio,
Mr East Coast - IFBB,Junior,5,Tommy Aybar,
Mr New Jersey - IFBB,,1,Carlos Rodriguez,
Mr New Jersey - IFBB,,2,Eddie Davis,
Mr New Jersey - IFBB,,3,Willie Cormier,
Mr New York State - IFBB,,1,Larry Powers,
Mr New York State - IFBB,,2,Eddie Giuliani,
Mr New York State - IFBB,,3,Stan Dennison,
North American Championships - IFBB,Tall,1,Larry Powers,
North American Championships - IFBB,Tall,2,Calvin Strong,
North American Championships - IFBB,Tall,3,Allen Jeffreys,
North American Championships - IFBB,Tall,4,Harry Vieweg,
North American Championships - IFBB,Medium,1,Allen Keene,
North American Championships - IFBB,Medium,2,Nick Perrotti,
North American Championships - IFBB,Medium,3,Frank Zane,
North American Championships - IFBB,Medium,4,Raymond Alfonzo,
North American Championships - IFBB,Short,1,Rock Stonewall (Jesse),
North American Championships - IFBB,Short,2,Carlos Rodriguez,
North American Championships - IFBB,Short,3,Johnny Maldonado,
North American Championships - IFBB,Short,4,John Benefield,
Mr Northeastern States - IFBB,Tall,1,Allen Keene,
Mr Northeastern States - IFBB,Tall,2,Larry Powers,
Mr Northeastern States - IFBB,Tall,3,Harry Vieweg,
Mr Northeastern States - IFBB,Tall,4,Hank Vigliante,
Mr Northeastern States - IFBB,Tall,5,Don Marion,
Mr Northeastern States - IFBB,Medium,1,Nick Perrotti,
Mr Northeastern States - IFBB,Medium,2,Harry Scott,
Mr Northeastern States - IFBB,Medium,3,Francis Ritacco,
Mr Northeastern States - IFBB,Medium,4,Raymond Alfonzo,
Mr Northeastern States - IFBB,Medium,5,Bill Catalina,
Mr Northeastern States - IFBB,Short,1,Carlos Rodriguez,
Mr Northeastern States - IFBB,Short,2,Eddie Giuliani,
Mr Northeastern States - IFBB,Short,3,Mike Torres (1),
Mr Northeastern States - IFBB,Short,4,Leo Pereira,
Mr Northeastern States - IFBB,Short,5,Eddie Robinson (3),
Mr Northeastern States - IFBB,Teen,1,Bernard Booth,
Mr Northeastern States - IFBB,Teen,2,Eddie Davis,
Mr Northeastern States - IFBB,Teen,3,Roman Archipowicz,
Mr Northeastern States - IFBB,Teen,4,Royal Colditz,
Mr Northeastern States - IFBB,Teen,5,Wilfredo Rodriguez,
Universe - IFBB,Tall,1,Christopher Forde,
Universe - IFBB,Tall,2,Sam Martin,
Universe - IFBB,Tall,3,Allen Keene,
Universe - IFBB,Medium,1,Larry Scott,
Universe - IFBB,Medium,2,Jorge Brisco,
Universe - IFBB,Medium,3,Burnell Williams,
Universe - IFBB,Short,1,Rock Stonewall (Jesse),
Universe - IFBB,Short,2,John Tristram,
Universe - IFBB,Short,3,John Bianculli,
Mr World - IFBB,Tall,1,Jorge Brisco,
Mr World - IFBB,Tall,2,Dennis Gauthier,
Mr World - IFBB,Short,1,Rock Stonewall (Jesse),
Mr World - IFBB,Short,2,Germain Godbout,
Mr World - IFBB,Most Muscular,1 (Short),Nick Perrotti,
Mr World - IFBB,Most Muscular,1 (Tall),Kingsley Poitier,
Mr World - IFBB,Most Muscular,2 (Short),Charles Harve,
Mr World - IFBB,Most Muscular,2 (Tall),Larry Powers,
