Competition,Category,Place,Name,Score
Europa Supershow - IFBB,Figure,17,Anna Larsson,
Europa Supershow - IFBB,Figure,18,Ines Jimenez,
Europa Supershow - IFBB,Figure,19,June Munroe,
Europa Supershow - IFBB,Figure,-,Jennifer Becerra,
Europa Supershow - IFBB,Figure,-,Natalie Benson,
Europa Supershow - IFBB,Figure,-,Natasha Brown,
Europa Supershow - IFBB,Figure,-,Thais Cabrices-Werner,
Europa Supershow - IFBB,Figure,-,Juliana Christina Malacarne,
Europa Supershow - IFBB,Figure,-,Arina Manta,
Europa Supershow - IFBB,Figure,-,Elvimar Sanchez,
European Amateur Championships - IFBB,HeavyWeight,1,Carla Cabaue
  (Italy),
European Amateur Championships - IFBB,HeavyWeight,2,Natalya Batova
  (Austria),
European Amateur Championships - IFBB,HeavyWeight,3,Alevtina Goroshinskaya
  (Russia),
European Amateur Championships - IFBB,HeavyWeight,4,Branislava Jovanović
  (Serbia),
European Amateur Championships - IFBB,HeavyWeight,5,Desiree Dümpel
  (Netherlands),
European Amateur Championships - IFBB,HeavyWeight,6,Brigita Bolsichinova
  (Czech Republic),
European Amateur Championships - IFBB,HeavyWeight,7,Klara Dvorakova
  (Czech Republic),
European Amateur Championships - IFBB,HeavyWeight,8,Eva Ahlgren
  (Sweden),
European Amateur Championships - IFBB,MiddleWeight,1,Alina Čepurniené
  (Lithuania),
European Amateur Championships - IFBB,MiddleWeight,2,Giuditta Magazzino
  (Italy),
European Amateur Championships - IFBB,MiddleWeight,3,Guzel Akgul
  (Netherlands),
European Amateur Championships - IFBB,MiddleWeight,4,Raffaella Ignetti
  (Italy),
European Amateur Championships - IFBB,MiddleWeight,5,Adriana Zavacka
  (Slovakia),
European Amateur Championships - IFBB,MiddleWeight,6,Olga Guryeva
  (Russia),
European Amateur Championships - IFBB,MiddleWeight,7,Kataryna Wydra
  (Poland),
European Amateur Championships - IFBB,MiddleWeight,8,Jaroslava Vasickova
  (Czech Republic),
European Amateur Championships - IFBB,MiddleWeight,9,Maria Serrra
  (Luxembourg),
European Amateur Championships - IFBB,MiddleWeight,10,Mihaela Pasare
  (Romania),
European Amateur Championships - IFBB,LightWeight,1,Claudia Partenza
  (Italy),
European Amateur Championships - IFBB,LightWeight,2,Rosita Trigila
  (Italy),
European Amateur Championships - IFBB,LightWeight,3,Florina Visan
  (Romania),
European Amateur Championships - IFBB,LightWeight,4,Ilka Schwengl
  (Austria),
European Amateur Championships - IFBB,LightWeight,5,Katrin Grossman
  (Germany),
European Amateur Championships - IFBB,LightWeight,6,Eva Horvathova
  (Slovakia),
European Amateur Championships - IFBB,LightWeight,7,Branka Njegovec
  (Croatia),
European Amateur Championships - IFBB,Figure A,1,Martina Tarkova
  (Slovakia),
European Amateur Championships - IFBB,Figure A,2,Dorota Szczesna
  (Germany),
European Amateur Championships - IFBB,Figure A,3,Maria Luisa Lopez
  (Spain),
European Amateur Championships - IFBB,Figure A,4,Valentina Zabiyaka
  (Russia),
European Amateur Championships - IFBB,Figure A,5,Agnese Russo
  (Italy),
European Amateur Championships - IFBB,Figure A,6,Linda Fodor-Egelstig
  (Sweden),
European Amateur Championships - IFBB,Figure A,7,Evalinda Karlsson
  (Sweden),
European Amateur Championships - IFBB,Figure A,8,Anna Mehnina
  (Russia),
European Amateur Championships - IFBB,Figure A,9,Eva Crespo
  (Spain),
European Amateur Championships - IFBB,Figure A,10,Veronika Zubačová
  (Czech Republic),
European Amateur Championships - IFBB,Figure A,11,Kateryna Zadorozhna
  (Ukraine),
European Amateur Championships - IFBB,Figure A,12,Maja Wasilewicz
  (Poland),
European Amateur Championships - IFBB,Figure A,13,Alessandra Caramina
  (Italy),
European Amateur Championships - IFBB,Figure A,14,Adriana Velcicka
  (Slovakia),
European Amateur Championships - IFBB,Figure A,15,Gabriella Bankuti
  (Hungary),
European Amateur Championships - IFBB,Figure B,1,Monica Saur Hoyer
  (Norway),
European Amateur Championships - IFBB,Figure B,2,Cristina Menini
  (Italy),
European Amateur Championships - IFBB,Figure B,3,Alessandra Tantari
  (Italy),
European Amateur Championships - IFBB,Figure B,4,Eleni Kritikopoulou
  (Greece),
European Amateur Championships - IFBB,Figure B,5,Silvia Pavliskova
  (Slovakia),
European Amateur Championships - IFBB,Figure B,6,Anita Eros
  (Hungary),
European Amateur Championships - IFBB,Figure B,7,Edyta Woznicka-Bosak
  (Poland),
European Amateur Championships - IFBB,Figure B,8,Florina Cernat
  (Romania),
European Amateur Championships - IFBB,Figure B,9,Alena Juraskova
  (Slovakia),
European Amateur Championships - IFBB,Figure B,10,Jaana Kotkansalo
  (Finland),
European Amateur Championships - IFBB,Figure B,11,Carina Isaksson
  (Sweden),
European Amateur Championships - IFBB,Figure B,12,Veronika Zieglerova
  (Czech Republic),
European Amateur Championships - IFBB,Figure B,13,Asa Hallstorp
  (Sweden),
European Amateur Championships - IFBB,Figure B,14,Marta Welke
  (Poland),
European Amateur Championships - IFBB,Figure B,15,Immaculada Martin
  (Spain),
European Amateur Championships - IFBB,Figure C,1,Lenka Chalupkova
  (Slovakia),
European Amateur Championships - IFBB,Figure C,2,Zivile Raudoniene
  (Lithuania),
European Amateur Championships - IFBB,Figure C,3,Irina Molokova
  (Russia),
European Amateur Championships - IFBB,Figure C,4,Victoria Santana
  (Spain),
European Amateur Championships - IFBB,Figure C,5,Cecilia Benjaminson
  (Sweden),
European Amateur Championships - IFBB,Figure C,6,Katarzyna Kozakiewicz
  (Poland),
European Amateur Championships - IFBB,Figure C,7,Alessandra Settembre
  (Italy),
European Amateur Championships - IFBB,Figure C,8,Alice Tealdi
  (Italy),
European Amateur Championships - IFBB,Figure C,9,Miroslava Buchert
  (Germany),
European Amateur Championships - IFBB,Figure C,10,Eva Rudolfova
  (Czech Republic),
European Amateur Championships - IFBB,Figure C,11,Olga Stepanyuk
  (Russia),
European Amateur Championships - IFBB,Figure C,12,Jitka Papezova
  (Czech Republic),
European Amateur Championships - IFBB,Figure C,13,Elena Kozlova
  (Russia),
European Amateur Championships - IFBB,Figure C,14,Yuliyana Piskova
  (Bulgaria),
European Amateur Championships - IFBB,Figure C,15,Vendrana Vidulin
  (Croatia),
European Amateur Championships - IFBB,Figure D,1,Sonya Kopcokova
  (Slovakia),
European Amateur Championships - IFBB,Figure D,2,Patrycja Kozyra
  (Poland),
European Amateur Championships - IFBB,Figure D,3,Ela Frankova
  (Slovakia),
European Amateur Championships - IFBB,Figure D,4,Yulia Zabelina
  (Russia),
European Amateur Championships - IFBB,Figure D,5,Alica Cvetkovic
  (Croatia),
European Amateur Championships - IFBB,Figure D,6,Jirina Cechova
  (Czech Republic),
European Amateur Championships - IFBB,Figure D,7,Ljuba Pantovic-Subotic
  (Serbia),
European Amateur Championships - IFBB,Figure D,8,Marie-Pierre Ripert
  (France),
European Amateur Championships - IFBB,Figure D,9,Jitka Skrlantova
  (Czech Republic),
European Amateur Championships - IFBB,Figure D,10,Syna Gensterblum
  (Belgium),
European Amateur Championships - IFBB,Figure D,11,Brigitta Grof
  (Austria),
European Amateur Championships - IFBB,Figure D,12,Maria Broersen
  (Netherlands),
European Amateur Championships - IFBB,Figure D,13,Claudia Jacobs
  (Netherlands),
French Championships - IFBB,HeavyWeight,1,Fouzia LaTroch,
French Championships - IFBB,HeavyWeight,2,Brigitte Folio,
French Championships - IFBB,HeavyWeight,3,Caroline Gaume,
French Championships - IFBB,MiddleWeight,1,Chritelle Gillard,
French Championships - IFBB,LightWeight,1,Coralie Marchisio,
French Championships - IFBB,LightWeight,2,Christine Sorribes,
French Championships - IFBB,Masters,1,Isabelle Pecquery,
French Championships - IFBB,Figure Tall,1,Melanie Saez,
French Championships - IFBB,Figure Tall,2,Marie-Pierre Ripert,
French Championships - IFBB,Figure Tall,3,Lydie Surelle,
French Championships - IFBB,Figure Tall,4,Aurore Kauffman,
French Championships - IFBB,Figure Medium-Tall,1,Adeline Jourdan,
French Championships - IFBB,Figure Medium-Tall,2,Sandra Santos,
French Championships - IFBB,Figure Medium,1,Mylene Forcin,
French Championships - IFBB,Figure Medium,2,Isabelle Abassi,
French Championships - IFBB,Figure Medium,3,Virginie Gernigon,
French Championships - IFBB,Figure Short,1,Magali Cabal,
French Championships - IFBB,Figure Masters,1,Nadia Sourdonnier,
French Championships - IFBB,Figure Masters,2,Odette Pignat,
German Championships - IFBB,HeavyWeight,1,Daniela Sell,
German Championships - IFBB,HeavyWeight,2,Andrea Decker,
German Championships - IFBB,HeavyWeight,3,Tina Klöpfer,
German Championships - IFBB,HeavyWeight,4,Tanja Kozuch,
German Championships - IFBB,HeavyWeight,5,Michaela Schmitt,
German Championships - IFBB,HeavyWeight,6,Silke Wittnebel,
German Championships - IFBB,LightWeight,1,Petra Welker,
German Championships - IFBB,LightWeight,2,Madalen Olviera,
German Championships - IFBB,LightWeight,3,Nicole Allekotte,
German Championships - IFBB,LightWeight,4,Manuel Fuss,
German Championships - IFBB,LightWeight,5,Corinna Schonert,
German Championships - IFBB,Figure,1,Dorota Szczesna,
German Championships - IFBB,Figure,2,Steffanie Troxler,
German Championships - IFBB,Figure,3,Steffanie Wötzel,
German Championships - IFBB,Figure,4,Melanie Nibergall,
German Championships - IFBB,Figure,5,Sarah Kopp,
Grand Prix Holland - IFBB,Figure,1,Inga Neverauskaite,
Grand Prix Holland - IFBB,Figure,2,Susanne Bock,
Grand Prix Holland - IFBB,Figure,3,Celeste Gonzalez,
Grand Prix Holland - IFBB,Figure,4,Nicole Pitcher,
Grand Prix Holland - IFBB,Figure,5,Pia Johnson,
Grand Prix Holland - IFBB,Figure,6,Aleksandra Kobielak,
Grand Prix Holland - IFBB,Figure,7,Carmen Knight,
Grand Prix Holland - IFBB,Figure,8,Lisabeth Halikka,
Grand Prix Holland - IFBB,Figure,9,Petra Walk,
Grand Prix Holland - IFBB,Figure,10,Federica Belli,
Grand Prix Holland - IFBB,Figure,11,Lorena Cozza,
Grand Prix Holland - IFBB,Figure,12,Mascha Tieken,
Ms International - IFBB,,1,Iris Kyle,
Ms International - IFBB,,2,Dayana Cadeau,
Ms International - IFBB,,3,Yaxeni Oriquen,
Ms International - IFBB,,4,Jitka Harazimova,
Ms International - IFBB,,5,Betty Pariso,
Ms International - IFBB,,6,Bonny Priest,
Ms International - IFBB,,7,Annie Rivieccio,
Ms International - IFBB,,8,Lisa Aukland,
Ms International - IFBB,,9,Kim Harris,
Ms International - IFBB,,10,Antoinette Norman,
Ms International - IFBB,,11,Mah-Ann Mendoza,
Ms International - IFBB,,12,Rosemary Jennings,
Ms International - IFBB,,13,Christine Roth,
Ms International - IFBB,,14,Angela Debatin,
Ms International - IFBB,Figure,1,Mary Elizabeth Lado,
Ms International - IFBB,Figure,2,Monica Brant,
Ms International - IFBB,Figure,3,Amanda Jo Earhart-Savell,
Ms International - IFBB,Figure,4,Chastity Layne Slone,
Ms International - IFBB,Figure,5,Jane Awad,
Ms International - IFBB,Figure,6,Christine Pomponio-Pate,
Ms International - IFBB,Figure,7,Latisha Wilder,
Ms International - IFBB,Figure,8,Valerie Waugaman,
Ms International - IFBB,Figure,9,Monica Guerra,
Ms International - IFBB,Figure,10,Elaine Goodlad,
Ms International - IFBB,Figure,11,Danielle Hollenshade,
Ms International - IFBB,Figure,12,Gina Camacho,
Ms International - IFBB,Figure,13,Nina Luchka,
Ms International - IFBB,Figure,14,Deborah Leung,
Ms International - IFBB,Figure,15,Michelle Flake,
Ms International - IFBB,Figure,16,Tammy Pies,
Ms International - IFBB,Figure,17,Ali Metkovich,
Ms International - IFBB,Figure,-,Anna Larsson,
Ms International - IFBB,Figure,-,Zhanna Rotar,
Mediterranean Amateur Championships - IFBB,Bodybuilding,1,Branislava Jovanović
  (Serbia),
Mediterranean Amateur Championships - IFBB,Bodybuilding,2,Raffaella Ignetti
  (Italy),
Mediterranean Amateur Championships - IFBB,Bodybuilding,3,Christine Sorribes
  (France),
Mediterranean Amateur Championships - IFBB,Figure Tall,1,Ljuba Pantovic-Subotic
  (Serbia),
Mediterranean Amateur Championships - IFBB,Figure Tall,2,Alice Tealdi
  (Italy),
Mediterranean Amateur Championships - IFBB,Figure Tall,3,Alica Cvetkovic
  (Croatia),
Mediterranean Amateur Championships - IFBB,Figure Tall,4,Vendrana Vidulin
  (Croatia),
Mediterranean Amateur Championships - IFBB,Figure Tall,5,Zorica Pastornacki
  (Serbia),
Mediterranean Amateur Championships - IFBB,Figure Short,1,Eleni Kritikopoulou
  (Greece),
Mediterranean Amateur Championships - IFBB,Figure Short,2,Zrinka Korac
  (Croatia),
Mediterranean Amateur Championships - IFBB,Figure Short,3,Agnese Russo
  (Italy),
Mediterranean Amateur Championships - IFBB,Figure Short,4,Sabina Herrera
  (Spain),
Mediterranean Amateur Championships - IFBB,Figure Short,5,Maja Savanovic
  (Croatia),
Mediterranean Amateur Championships - IFBB,Figure Short,6,Andrea Podnar
  (Croatia),
Montreal Pro Championships - IFBB,Figure,1,Michelle Adams,
Montreal Pro Championships - IFBB,Figure,2,Inga Neverauskaite,
Montreal Pro Championships - IFBB,Figure,3,Nina Luchka,
Montreal Pro Championships - IFBB,Figure,4,Deborah Leung,
Montreal Pro Championships - IFBB,Figure,5,Alejandra Abdala,
Montreal Pro Championships - IFBB,Figure,6,Martha Lombardo-Grant,
Montreal Pro Championships - IFBB,Figure,7,Lucie Bergeron,
Montreal Pro Championships - IFBB,Figure,8,Elvimar Sanchez,
Montreal Pro Championships - IFBB,Figure,9,Lisa Taylor,
Montreal Pro Championships - IFBB,Figure,10,Christina Mehling,
New York Pro Championships - IFBB,Figure,1,Jessica Paxson,
New York Pro Championships - IFBB,Figure,2,Jennifer Searles,
New York Pro Championships - IFBB,Figure,3,Tara Scotti,
New York Pro Championships - IFBB,Figure,4,Michelle Flake,
New York Pro Championships - IFBB,Figure,5,Jeanette Freed,
North American Championships - IFBB,HeavyWeight,1,Sherry Smith,
North American Championships - IFBB,HeavyWeight,2,Lora Ottenad,
North American Championships - IFBB,HeavyWeight,3,Michelle Neil,
North American Championships - IFBB,HeavyWeight,4,Beverly DiRenzo,
North American Championships - IFBB,HeavyWeight,5,Marcia Ferguson,
North American Championships - IFBB,HeavyWeight,6,Kim Bergman,
North American Championships - IFBB,HeavyWeight,7,Lena Sanchez,
North American Championships - IFBB,HeavyWeight,8,Marylynne MacKenzie,
North American Championships - IFBB,HeavyWeight,9,Deniz Odar,
North American Championships - IFBB,HeavyWeight,10,Michelle Baker,
North American Championships - IFBB,HeavyWeight,11,Andrea Weston,
North American Championships - IFBB,HeavyWeight,12,Rhonda Rydell-Dethlefs,
North American Championships - IFBB,Light-HeavyWeight,1,Isabelle Turell,
North American Championships - IFBB,Light-HeavyWeight,2,Michelle Ivers-Brent,
North American Championships - IFBB,Light-HeavyWeight,3,Debbie Bramwell,
North American Championships - IFBB,Light-HeavyWeight,4,Anne Sheehan,
North American Championships - IFBB,Light-HeavyWeight,4,Maya Stone,
North American Championships - IFBB,Light-HeavyWeight,6,Cindy Johnson,
North American Championships - IFBB,Light-HeavyWeight,7,Rachel McMillan,
North American Championships - IFBB,Light-HeavyWeight,8,Kathy Kolosky,
North American Championships - IFBB,Light-HeavyWeight,9,Kate Cooper,
North American Championships - IFBB,Light-HeavyWeight,10,Lakesha Richardson,
North American Championships - IFBB,Light-HeavyWeight,11,Robin Eve,
North American Championships - IFBB,Light-HeavyWeight,12,Lisa Bruton,
North American Championships - IFBB,MiddleWeight,1,Tammi Burdelski,
North American Championships - IFBB,MiddleWeight,2,Amy Sibcy,
North American Championships - IFBB,MiddleWeight,3,Tracy Mason,
North American Championships - IFBB,MiddleWeight,4,Ellen Woodley,
North American Championships - IFBB,MiddleWeight,5,Barbara Barnowich,
North American Championships - IFBB,MiddleWeight,6,Rebecca Greaig,
North American Championships - IFBB,LightWeight,1,Lisa Blake,
North American Championships - IFBB,Figure A,1,Siobhan Tewari,
North American Championships - IFBB,Figure A,2,Meriza Goncalves,
North American Championships - IFBB,Figure A,3,Melissa Froio,
North American Championships - IFBB,Figure A,4,Tivisay Briceno,
North American Championships - IFBB,Figure A,5,Michelle Dennis,
North American Championships - IFBB,Figure A,6,Jill Knight (2),
North American Championships - IFBB,Figure A,7,Frederica Brant,
North American Championships - IFBB,Figure A,8,Audrey Burke,
North American Championships - IFBB,Figure A,9,Shannon Bennett,
North American Championships - IFBB,Figure A,10,Anastasia Lea Maillard,
North American Championships - IFBB,Figure A,11,Yolanda Glaeser,
North American Championships - IFBB,Figure A,12,Terri Pekarick,
North American Championships - IFBB,Figure A,13,Heather Jakes,
North American Championships - IFBB,Figure A,14,Kara Flowers,
North American Championships - IFBB,Figure A,15,Julie Castellese,
North American Championships - IFBB,Figure A,16,Heidi Cutter,
North American Championships - IFBB,Figure A,-,Karen Bock,
North American Championships - IFBB,Figure A,-,Jill Frew,
North American Championships - IFBB,Figure A,-,Nancy Williams,
North American Championships - IFBB,Figure A,-,Michelle Woodward,
North American Championships - IFBB,Figure B,1,Briana Tindall,
North American Championships - IFBB,Figure B,2,Lois Powell,
North American Championships - IFBB,Figure B,3,Michelle Matthews,
North American Championships - IFBB,Figure B,4,Tara Gooch,
North American Championships - IFBB,Figure B,5,Amy Wilson,
North American Championships - IFBB,Figure B,6,Toya Smith,
North American Championships - IFBB,Figure B,7,Stacy Adams,
North American Championships - IFBB,Figure B,8,Becky Clawson,
North American Championships - IFBB,Figure B,9,Deanne Brown,
North American Championships - IFBB,Figure B,10,Anna Laratta,
North American Championships - IFBB,Figure B,11,Nancy DiNino,
North American Championships - IFBB,Figure B,12,Brenda Marie Smith,
North American Championships - IFBB,Figure B,13,Hazel Nelson,
North American Championships - IFBB,Figure B,14,Michelle Naylon,
North American Championships - IFBB,Figure B,15,Donna Barber,
North American Championships - IFBB,Figure B,16,Yolanda Tillman,
North American Championships - IFBB,Figure B,17,Pamela Myers,
North American Championships - IFBB,Figure B,-,Heidi Andonian,
North American Championships - IFBB,Figure B,-,Reagan Brenner,
North American Championships - IFBB,Figure B,-,Colleen Castaneda,
North American Championships - IFBB,Figure B,-,Cindy Currie,
North American Championships - IFBB,Figure B,-,Lisa Dutko,
North American Championships - IFBB,Figure B,-,Patricia Ellins,
North American Championships - IFBB,Figure B,-,Michelle Hiebert,
North American Championships - IFBB,Figure B,-,Susan Jostes,
North American Championships - IFBB,Figure B,-,Brigitte Levesque,
North American Championships - IFBB,Figure B,-,Sandy Lueck,
North American Championships - IFBB,Figure B,-,Kelly Lynn Nauyokas,
North American Championships - IFBB,Figure B,-,Kerri Nelligan,
North American Championships - IFBB,Figure B,-,Shakelle O'Neal,
North American Championships - IFBB,Figure B,-,Diane Peterson,
North American Championships - IFBB,Figure B,-,Ginger Redeker,
North American Championships - IFBB,Figure B,-,Laura Richards,
North American Championships - IFBB,Figure B,-,Denise Rose,
North American Championships - IFBB,Figure B,-,Leanna Thomas,
North American Championships - IFBB,Figure B,-,Amy Thompson,
North American Championships - IFBB,Figure B,-,Glenna VilanđWeltzin,
North American Championships - IFBB,Figure B,-,Kristina Walker,
North American Championships - IFBB,Figure C,1,Kristal Rost,
North American Championships - IFBB,Figure C,2,Rebecca Lynn Slatt,
North American Championships - IFBB,Figure C,3,Natalie Calland,
