Competition,Category,Place,Name,Score
Jan Tana Pro Classic - IFBB,HeavyWeight,7,Lisa Bavington,
Jan Tana Pro Classic - IFBB,HeavyWeight,8,Antonella Grilli,
Jan Tana Pro Classic - IFBB,HeavyWeight,9,Maria Calo,
Jan Tana Pro Classic - IFBB,MiddleWeight,1,Fannie Barrios,
Jan Tana Pro Classic - IFBB,MiddleWeight,2,Sophie Duquette,
Jan Tana Pro Classic - IFBB,MiddleWeight,3,Kim Harris,
Jan Tana Pro Classic - IFBB,MiddleWeight,4,Myriam Bustamante,
Jan Tana Pro Classic - IFBB,MiddleWeight,5,Heike Jung,
Jan Tana Pro Classic - IFBB,MiddleWeight,6,Maria Rita Bello,
Jan Tana Pro Classic - IFBB,LightWeight,1,Joanna Thomas,
Jan Tana Pro Classic - IFBB,LightWeight,2,Jennifer McVicar,
Jan Tana Pro Classic - IFBB,LightWeight,3,Marja-Leana Lehtonen,
Jan Tana Pro Classic - IFBB,LightWeight,4,Christi Wolf,
Jan Tana Pro Classic - IFBB,LightWeight,5,Denise Gerard,
Jan Tana Pro Classic - IFBB,LightWeight,6,Mary Ellen Jerumbo,
Mediterranean Amateur Championships - IFBB,HeavyWeight,1,Milka Sudarevic,
Mediterranean Amateur Championships - IFBB,HeavyWeight,2,Miljana Pavkovic,
Mediterranean Amateur Championships - IFBB,HeavyWeight,3,Lorena Seselja,
Mediterranean Amateur Championships - IFBB,HeavyWeight,4,Nuray Edebali,
Mediterranean Amateur Championships - IFBB,HeavyWeight,5,Sabina Inan,
Mediterranean Amateur Championships - IFBB,LightWeight,1,Aylin Akbal,
Mediterranean Amateur Championships - IFBB,LightWeight,2,Marina Olivieri,
Mediterranean Amateur Championships - IFBB,LightWeight,3,Critina Canessa,
Mediterranean Amateur Championships - IFBB,LightWeight,4,Hanife Cay,
North American Championships - IFBB,HeavyWeight,1,Lisa Aukland,
North American Championships - IFBB,HeavyWeight,2,Colette Nelson,
North American Championships - IFBB,HeavyWeight,3,Carmen Brady,
North American Championships - IFBB,HeavyWeight,4,Tatianna Butler,
North American Championships - IFBB,HeavyWeight,5,Maribeth Rossi,
North American Championships - IFBB,HeavyWeight,6,Camillia Lipscomb,
North American Championships - IFBB,HeavyWeight,7,Sheila Burgess,
North American Championships - IFBB,HeavyWeight,8,Tonia Williams,
North American Championships - IFBB,HeavyWeight,9,Marylynne MacKenzie,
North American Championships - IFBB,HeavyWeight,10,Shelly Yakimchuk,
North American Championships - IFBB,MiddleWeight,1,Cynthia Gonzales,
North American Championships - IFBB,MiddleWeight,2,Sherry Aguis,
North American Championships - IFBB,MiddleWeight,3,Debra Gorski,
North American Championships - IFBB,LightWeight,1,Patricia Lehner,
North American Championships - IFBB,LightWeight,2,Kristina Goldring,
North American Championships - IFBB,Masters,1,Carmen Brady,
North American Championships - IFBB,Masters,2,Sherry Aguis,
North American Championships - IFBB,Masters,3,Marylynne MacKenzie,
North American Championships - IFBB,Masters,4,Debra Gorski,
North American Championships - IFBB,Masters,5,Regina Raine,
Olympia - IFBB,HeavyWeight,1,Iris Kyle,
Olympia - IFBB,HeavyWeight,2,Vickie Gates,
Olympia - IFBB,HeavyWeight,3,Yaxeni Oriquen,
Olympia - IFBB,HeavyWeight,4,Valentina Chepiga,
Olympia - IFBB,HeavyWeight,5,Lesa Lewis,
Olympia - IFBB,HeavyWeight,6,Betty Pariso,
Olympia - IFBB,HeavyWeight,7,Heather Foster,
Olympia - IFBB,LightWeight,1,Juliette Bergmann,
Olympia - IFBB,LightWeight,2,Andrulla Blanchette,
Olympia - IFBB,LightWeight,3,Dayana Cadeau,
Olympia - IFBB,LightWeight,4,Brenda Raganot,
Olympia - IFBB,LightWeight,5,Gayle Moher,
Olympia - IFBB,LightWeight,6,Renee Casella,
Olympia - IFBB,LightWeight,7,Kim Harris,
Olympia - IFBB,LightWeight,8,Fannie Barrios,
Olympia - IFBB,LightWeight,9,Angela Debatin,
Olympia - IFBB,LightWeight,10,Joanna Thomas,
World Amateur Championships - IFBB,HeavyWeight,1,Olga Kolot,
World Amateur Championships - IFBB,HeavyWeight,2,Zdenka Razymova
  (Czech Republic),
World Amateur Championships - IFBB,HeavyWeight,3,Ewa Krynska
  (Poland),
World Amateur Championships - IFBB,HeavyWeight,4,Monica Muresan,
World Amateur Championships - IFBB,HeavyWeight,5,Annette Wittig
  (Germany),
World Amateur Championships - IFBB,HeavyWeight,6,Cornelia Junker
  (Germany),
World Amateur Championships - IFBB,HeavyWeight,7,Linda Liedstrand
  (Sweden),
World Amateur Championships - IFBB,HeavyWeight,8,Ana Claudia Macedo,
World Amateur Championships - IFBB,HeavyWeight,9,Aranka Lengyel,
World Amateur Championships - IFBB,HeavyWeight,10,Miriam Neves,
World Amateur Championships - IFBB,HeavyWeight,11,Marjoleein Schilperoort,
World Amateur Championships - IFBB,HeavyWeight,12,Anna Balko
  (Hungary),
World Amateur Championships - IFBB,HeavyWeight,13,Milka Sudarevic,
World Amateur Championships - IFBB,HeavyWeight,14,Zelda Willemse,
World Amateur Championships - IFBB,HeavyWeight,15,Nancy Locicero,
World Amateur Championships - IFBB,HeavyWeight,-,Anita Hoff,
World Amateur Championships - IFBB,HeavyWeight,-,Miljana Pavkovic,
World Amateur Championships - IFBB,HeavyWeight,-,Ana Pereira
  (Portugal),
World Amateur Championships - IFBB,MiddleWeight,1,Barbara Mrazkova,
World Amateur Championships - IFBB,MiddleWeight,2,Violett Keidel
  (Germany),
World Amateur Championships - IFBB,MiddleWeight,3,Tülay Caner-Ozbek
  (Turkey),
World Amateur Championships - IFBB,MiddleWeight,4,Irina Nicoleta Muntean
  (Romania),
World Amateur Championships - IFBB,MiddleWeight,5,Brigitta Hallstrom,
World Amateur Championships - IFBB,MiddleWeight,6,Daria Piznal,
World Amateur Championships - IFBB,MiddleWeight,7,Ekaterina Soursiakova,
World Amateur Championships - IFBB,MiddleWeight,8,Jana Purdjakova
  (Slovakia),
World Amateur Championships - IFBB,MiddleWeight,9,Leila Bogdanovich,
World Amateur Championships - IFBB,MiddleWeight,10,Johanna Dejager,
World Amateur Championships - IFBB,LightWeight,1,Olena Alloyarova,
World Amateur Championships - IFBB,LightWeight,2,Natalia Proskouriakova
  (Russia),
World Amateur Championships - IFBB,LightWeight,3,Jitka Statsna,
World Amateur Championships - IFBB,LightWeight,4,Helene Christina,
World Amateur Championships - IFBB,LightWeight,5,Joanna Krupa
  (Poland),
World Amateur Championships - IFBB,LightWeight,6,Irene McLean,
World Amateur Championships - IFBB,LightWeight,7,Frances Manias
  (Canada),
World Amateur Championships - IFBB,LightWeight,8,Vesna Budelan,
World Amateur Championships - IFBB,LightWeight,9,Vilma DeSouza Ribeiro,
World Amateur Championships - IFBB,LightWeight,10,Anne Venter,
World Amateur Championships - IFBB,LightWeight,11,Florina Visan,
World Amateur Championships - IFBB,LightWeight,12,Carla Roberta Marcucci,
World Amateur Championships - IFBB,LightWeight,13,Aylin Akbal
  (Turkey),
World Amateur Championships - IFBB,LightWeight,14,Carmela Somalpong,
World Amateur Championships - IFBB,LightWeight,15,Lori Helene Hayden,
World Amateur Championships - IFBB,LightWeight,16,Yildiz Duman,
World Amateur Championships - IFBB,Junior - HeavyWeight,1,Ekaterina Soursiakova,
World Amateur Championships - IFBB,Junior - HeavyWeight,2,Hana Krtilova,
World Amateur Championships - IFBB,Junior - HeavyWeight,3,Lucia Gabrhelova,
World Amateur Championships - IFBB,Junior - LightWeight,1,Michaela Kohutová,
World Amateur Championships - IFBB,Junior - LightWeight,2,Petra Hanusova,
World Amateur Championships - IFBB,Junior - LightWeight,3,Serap Akbal,
World Amateur Championships - IFBB,Masters,1,Cornelia Junker
  (Germany),
World Amateur Championships - IFBB,Masters,2,Ewa Krynska
  (Poland),
World Amateur Championships - IFBB,Masters,3,Eva Lubatova,
World Amateur Championships - IFBB,Masters,4,Luminita Muresan,
World Amateur Championships - IFBB,Masters,5,Gabriella DiTursi
  (Italy),
World Amateur Championships - IFBB,Masters,6,Catherine Bearzato,
