Competition,Category,Place,Name,Score
Mr International - IFBB,LightWeight,7,Philip Dhiamini,
Mr International - IFBB,LightWeight,8,Leopoldo Oreo,
Mr International - IFBB,LightWeight,9,Gilles Pomerleau,
Mr International - IFBB,LightWeight,10,Ricardo Valdes,
Mr International - IFBB,LightWeight,11,Ali Tez,
Mr International - IFBB,LightWeight,12,Jocelyn Pelletier,
Night of Champions - IFBB,,1,Robby Robinson,
Night of Champions - IFBB,,2,Roy Callendar,
Night of Champions - IFBB,,3,Bill Grant,
Night of Champions - IFBB,,4,Boyer Coe,
Night of Champions - IFBB,,4,Ed Corney,
Night of Champions - IFBB,,6,Dennis Tinerino,
Night of Champions - IFBB,,7,Joe Nazario,
Night of Champions - IFBB,,8,Don Modzelewski,
North American Championships - IFBB,Tall,1,Reid Schindle,
North American Championships - IFBB,Tall,2,Dave Dupree,
North American Championships - IFBB,Tall,3,Terry O'Neil,
North American Championships - IFBB,Medium,1,Pat Stewart,
North American Championships - IFBB,Medium,2,Roger Callard,
North American Championships - IFBB,Medium,3,Gary Edwards,
North American Championships - IFBB,Short,1,Carlos Rodriguez,
North American Championships - IFBB,Short,2,John Burkholder,
North American Championships - IFBB,Short,3,Jason Kouchiyama,
Olympia - IFBB,,1,Frank Zane,
Olympia - IFBB,,2,Robby Robinson,
Olympia - IFBB,,3,Roy Callendar,
Olympia - IFBB,,4,Boyer Coe,
Olympia - IFBB,,5,Kalman Szkalak,
Olympia - IFBB,,6,Danny Padilla,
Olympia - IFBB,,7,Ed Corney,
Olympia - IFBB,,8,Tony Emmott,
Olympia - IFBB,,9,Dennis Tinerino,
Olympia - IFBB,HeavyWeight,1,Robby Robinson,
Olympia - IFBB,HeavyWeight,2,Roy Callendar,
Olympia - IFBB,HeavyWeight,3,Kalman Szkalak,
Olympia - IFBB,HeavyWeight,4,Dennis Tinerino,
Olympia - IFBB,HeavyWeight,5,Roger Walker,
Olympia - IFBB,LightWeight,1,Frank Zane,
Olympia - IFBB,LightWeight,2,Boyer Coe,
Olympia - IFBB,LightWeight,3,Danny Padilla,
Olympia - IFBB,LightWeight,4,Ed Corney,
Olympia - IFBB,LightWeight,5,Tony Emmott,
Olympia - IFBB,LightWeight,6,Mohamed Makkawy,
Olympia - IFBB,LightWeight,7,Bill Grant,
Olympia - IFBB,LightWeight,8,Albert Beckles,
Professional World Cup - IFBB,,1,Robby Robinson,
Professional World Cup - IFBB,,2,Danny Padilla,
Professional World Cup - IFBB,,3,Roy Callendar,
Professional World Cup - IFBB,,4,Pete Grymkowski,
Professional World Cup - IFBB,,5,Boyer Coe,
Professional World Cup - IFBB,,6,Bill Grant,
Professional World Cup - IFBB,,7,Mohamed Makkawy,
Mr USA - IFBB,Tall,1,Ray Mentzer,
Mr USA - IFBB,Tall,2,Robert Klez,
Mr USA - IFBB,Tall,3,Bob Barreclau,
Mr USA - IFBB,Medium,1,Len Archambault,
Mr USA - IFBB,Medium,2,Jay Silva,
Mr USA - IFBB,Medium,3,John Howard,
Mr USA - IFBB,Short,1,Dan Samuda,
Mr USA - IFBB,Short,2,Joe Caserta,
Mr USA - IFBB,Short,3,Leon Brown,
USA World Qualifier - IFBB,HeavyWeight,1,Mike Mentzer,
USA World Qualifier - IFBB,MiddleWeight,1,Tom Platz,
USA World Qualifier - IFBB,MiddleWeight,2,Tony Pearson,
USA World Qualifier - IFBB,MiddleWeight,3,James Seitzer,
USA World Qualifier - IFBB,LightWeight,1,Carlos Rodriguez,
USA World Qualifier - IFBB,LightWeight,2,Anthony Pandolfo,
USA World Qualifier - IFBB,LightWeight,3,Sammie Willis,
USA World Qualifier - IFBB,LightWeight,4,Lionel Gaubert,
USA World Qualifier - IFBB,LightWeight,5,James Gaubert,
USA vs the World - IFBB,HeavyWeight,1,Mike Mentzer,
USA vs the World - IFBB,HeavyWeight,2,Ray Mentzer,
USA vs the World - IFBB,HeavyWeight,3,Alois Pek,
USA vs the World - IFBB,HeavyWeight,4,Paul Grant,
USA vs the World - IFBB,MiddleWeight,1,Ron Teufel,
USA vs the World - IFBB,MiddleWeight,2,Peter Stach,
USA vs the World - IFBB,MiddleWeight,3,Bronston Austin,
USA vs the World - IFBB,MiddleWeight,4,Darcy Beccles,
USA vs the World - IFBB,LightWeight,1,Danny Padilla,
USA vs the World - IFBB,LightWeight,2,Renato Bertagna,
USA vs the World - IFBB,LightWeight,3,Carlos Rodriguez,
USA vs the World - IFBB,LightWeight,4,Mohamed Makkawy,
World Amateur Championships - IFBB,HeavyWeight,1,Mike Mentzer
  (United States),
World Amateur Championships - IFBB,HeavyWeight,2,Jusup Wilkosz
  (Germany),
World Amateur Championships - IFBB,HeavyWeight,3,Reid Schindle
  (Canada),
World Amateur Championships - IFBB,HeavyWeight,4,Chen Choy Wint
  (Jamaica),
World Amateur Championships - IFBB,HeavyWeight,5,Steve Alters
  (Jamaica),
World Amateur Championships - IFBB,HeavyWeight,6,Ulf Bengtsson
  (Sweden),
World Amateur Championships - IFBB,HeavyWeight,7,Karl Kainrath
  (Austria),
World Amateur Championships - IFBB,HeavyWeight,8,Marc Devooght
  (Belgium),
World Amateur Championships - IFBB,HeavyWeight,9,Ken Bradshaw
  (Trinidad),
World Amateur Championships - IFBB,HeavyWeight,10,Christer Eriksson
  (Sweden),
World Amateur Championships - IFBB,HeavyWeight,11,Juhani Nyholm
  (Finland),
World Amateur Championships - IFBB,HeavyWeight,12,Mohamed Mawla
  (Lebanon),
World Amateur Championships - IFBB,HeavyWeight,13,Johannis Kostoglakis
  (Greece),
World Amateur Championships - IFBB,HeavyWeight,14,Jussi Kantola
  (Finland),
World Amateur Championships - IFBB,MiddleWeight,1,Tom Platz
  (United States),
World Amateur Championships - IFBB,MiddleWeight,2,Peter Stach
  (Serbia & Montenegro),
World Amateur Championships - IFBB,MiddleWeight,3,Darcy Beccles
  (Barbados),
World Amateur Championships - IFBB,MiddleWeight,4,Roy Chavez
  (United Kingdom),
World Amateur Championships - IFBB,MiddleWeight,5,Walter Bubenicek
  (Austria),
World Amateur Championships - IFBB,MiddleWeight,5,Andreas Cahling
  (Sweden),
World Amateur Championships - IFBB,MiddleWeight,5,Mike Watson
  (Canada),
World Amateur Championships - IFBB,MiddleWeight,8,Johnny Fuller
  (United Kingdom),
World Amateur Championships - IFBB,MiddleWeight,8,Jacques Neuville
  (France),
World Amateur Championships - IFBB,MiddleWeight,10,Filippo Alfani
  (Italy),
World Amateur Championships - IFBB,MiddleWeight,10,Erwin Note
  (Belgium),
World Amateur Championships - IFBB,MiddleWeight,12,Loftus Roach
  (Barbados),
World Amateur Championships - IFBB,MiddleWeight,13,Santos Ramos
  (Mexico),
World Amateur Championships - IFBB,MiddleWeight,14,Mederic Annette
  (France),
World Amateur Championships - IFBB,MiddleWeight,15,Karl Bloemer
  (Germany),
World Amateur Championships - IFBB,MiddleWeight,16,Frederick Smith
  (Jamaica),
World Amateur Championships - IFBB,MiddleWeight,17,Emilio DeRocha
  (Brazil),
World Amateur Championships - IFBB,MiddleWeight,18,Frederick Bittar
  (Brazil),
World Amateur Championships - IFBB,MiddleWeight,19,Erik Dokter
  (Netherlands),
World Amateur Championships - IFBB,MiddleWeight,19,Jorma Varhevaara
  (Norway),
World Amateur Championships - IFBB,MiddleWeight,21,Alfred Rieben
  (Switzerland),
World Amateur Championships - IFBB,MiddleWeight,22,Joseph Perez
  (New Zealand),
World Amateur Championships - IFBB,MiddleWeight,23,Gustavo Cuba
  (Venezuela),
World Amateur Championships - IFBB,MiddleWeight,24,Osamu Usui    臼井オサム

  (Japan),
World Amateur Championships - IFBB,MiddleWeight,25,Rolando Pintoy
  (Philippines),
World Amateur Championships - IFBB,MiddleWeight,26,Henri Hoeppner
  (Luxembourg),
World Amateur Championships - IFBB,MiddleWeight,26,Omar N'Gomb
  (SN),
World Amateur Championships - IFBB,MiddleWeight,28,Hussein El Tardi
  (Libya),
World Amateur Championships - IFBB,MiddleWeight,28,Arthur Elden
  (Bahamas),
World Amateur Championships - IFBB,MiddleWeight,30,Gustv Giovagnoli
  (Luxembourg),
World Amateur Championships - IFBB,MiddleWeight,31,Nouri Deliah
  (Libya),
World Amateur Championships - IFBB,MiddleWeight,32,Shalom Fillo
  (Israel),
World Amateur Championships - IFBB,LightWeight,1,Carlos Rodriguez
  (United States),
World Amateur Championships - IFBB,LightWeight,2,Renato Bertagna
  (Italy),
World Amateur Championships - IFBB,LightWeight,3,Robert Dantlinger
  (Serbia & Montenegro),
World Amateur Championships - IFBB,LightWeight,4,Bernard Sealy
  (Barbados),
World Amateur Championships - IFBB,LightWeight,5,Jorma Raty
  (Finland),
World Amateur Championships - IFBB,LightWeight,6,Moh Teck Hin
  (Singapore),
World Amateur Championships - IFBB,LightWeight,7,Rogelio Montenegro
  (Argentina),
World Amateur Championships - IFBB,LightWeight,8,Jean LeBlanc
  (Canada),
World Amateur Championships - IFBB,LightWeight,9,Adolf Ziegner
  (Austria),
World Amateur Championships - IFBB,LightWeight,10,Reinhard Heyd
  (Germany),
World Amateur Championships - IFBB,LightWeight,11,Ugo Romano
  (Italy),
World Amateur Championships - IFBB,LightWeight,12,Jose Rabanal
  (France),
World Amateur Championships - IFBB,LightWeight,13,Ludo Bouduin
  (Belgium),
World Amateur Championships - IFBB,LightWeight,14,Rudie Liesdek
  (Netherlands),
World Amateur Championships - IFBB,LightWeight,15,Akira Taniguchi    谷口明

  (Japan),
World Amateur Championships - IFBB,LightWeight,16,Benedito Gonçalves
  (Brazil),
World Amateur Championships - IFBB,LightWeight,17,Asencion Gonzales
  (Mexico),
World Amateur Championships - IFBB,LightWeight,18,Romeo Speccia
  (Switzerland),
World Amateur Championships - IFBB,LightWeight,19,Antonio Aprea
  (United Kingdom),
World Amateur Championships - IFBB,LightWeight,20,Yukitoshi Ono
  (Japan),
World Amateur Championships - IFBB,LightWeight,21,Ledgardo Lacson
  (Philippines),
World Amateur Championships - IFBB,LightWeight,22,Victor Mazuera
  (Columbia),
World Amateur Championships - IFBB,LightWeight,23,Roman Guzman
  (Columbia),
World Amateur Championships - IFBB,LightWeight,24,Tony Ashmore
  (Ireland),
World Amateur Championships - IFBB,LightWeight,24,Rene Faivre
  (Switzerland),
World Amateur Championships - IFBB,LightWeight,24,Edgar Rodriguez
  (Columbia),
World Amateur Championships - IFBB,LightWeight,27,Mufta Ibrahim
  (Libya),
World Amateur Championships - IFBB,LightWeight,28,Pilander Aragón
  (El Salvador),
