Competition,Category,Place,Name,Score
Canada Cup - IFBB,HeavyWeight,1,Dayana Cadeau,
Canada Cup - IFBB,HeavyWeight,2,Jan Chappell,
Canada Cup - IFBB,HeavyWeight,3,Wendy Hicks,
Canada Cup - IFBB,HeavyWeight,4,Lisa Moore,
Canada Cup - IFBB,LightWeight,1,Tania Crabbe,
Canada Cup - IFBB,LightWeight,2,Fabienne Guay,
Canada Cup - IFBB,LightWeight,3,Zoe Scott,
Canada Cup - IFBB,LightWeight,4,Cherie Showan,
Canada Cup - IFBB,LightWeight,5,Tracy Bell,
European Amateur Championships - IFBB,HeavyWeight,1,Tatyana Ionenko
  (Ukraine),
European Amateur Championships - IFBB,HeavyWeight,2,Julia Stefanovitch
  (Russia),
European Amateur Championships - IFBB,HeavyWeight,3,Susana Alonso
  (Spain),
European Amateur Championships - IFBB,MiddleWeight,1,Valentina Chepiga
  (Ukraine),
European Amateur Championships - IFBB,MiddleWeight,2,Michela Grassetto
  (Italy),
European Amateur Championships - IFBB,MiddleWeight,3,Monica Rom,
European Amateur Championships - IFBB,MiddleWeight,9,Sjeanne Raaymakers,
European Amateur Championships - IFBB,LightWeight,1,Jana Purdjakova
  (Slovakia),
European Amateur Championships - IFBB,LightWeight,2,Katja Rydstrom
  (Finland),
European Amateur Championships - IFBB,LightWeight,3,Lenka Tylova,
European Amateur Championships - IFBB,LightWeight,13,Monique Broers
  (Netherlands),
Ms International - IFBB,,1,Yolanda Hughes,
Ms International - IFBB,,2,Vickie Gates,
Ms International - IFBB,,3,Tazzie Colomb,
Ms International - IFBB,,4,Jitka Harazimova,
Ms International - IFBB,,5,Gayle Moher,
Ms International - IFBB,,6,Melissa Coates,
Ms International - IFBB,,7,Chris Bongiovanni,
Ms International - IFBB,,8,Nancy Lewis,
Ms International - IFBB,,9,Laura Binetti,
Ms International - IFBB,,10,Nikki Fuller,
Ms International - IFBB,,11,Natalja Murnikoviene,
Ms International - IFBB,,12,Eva Sukupova,
Ms International - IFBB,,13,Denise Masino,
Ms International - IFBB,,14,Ericca Kern,
Ms International - IFBB,,15,Mereta Horness,
Jan Tana Pro Classic - IFBB,,1,Chris Bongiovanni,
Jan Tana Pro Classic - IFBB,,2,Valerie Gangi,
Jan Tana Pro Classic - IFBB,,3,Laura Binetti,
Jan Tana Pro Classic - IFBB,,4,Gayle Moher,
