Competition,Category,Place,Name,Score
Olympia - IFBB,,14,Muriane Nicolas,
Olympia - IFBB,,15,Christine Noel,
Olympia - IFBB,,15,Karin Petz,
Olympia - IFBB,,15,Yvonne Vasquez,
World Amateur Championships - IFBB,HeavyWeight,1,Marjo Krishi
  (Finland),
World Amateur Championships - IFBB,HeavyWeight,2,Elisabeth Schwarz
  (Germany),
World Amateur Championships - IFBB,HeavyWeight,3,Beate Drabing
  (Austria),
World Amateur Championships - IFBB,HeavyWeight,4,Zdenka Tvrda
  (Czech Republic),
World Amateur Championships - IFBB,HeavyWeight,5,Elena Kurakova
  (Moldova),
World Amateur Championships - IFBB,HeavyWeight,6,Tatyana Ionenko
  (Ukraine),
World Amateur Championships - IFBB,HeavyWeight,7,Zdenka Razymova
  (Czech Republic),
World Amateur Championships - IFBB,HeavyWeight,8,Marion Dietrich
  (Germany),
World Amateur Championships - IFBB,HeavyWeight,9,Christina Musumeci
  (Argentina),
World Amateur Championships - IFBB,HeavyWeight,10,Linda WoođHoyte
  (United States),
World Amateur Championships - IFBB,HeavyWeight,11,Erika Taksony
  (Hungary),
World Amateur Championships - IFBB,HeavyWeight,12,Tanja Brink
  (Denmark),
World Amateur Championships - IFBB,HeavyWeight,13,Sandra Keuschnig
  (Austria),
World Amateur Championships - IFBB,HeavyWeight,14,Nadia Kara
  (Algeria),
World Amateur Championships - IFBB,HeavyWeight,15,Helene Wickers
  (Sweden),
World Amateur Championships - IFBB,MiddleWeight,1,Beatrix Gluck
  (Germany),
World Amateur Championships - IFBB,MiddleWeight,2,Patricia David
  (France),
World Amateur Championships - IFBB,MiddleWeight,3,Renita Harris
  (United States),
World Amateur Championships - IFBB,MiddleWeight,4,Guzel Akgul
  (Netherlands),
World Amateur Championships - IFBB,MiddleWeight,4,Eija Veijalainen
  (Finland),
World Amateur Championships - IFBB,MiddleWeight,5,Paola Nobile
  (Italy),
World Amateur Championships - IFBB,MiddleWeight,6,Berit Madsen
  (Denmark),
World Amateur Championships - IFBB,MiddleWeight,7,Valentina Chepiga
  (Ukraine),
World Amateur Championships - IFBB,MiddleWeight,8,Cecile Mestrez
  (Belgium),
World Amateur Championships - IFBB,MiddleWeight,9,Paola DiPinto
  (Italy),
World Amateur Championships - IFBB,MiddleWeight,10,Barbara Kafkova
  (Czech Republic),
World Amateur Championships - IFBB,MiddleWeight,11,Lisbeth Wikstrom
  (Sweden),
World Amateur Championships - IFBB,MiddleWeight,12,Anna Balko
  (Hungary),
World Amateur Championships - IFBB,MiddleWeight,13,Claudia Schatzman
  (Switzerland),
World Amateur Championships - IFBB,MiddleWeight,14,Betty Tessuto
  (Brazil),
World Amateur Championships - IFBB,MiddleWeight,15,Dorota Jadczak,
World Amateur Championships - IFBB,LightWeight,1,Jo Jo Sinclair
  (Singapore),
World Amateur Championships - IFBB,LightWeight,2,Tülay Caner-Ozbek
  (Turkey),
World Amateur Championships - IFBB,LightWeight,3,Iryna Petrenko
  (Ukraine),
World Amateur Championships - IFBB,LightWeight,5,Ina Lopulesa
  (Netherlands),
World Amateur Championships - IFBB,LightWeight,6,Patricia Veldman
  (Netherlands),
World Amateur Championships - IFBB,LightWeight,7,Pam Kusar
  (United States),
World Amateur Championships - IFBB,LightWeight,8,Angelina Cilione
  (Italy),
World Amateur Championships - IFBB,LightWeight,9,Marina Vari
  (Italy),
World Amateur Championships - IFBB,LightWeight,10,Katja Montejano
  (Switzerland),
World Amateur Championships - IFBB,LightWeight,11,Verena Meier
  (Switzerland),
World Amateur Championships - IFBB,LightWeight,12,Zhang Ping
  (China),
World Amateur Championships - IFBB,LightWeight,13,Marisa Garrido
  (Spain),
World Amateur Championships - IFBB,LightWeight,14,Monica Martins
  (Brazil),
World Amateur Championships - IFBB,LightWeight,15,May Britt Aas
  (Norway),
