Competition,Category,Place,Name,Score
Asian Amateur Championships - IFBB,BantamWeight,2,Heriyanto
  (Indonesia),
Asian Amateur Championships - IFBB,BantamWeight,3,Sazali Abdul Samad
  (Malaysia),
Asian Amateur Championships - IFBB,FlyWeight,1,Jung Bo Hun
  (Korea),
Asian Amateur Championships - IFBB,FlyWeight,2,David Yee
  (Singapore),
Asian Amateur Championships - IFBB,FlyWeight,3,Masahide Kinjo    金城正秀

  (Japan),
Chicago Pro Championships - IFBB,,1,Porter Cottrell,
Chicago Pro Championships - IFBB,,2,Thierry Pastel,
Chicago Pro Championships - IFBB,,3,Kevin Levrone,
Chicago Pro Championships - IFBB,,4,Henderson Thorne,
Chicago Pro Championships - IFBB,,5,Milos Sarcev,
Chicago Pro Championships - IFBB,,6,Kevin McGaunn,
Chicago Pro Championships - IFBB,,7,Mauro Sarni,
Chicago Pro Championships - IFBB,,8,Ray McNeil,
Chicago Pro Championships - IFBB,,9,Flavio Baccianini,
Chicago Pro Championships - IFBB,,10,Bob Paris,
Chicago Pro Championships - IFBB,,11,Ronnie Coleman,
Chicago Pro Championships - IFBB,,12,Darrem Charles,
Chicago Pro Championships - IFBB,,13,Patrick Lynn,
Chicago Pro Championships - IFBB,,14,Allan Ichinose,
Chicago Pro Championships - IFBB,,15,J J Marsh,
Chicago Pro Championships - IFBB,,16,Albert Beckles,
Chicago Pro Championships - IFBB,,17,Terry Mitsos,
Chicago Pro Championships - IFBB,,18,Benedetto Mondello,
Chicago Pro Championships - IFBB,,19,Fausto Ascani,
Chicago Pro Championships - IFBB,,19,Stefano Biondi,
Chicago Pro Championships - IFBB,,19,Lance Dreher,
Chicago Pro Championships - IFBB,,19,Nasser El Sonbaty,
Chicago Pro Championships - IFBB,,19,Eddie Ellwood,
Chicago Pro Championships - IFBB,,19,Juhani Hokkanen,
Chicago Pro Championships - IFBB,,19,Darion Holiwell,
Chicago Pro Championships - IFBB,,19,Sammy Ioannidis,
Chicago Pro Championships - IFBB,,19,Katsumi Ishimura    石村勝巳,
Chicago Pro Championships - IFBB,,19,Jay Matlock,
Chicago Pro Championships - IFBB,,19,Quincy Roberts,
Chicago Pro Championships - IFBB,,19,Van Walcott Smith,
European Amateur Championships - IFBB,HeavyWeight,1,Gunter Schlierkamp,
European Amateur Championships - IFBB,HeavyWeight,2,Jan Kus
  (Slovakia),
European Amateur Championships - IFBB,HeavyWeight,3,Thomas Koller,
European Amateur Championships - IFBB,HeavyWeight,4,Lionel Sorin,
European Amateur Championships - IFBB,HeavyWeight,5,Adnan Sir,
European Amateur Championships - IFBB,HeavyWeight,6,Jose Guerrero,
European Amateur Championships - IFBB,Light-HeavyWeight,1,Johan Oldenmark
  (Sweden),
European Amateur Championships - IFBB,Light-HeavyWeight,2,Thomas Kannstatter,
European Amateur Championships - IFBB,Light-HeavyWeight,3,Oleg Zhur,
European Amateur Championships - IFBB,Light-HeavyWeight,4,Frank Endmann,
European Amateur Championships - IFBB,Light-HeavyWeight,5,Gernot Burst,
European Amateur Championships - IFBB,Light-HeavyWeight,6,Pawel Brzoska
  (Poland),
European Amateur Championships - IFBB,MiddleWeight,1,Alexander Vichnevski
  (Russia),
European Amateur Championships - IFBB,MiddleWeight,2,R Eichelberger,
European Amateur Championships - IFBB,MiddleWeight,3,Daniel Bernadino,
European Amateur Championships - IFBB,MiddleWeight,4,Angelo Padovani,
European Amateur Championships - IFBB,MiddleWeight,5,Roman Vrabel
  (Czech Republic),
European Amateur Championships - IFBB,MiddleWeight,6,Theo Voorbij,
European Amateur Championships - IFBB,LightWeight,1,Stefan Orosz,
European Amateur Championships - IFBB,LightWeight,2,David Lake,
European Amateur Championships - IFBB,LightWeight,3,Oleg Zhur,
European Amateur Championships - IFBB,LightWeight,4,Nikolai Babkin,
European Amateur Championships - IFBB,LightWeight,5,Cor Wijler,
European Amateur Championships - IFBB,LightWeight,6,Grigori Fateev,
European Amateur Championships - IFBB,BantamWeight,1,Boris Gobel,
European Amateur Championships - IFBB,BantamWeight,2,Rene Meme,
European Amateur Championships - IFBB,BantamWeight,3,Miloš Pavlů,
European Amateur Championships - IFBB,BantamWeight,4,Samuel Gomez,
European Amateur Championships - IFBB,BantamWeight,5,Riza Batur,
European Amateur Championships - IFBB,BantamWeight,6,Yevgeni Gorelikas,
French Championships - IFBB,HeavyWeight,1,Jean Luc Gory,
French Championships - IFBB,Light-HeavyWeight,1,Daniel Coussieu,
French Championships - IFBB,MiddleWeight,1,Didier Vincent,
French Championships - IFBB,LightWeight,1,Pierre Camborde,
French Championships - IFBB,BantamWeight,1,J F Elisabeth,
French Championships - IFBB,Junior - HeavyWeight,1,Raphael Imbs,
French Championships - IFBB,Junior - MiddleWeight,1,Jose DaSilva,
French Championships - IFBB,Junior - LightWeight,1,Slim Aounet,
French Championships - IFBB,Masters HeavyWeight,1,Alain Peyrou,
French Championships - IFBB,Masters MiddleWeight,1,Claude Belliot,
French Championships - IFBB,Masters LightWeight,1,Yves Conil,
Grand Prix England - IFBB,,1,Dorian Yates,
Grand Prix England - IFBB,,2,Kevin Levrone,
Grand Prix England - IFBB,,3,Sonny Schmidt,
Grand Prix England - IFBB,,4,Mohammed Benaziza,
Grand Prix England - IFBB,,5,Porter Cottrell,
Grand Prix England - IFBB,,6,Thierry Pastel,
Grand Prix England - IFBB,,7,Ron Love,
Grand Prix England - IFBB,,8,Milos Sarcev,
Grand Prix England - IFBB,,9,Alq' Gurley,
Grand Prix England - IFBB,,10,Selwyn Cottrell,
Grand Prix England - IFBB,,11,Steve Brisbois,
Grand Prix England - IFBB,,12,Patrick Nicholls,
Grand Prix England - IFBB,,13,Henderson Thorne,
Grand Prix England - IFBB,,14,Eddie Ellwood,
Grand Prix England - IFBB,,15,André Maille,
Grand Prix England - IFBB,,16,Gary Shelmerdine,
Grand Prix England - IFBB,,17,Charles Clairmonte,
Grand Prix Germany - IFBB,,1,Kevin Levrone,
Grand Prix Germany - IFBB,,2,Mohammed Benaziza,
Grand Prix Germany - IFBB,,3,Sonny Schmidt,
Grand Prix Germany - IFBB,,4,Porter Cottrell,
Grand Prix Germany - IFBB,,5,Alq' Gurley,
Grand Prix Germany - IFBB,,6,Thierry Pastel,
Grand Prix Germany - IFBB,,7,Henderson Thorne,
Grand Prix Germany - IFBB,,8,Ron Love,
Grand Prix Germany - IFBB,,9,Steve Brisbois,
Grand Prix Germany - IFBB,,10,Milos Sarcev,
Grand Prix Germany - IFBB,,11,Samir Bannout,
Grand Prix Germany - IFBB,,12,André Maille,
Grand Prix Germany - IFBB,,13,Selwyn Cottrell,
Grand Prix Germany - IFBB,,14,Peter Andreas,
Grand Prix Germany - IFBB,,15,Charles Clairmonte,
Grand Prix Germany - IFBB,,16,Fausto Ascani,
Grand Prix Holland - IFBB,,1,Mohammed Benaziza,
Grand Prix Holland - IFBB,,2,Alq' Gurley,
Grand Prix Holland - IFBB,,3,Thierry Pastel,
Grand Prix Holland - IFBB,,4,Sonny Schmidt,
Grand Prix Holland - IFBB,,5,Steve Brisbois,
Grand Prix Holland - IFBB,,6,Ron Love,
Grand Prix Holland - IFBB,,7,Porter Cottrell,
Grand Prix Holland - IFBB,,8,Charles Clairmonte,
Grand Prix Holland - IFBB,,9,Henderson Thorne,
Grand Prix Holland - IFBB,,10,Casey Kucharyk,
Grand Prix Holland - IFBB,,11,André Maille,
Grand Prix Holland - IFBB,,12,Milos Sarcev,
Grand Prix Holland - IFBB,,13,Richard Martina,
Grand Prix Holland - IFBB,,14,Eddie Ellwood,
Grand Prix Holland - IFBB,,15,Peter Andreas,
Grand Prix Holland - IFBB,,16,Jurgen Hueber,
Grand Prix Holland - IFBB,,16,Emilio Scoop,
Grand Prix Holland - IFBB,,16,Farid Sherkaoui,
Grand Prix Italy - IFBB,,1,Mohammed Benaziza,
Grand Prix Italy - IFBB,,2,Alq' Gurley,
Grand Prix Italy - IFBB,,3,Sonny Schmidt,
Grand Prix Italy - IFBB,,4,Steve Brisbois,
Grand Prix Italy - IFBB,,5,Porter Cottrell,
Grand Prix Italy - IFBB,,6,Thierry Pastel,
Grand Prix Italy - IFBB,,7,Ron Love,
Grand Prix Italy - IFBB,,8,Henderson Thorne,
Grand Prix Italy - IFBB,,9,André Maille,
Grand Prix Italy - IFBB,,10,Milos Sarcev,
Grand Prix Italy - IFBB,,11,Stefano Biondi,
Grand Prix Italy - IFBB,,12,Armando Defant,
Grand Prix Italy - IFBB,,13,Fausto Ascani,
Grand Prix Italy - IFBB,,14,Macram Magdy,
Grand Prix Italy - IFBB,,15,Luciano Andreose,
Grand Prix Italy - IFBB,,15,Piero Antonio Dell'Amico,
Grand Prix Italy - IFBB,,15,Diego Martinez,
Ironman Pro Invitational - IFBB,,1,Vince Taylor,
Ironman Pro Invitational - IFBB,,2,Robby Robinson,
Ironman Pro Invitational - IFBB,,3,Alq' Gurley,
Ironman Pro Invitational - IFBB,,4,Thierry Pastel,
Ironman Pro Invitational - IFBB,,5,Mike Matarazzo,
Ironman Pro Invitational - IFBB,,6,Milos Sarcev,
Ironman Pro Invitational - IFBB,,7,Steve Brisbois,
Ironman Pro Invitational - IFBB,,8,Ron Love,
Ironman Pro Invitational - IFBB,,9,Mike Ashley,
Ironman Pro Invitational - IFBB,,10,Frank Hillebrand,
Ironman Pro Invitational - IFBB,,11,Jerry Rodgers,
Ironman Pro Invitational - IFBB,,12,Patrick Lynn,
Ironman Pro Invitational - IFBB,,13,Peter Hensel,
Ironman Pro Invitational - IFBB,,14,Shane DiMora,
Ironman Pro Invitational - IFBB,,15,Allan Ichinose,
Ironman Pro Invitational - IFBB,,16,Paul Jean-Guillaume,
Ironman Pro Invitational - IFBB,,16,John Terilli,
Ironman Pro Invitational - IFBB,,-,Tim Belknap,
Ironman Pro Invitational - IFBB,,-,Katsumi Ishimura    石村勝巳,
Ironman Pro Invitational - IFBB,,-,Dan Smith,
Niagara Falls Pro Invitational - IFBB,,1,Porter Cottrell,
Niagara Falls Pro Invitational - IFBB,,2,Henderson Thorne,
Niagara Falls Pro Invitational - IFBB,,3,Nimrod King,
Niagara Falls Pro Invitational - IFBB,,4,Milos Sarcev,
Niagara Falls Pro Invitational - IFBB,,5,J J Marsh,
Niagara Falls Pro Invitational - IFBB,,6,Kevin McGaunn,
Niagara Falls Pro Invitational - IFBB,,7,Mauro Sarni,
Niagara Falls Pro Invitational - IFBB,,8,Albert Beckles,
Niagara Falls Pro Invitational - IFBB,,9,Terry Mitsos,
Niagara Falls Pro Invitational - IFBB,,10,Darion Holiwell,
Niagara Falls Pro Invitational - IFBB,,11,André Bilodeau,
Niagara Falls Pro Invitational - IFBB,,12,Sammy Ioannidis,
Niagara Falls Pro Invitational - IFBB,,12,Benedetto Mondello,
Niagara Falls Pro Invitational - IFBB,,14,Quincy Roberts,
Niagara Falls Pro Invitational - IFBB,,15,Flavio Baccianini,
Niagara Falls Pro Invitational - IFBB,,16,Eddie Ellwood,
Niagara Falls Pro Invitational - IFBB,,17,Joe Spinello,
Niagara Falls Pro Invitational - IFBB,,18,Joseph Dawson,
Niagara Falls Pro Invitational - IFBB,,18,Prem Chand Degra,
Niagara Falls Pro Invitational - IFBB,,18,Khalil El Amin,
Niagara Falls Pro Invitational - IFBB,,18,Katsumi Ishimura    石村勝巳,
Niagara Falls Pro Invitational - IFBB,,18,Frank Tomchak,
Niagara Falls Pro Invitational - IFBB,,18,Phil Williams,
Night of Champions - IFBB,,1,Kevin Levrone,
Night of Champions - IFBB,,2,Porter Cottrell,
Night of Champions - IFBB,,3,Robby Robinson,
Night of Champions - IFBB,,4,Thierry Pastel,
Night of Champions - IFBB,,5,Milos Sarcev,
Night of Champions - IFBB,,6,Henderson Thorne,
Night of Champions - IFBB,,7,Ray McNeil,
Night of Champions - IFBB,,8,Mauro Sarni,
Night of Champions - IFBB,,9,Pavol Jablonicky,
Night of Champions - IFBB,,10,Geir Borgan Paulsen,
Night of Champions - IFBB,,11,Darrem Charles,
Night of Champions - IFBB,,12,Dan Smith,
Night of Champions - IFBB,,13,Allan Ichinose,
Night of Champions - IFBB,,14,Ronnie Coleman,
Night of Champions - IFBB,,15,Guy Ducasse,
Night of Champions - IFBB,,-,André Bilodeau,
Night of Champions - IFBB,,-,Francois Boisvert,
Night of Champions - IFBB,,-,Dominico Cirullo,
Night of Champions - IFBB,,-,Nasser El Sonbaty,
Night of Champions - IFBB,,-,Jose Guzman,
Night of Champions - IFBB,,-,Darion Holiwell,
Night of Champions - IFBB,,-,Sammy Ioannidis,
Night of Champions - IFBB,,-,Casey Kucharyk,
Night of Champions - IFBB,,-,Patrick Linquet,
Night of Champions - IFBB,,-,Jay Matlock,
Night of Champions - IFBB,,-,Quincy Roberts,
Night of Champions - IFBB,,-,Gary Shelmerdine,
Night of Champions - IFBB,,-,Joe Spinello,
Night of Champions - IFBB,,-,Phil Williams,
North American Championships - IFBB,HeavyWeight,1,Paul Dillett,
North American Championships - IFBB,HeavyWeight,2,Curtis Leffler,
North American Championships - IFBB,HeavyWeight,3,Doug Rieser,
North American Championships - IFBB,HeavyWeight,4,Jim Nickles,
North American Championships - IFBB,HeavyWeight,5,Gene Howell,
North American Championships - IFBB,Light-HeavyWeight,1,Bob Weatherhill,
North American Championships - IFBB,Light-HeavyWeight,2,David Fisher,
North American Championships - IFBB,Light-HeavyWeight,3,Jason Marcovici,
North American Championships - IFBB,Light-HeavyWeight,4,Sam Argyropoulos,
North American Championships - IFBB,Light-HeavyWeight,5,Thomas Wiggins,
North American Championships - IFBB,MiddleWeight,1,Franco Cavaleri,
North American Championships - IFBB,MiddleWeight,2,Maurizio Petrollini,
North American Championships - IFBB,MiddleWeight,3,Walter Anderson,
North American Championships - IFBB,MiddleWeight,4,Ray Williams,
North American Championships - IFBB,MiddleWeight,5,Garry Whitted,
North American Championships - IFBB,LightWeight,1,Al Escobar,
North American Championships - IFBB,LightWeight,2,Rick Romeo,
North American Championships - IFBB,LightWeight,3,Jerry Chow,
North American Championships - IFBB,LightWeight,4,Thanh Nguyen,
North American Championships - IFBB,LightWeight,5,Leo Flores,
North American Championships - IFBB,BantamWeight,1,Rodney Point Du Jour,
North American Championships - IFBB,BantamWeight,2,Terry Taylor,
North American Championships - IFBB,BantamWeight,3,Javier Membrila,
North American Championships - IFBB,BantamWeight,4,Jose Juan Rodriguez,
North American Championships - IFBB,BantamWeight,5,Marco Noval,
Olympia - IFBB,,1,Dorian Yates,
Olympia - IFBB,,2,Kevin Levrone,
Olympia - IFBB,,3,Lee Labrada,
Olympia - IFBB,,4,Shawn Ray,
Olympia - IFBB,,5,Mohammed Benaziza,
Olympia - IFBB,,6,Vince Taylor,
Olympia - IFBB,,7,Sonny Schmidt,
Olympia - IFBB,,8,Porter Cottrell,
Olympia - IFBB,,9,Ron Love,
Olympia - IFBB,,10,Thierry Pastel,
Olympia - IFBB,,11,Steve Brisbois,
Olympia - IFBB,,12,Lou Ferrigno,
Olympia - IFBB,,13,Alq' Gurley,
Olympia - IFBB,,14,Henderson Thorne,
Olympia - IFBB,,15,Francis Benfatto,
Olympia - IFBB,,-,Samir Bannout,
Olympia - IFBB,,-,Ronnie Coleman,
Olympia - IFBB,,-,Mirosław Daszkiewicz,
Olympia - IFBB,,-,Jose Guzman,
Olympia - IFBB,,-,Juhani Herranen,
Olympia - IFBB,,-,Patrick Nicholls,
Olympia - IFBB,,-,Milos Sarcev,
Pittsburgh Pro Invitational - IFBB,,1,Vince Taylor,
Pittsburgh Pro Invitational - IFBB,,2,Sonny Schmidt,
Pittsburgh Pro Invitational - IFBB,,3,Thierry Pastel,
Pittsburgh Pro Invitational - IFBB,,4,Milos Sarcev,
Pittsburgh Pro Invitational - IFBB,,5,Ron Love,
Pittsburgh Pro Invitational - IFBB,,6,Alq' Gurley,
Pittsburgh Pro Invitational - IFBB,,7,Mohammed Benaziza,
Pittsburgh Pro Invitational - IFBB,,8,Francis Benfatto,
Pittsburgh Pro Invitational - IFBB,,9,Bertil Fox,
Pittsburgh Pro Invitational - IFBB,,10,Mike Ashley,
Pittsburgh Pro Invitational - IFBB,,11,David Hawk,
Pittsburgh Pro Invitational - IFBB,,12,Geir Borgan Paulsen,
Pittsburgh Pro Invitational - IFBB,,13,Paul Jean-Guillaume,
Pittsburgh Pro Invitational - IFBB,,14,Dan Smith,
Pittsburgh Pro Invitational - IFBB,,15,Peter Hensel,
Pittsburgh Pro Invitational - IFBB,,16,Allan Ichinose,
Pittsburgh Pro Invitational - IFBB,,17,Khalil El Amin,
World Amateur Championships - IFBB,HeavyWeight,1,Arthur Buurman,
World Amateur Championships - IFBB,HeavyWeight,2,Denis Adass,
World Amateur Championships - IFBB,HeavyWeight,3,Thomas Misch,
World Amateur Championships - IFBB,HeavyWeight,4,Guido Conrad,
World Amateur Championships - IFBB,HeavyWeight,5,Martin Ebner,
World Amateur Championships - IFBB,HeavyWeight,6,Alfred Neugebauer,
World Amateur Championships - IFBB,HeavyWeight,7,Gene Howell,
World Amateur Championships - IFBB,HeavyWeight,8,Thomas Zechmeister
  (Austria),
World Amateur Championships - IFBB,HeavyWeight,9,Jostein Ødegården,
World Amateur Championships - IFBB,HeavyWeight,10,Jan Malmqvist,
World Amateur Championships - IFBB,Light-HeavyWeight,1,Hamdullah Aykutlu,
World Amateur Championships - IFBB,Light-HeavyWeight,2,Roland Cziurlock,
World Amateur Championships - IFBB,Light-HeavyWeight,3,Ron Coleman,
World Amateur Championships - IFBB,Light-HeavyWeight,4,Michael Sippel,
World Amateur Championships - IFBB,Light-HeavyWeight,5,Fredon Bojaklee,
World Amateur Championships - IFBB,Light-HeavyWeight,6,Michael Scionti,
World Amateur Championships - IFBB,Light-HeavyWeight,7,Agathoklis Agathoklous,
World Amateur Championships - IFBB,Light-HeavyWeight,8,Ahmet Enünlü
  (Turkey),
World Amateur Championships - IFBB,Light-HeavyWeight,9,Stefan Johnsson,
World Amateur Championships - IFBB,Light-HeavyWeight,10,Christian Wöss,
World Amateur Championships - IFBB,Light-HeavyWeight,-,Roberto Morisho,
World Amateur Championships - IFBB,Light-HeavyWeight,-,Paul Van Soelen,
World Amateur Championships - IFBB,MiddleWeight,1,Johann Schatz,
World Amateur Championships - IFBB,MiddleWeight,2,Abdullah Azman,
World Amateur Championships - IFBB,MiddleWeight,3,Jefferson Phillips,
World Amateur Championships - IFBB,MiddleWeight,4,Wilson Rodriguez,
World Amateur Championships - IFBB,MiddleWeight,5,Angelo Padovani,
World Amateur Championships - IFBB,MiddleWeight,6,Joseph Hubbard (2),
World Amateur Championships - IFBB,MiddleWeight,7,Peter Wall,
World Amateur Championships - IFBB,MiddleWeight,8,Roman Vrabel
  (Czech Republic),
World Amateur Championships - IFBB,MiddleWeight,9,Toshio Konuma    小沼敏雄,
World Amateur Championships - IFBB,MiddleWeight,10,Juan Jose Manero,
World Amateur Championships - IFBB,LightWeight,1,André Charette,
World Amateur Championships - IFBB,LightWeight,2,Eduard Derzapf,
World Amateur Championships - IFBB,LightWeight,3,Justin Jospitre,
World Amateur Championships - IFBB,LightWeight,4,Wilhelm Janach,
World Amateur Championships - IFBB,LightWeight,5,John Carroll,
World Amateur Championships - IFBB,LightWeight,6,Piero Luigi Tola
  (Italy),
World Amateur Championships - IFBB,LightWeight,7,Ertugrul Gulcan
  (Turkey),
World Amateur Championships - IFBB,LightWeight,8,Adel Badawy,
World Amateur Championships - IFBB,LightWeight,9,Juha Hakala
  (Finland),
World Amateur Championships - IFBB,LightWeight,10,Kim Jun Ho
  (Korea),
World Amateur Championships - IFBB,BantamWeight,1,Pavel Grolmus,
World Amateur Championships - IFBB,BantamWeight,2,Bang Woon Hyuk,
World Amateur Championships - IFBB,BantamWeight,3,Mohammed El Fasakhani,
World Amateur Championships - IFBB,BantamWeight,4,Jose Ballester,
World Amateur Championships - IFBB,BantamWeight,5,Lee Young Sub,
World Amateur Championships - IFBB,BantamWeight,6,Rene Meme,
World Amateur Championships - IFBB,BantamWeight,7,Samuel Gomez,
World Amateur Championships - IFBB,BantamWeight,8,Ping Latvong,
World Amateur Championships - IFBB,BantamWeight,9,Herdman Njara,
World Amateur Championships - IFBB,BantamWeight,10,Patrick McLeod,
