Competition,Category,Place,Name,Score
European Amateur Championships - IFBB,MiddleWeight,12,Saryn Muldrow,
European Amateur Championships - IFBB,MiddleWeight,13,Ljubica Bukinac,
European Amateur Championships - IFBB,MiddleWeight,14,Gladis Rohrer,
European Amateur Championships - IFBB,LightWeight,1,Petra Driesener
  (Germany),
European Amateur Championships - IFBB,LightWeight,2,Eva Sukupova
  (Serbia & Montenegro),
European Amateur Championships - IFBB,LightWeight,3,Patricia Veldman
  (Netherlands),
European Amateur Championships - IFBB,LightWeight,4,Inna Uit
  (Estonia),
European Amateur Championships - IFBB,LightWeight,5,Sonja Newsam
  (United Kingdom),
European Amateur Championships - IFBB,LightWeight,6,Gitte Johansen
  (Denmark),
European Amateur Championships - IFBB,LightWeight,7,Marja-Leana Lehtonen
  (Finland),
European Amateur Championships - IFBB,LightWeight,8,Esther Sydfox
  (Spain),
European Amateur Championships - IFBB,LightWeight,9,Bente Kristoffersen,
European Amateur Championships - IFBB,LightWeight,10,Nina Pedersen,
European Amateur Championships - IFBB,LightWeight,11,Christina Gomez (1),
European Amateur Championships - IFBB,LightWeight,12,Mariana Carnot,
European Amateur Championships - IFBB,LightWeight,13,Olona Acs,
French Championships - IFBB,HeavyWeight,1,Lucie Duprez,
French Championships - IFBB,HeavyWeight,2,Carol Exbrayet,
French Championships - IFBB,HeavyWeight,3,Veronique Gil,
French Championships - IFBB,HeavyWeight,4,Nadia Kara,
French Championships - IFBB,HeavyWeight,5,Veronique Fleurit,
French Championships - IFBB,HeavyWeight,6,Gisele Sanchez,
French Championships - IFBB,MiddleWeight,1,Frederique Auchart,
French Championships - IFBB,MiddleWeight,2,Francesca Ferreira,
French Championships - IFBB,MiddleWeight,3,Sylvie Simon,
French Championships - IFBB,MiddleWeight,4,Nathalie Chapellier,
French Championships - IFBB,MiddleWeight,5,Patricia David,
French Championships - IFBB,MiddleWeight,6,Lysiane Blin,
French Championships - IFBB,LightWeight,1,Veronique Gady,
French Championships - IFBB,LightWeight,2,Jeanine Niveleau,
French Championships - IFBB,LightWeight,3,Christine Noel,
French Championships - IFBB,LightWeight,4,Isabelle Villeneuve,
French Championships - IFBB,LightWeight,5,Claudine Chabreyon,
French Championships - IFBB,LightWeight,6,Dominique Lataste,
Grand Prix Italy - IFBB,,1,Tonya Knight,
Grand Prix Italy - IFBB,,2,Claudia Montemaggi,
Grand Prix Italy - IFBB,,3,Marie Mahabir,
Grand Prix Italy - IFBB,,4,Christa Bauch,
Grand Prix Italy - IFBB,,5,Loretta Lomax,
Grand Prix Italy - IFBB,,6,Suzanne Steurer,
Grand Prix Italy - IFBB,,7,Mary Ann Gay,
Grand Prix Italy - IFBB,,8,Debbie McKnight,
Grand Prix Italy - IFBB,,9,Tatjana Scholl,
Grand Prix Italy - IFBB,,9,Tatyana Scholl,
Grand Prix Italy - IFBB,,10,Janet Tech,
Grand Prix Italy - IFBB,,11,Sandra Blackie (1),
Grand Prix Italy - IFBB,,12,Penny Price,
Ms International - IFBB,,1,Tonya Knight,
Ms International - IFBB,,2,Anja Schreiner,
Ms International - IFBB,,3,Shelley Beattie,
Ms International - IFBB,,4,Debbie Muggli,
Ms International - IFBB,,5,Marie Mahabir,
Ms International - IFBB,,6,Sue Gafner,
Ms International - IFBB,,7,Nikki Fuller,
Ms International - IFBB,,8,Claudia Profanter,
Ms International - IFBB,,9,Janet Tech,
Ms International - IFBB,,10,Hannie Van Aken,
Ms International - IFBB,,11,Debbie McKnight,
Ms International - IFBB,,12,Laura Binetti,
Ms International - IFBB,,13,Kathy Unger,
Jan Tana Pro Classic - IFBB,,1,Sue Gafner,
Jan Tana Pro Classic - IFBB,,2,Gillian Hodge,
Jan Tana Pro Classic - IFBB,,3,Audrey Harris,
Jan Tana Pro Classic - IFBB,,4,Paula Bircumshaw,
Jan Tana Pro Classic - IFBB,,5,Debbie McKnight,
Jan Tana Pro Classic - IFBB,,6,Michelle Bradley,
Jan Tana Pro Classic - IFBB,,7,Debbie Muggli,
Jan Tana Pro Classic - IFBB,,8,Nikki Fuller,
Jan Tana Pro Classic - IFBB,,9,Sharon Marvel,
Jan Tana Pro Classic - IFBB,,10,Suzanne Steurer,
Jan Tana Pro Classic - IFBB,,11,Lynn Lemieux,
Jan Tana Pro Classic - IFBB,,12,Janet Marchi,
Jan Tana Pro Classic - IFBB,,13,Mary Ellen Jerumbo,
Jan Tana Pro Classic - IFBB,,14,Carol Mock,
Jan Tana Pro Classic - IFBB,,15,Vicki Sims,
North American Championships - IFBB,HeavyWeight,1,Sharon Bruneau,
North American Championships - IFBB,HeavyWeight,2,Tazzie Colomb,
North American Championships - IFBB,HeavyWeight,3,Jennifer Abel,
North American Championships - IFBB,HeavyWeight,4,Nicole Bass,
North American Championships - IFBB,HeavyWeight,5,Betsy Hoffman,
North American Championships - IFBB,HeavyWeight,6,Nina Melidosian,
North American Championships - IFBB,HeavyWeight,7,Mishay Santos,
North American Championships - IFBB,HeavyWeight,8,Debra Eckenrode,
North American Championships - IFBB,HeavyWeight,9,Vickie Gates,
North American Championships - IFBB,HeavyWeight,10,Astrid Falconi,
North American Championships - IFBB,HeavyWeight,11,Linda WoođHoyte,
North American Championships - IFBB,HeavyWeight,12,Ilda Campeau,
North American Championships - IFBB,HeavyWeight,13,Linda Holmes,
North American Championships - IFBB,HeavyWeight,14,Melody Bennett,
North American Championships - IFBB,HeavyWeight,15,Noelle Fontaine,
North American Championships - IFBB,MiddleWeight,1,Mary Ellen Campo,
North American Championships - IFBB,MiddleWeight,2,Michelle Ivers-Brent,
North American Championships - IFBB,MiddleWeight,3,Leilani Dalumpines,
North American Championships - IFBB,MiddleWeight,4,Cindy Dickson,
North American Championships - IFBB,MiddleWeight,5,Celina Martins,
North American Championships - IFBB,MiddleWeight,6,Julie Gregoire,
North American Championships - IFBB,MiddleWeight,7,Judy Moshkosky,
North American Championships - IFBB,MiddleWeight,8,Maria Gonzalez,
North American Championships - IFBB,MiddleWeight,9,Caroline Krakower,
North American Championships - IFBB,MiddleWeight,10,Tammi Stark,
North American Championships - IFBB,MiddleWeight,11,France Brodeur,
North American Championships - IFBB,MiddleWeight,12,Jill Jordan,
North American Championships - IFBB,MiddleWeight,13,Carol Leon,
North American Championships - IFBB,MiddleWeight,14,Rochelle Paul,
North American Championships - IFBB,LightWeight,1,Sue Price,
North American Championships - IFBB,LightWeight,2,Judy Miller,
North American Championships - IFBB,LightWeight,3,Pam Kusar,
North American Championships - IFBB,LightWeight,4,Mary Homier,
North American Championships - IFBB,LightWeight,5,Fabi Devine,
North American Championships - IFBB,LightWeight,6,Lourdes Bermuda,
Olympia - IFBB,,1,Lenda Murray,
Olympia - IFBB,,2,Bev Francis,
Olympia - IFBB,,3,Laura Creavalle,
Olympia - IFBB,,4,Sandy Riddell,
Olympia - IFBB,,5,Sharon Marvel,
Olympia - IFBB,,6,Diana Dennis,
Olympia - IFBB,,7,Shelley Beattie,
Olympia - IFBB,,8,Anja Schreiner,
Olympia - IFBB,,9,Claudia Montemaggi,
Olympia - IFBB,,10,Sue Gafner,
Olympia - IFBB,,11,Jackie Paisley,
Olympia - IFBB,,12,Marie Mahabir,
Olympia - IFBB,,13,Hannie Van Aken,
Olympia - IFBB,,14,Claudia Profanter,
Olympia - IFBB,,15,Lisa Lorio,
Olympia - IFBB,,-,Laura Beaudry,
Olympia - IFBB,,-,Sandra Blackie (1),
Olympia - IFBB,,-,Audrey Harris,
Olympia - IFBB,,-,Gillian Hodge,
Olympia - IFBB,,-,Zuzanna Korinkova,
Olympia - IFBB,,-,Jutta Tippelt,
World Amateur Championships - IFBB,HeavyWeight,1,Gabriella Szikszay
  (Hungary),
World Amateur Championships - IFBB,HeavyWeight,2,Yolanda Hughes
  (United States),
World Amateur Championships - IFBB,HeavyWeight,3,Lenie Tops
  (Netherlands),
World Amateur Championships - IFBB,HeavyWeight,4,Gunilla Söderberg
  (Sweden),
World Amateur Championships - IFBB,HeavyWeight,5,Marion Dietrich
  (Germany),
World Amateur Championships - IFBB,HeavyWeight,6,Cecillie Christensen
  (Norway),
World Amateur Championships - IFBB,HeavyWeight,7,Siobahn O'Neill
  (New Zealand),
World Amateur Championships - IFBB,HeavyWeight,8,Ewa Krynska
  (Poland),
World Amateur Championships - IFBB,HeavyWeight,9,Karyn Coopman
  (Australia),
World Amateur Championships - IFBB,HeavyWeight,10,Sdema Turda
  (Serbia & Montenegro),
World Amateur Championships - IFBB,HeavyWeight,11,Tu Kuei Hua
  (Taiwan),
World Amateur Championships - IFBB,MiddleWeight,1,Diana Gimmler
  (Germany),
World Amateur Championships - IFBB,MiddleWeight,2,Muriane Nicolas
  (France),
World Amateur Championships - IFBB,MiddleWeight,3,Gabriela Timmermann
  (Germany),
World Amateur Championships - IFBB,MiddleWeight,4,Tülay Caner-Ozbek
  (Turkey),
World Amateur Championships - IFBB,MiddleWeight,5,Birgitta Carlsson
  (Sweden),
World Amateur Championships - IFBB,MiddleWeight,6,Christina Musumeci
  (Argentina),
World Amateur Championships - IFBB,MiddleWeight,7,Daniela Follis
  (Italy),
World Amateur Championships - IFBB,MiddleWeight,8,Michelle Andrea
  (United States),
World Amateur Championships - IFBB,MiddleWeight,9,Sandra Waterschoot
  (Belgium),
World Amateur Championships - IFBB,MiddleWeight,10,Silvina Segura
  (Argentina),
World Amateur Championships - IFBB,MiddleWeight,11,Helle Lezberg
  (Denmark),
World Amateur Championships - IFBB,MiddleWeight,12,Helena Saladrigas
  (Spain),
World Amateur Championships - IFBB,MiddleWeight,13,Mery DeBruyn
  (Netherlands),
World Amateur Championships - IFBB,MiddleWeight,14,Marja-Leana Lehtonen
  (Finland),
World Amateur Championships - IFBB,MiddleWeight,15,Marianne Guntzberger
  (France),
World Amateur Championships - IFBB,LightWeight,1,Sally Gomez
  (United States),
World Amateur Championships - IFBB,LightWeight,2,Eva Sukupova
  (Serbia & Montenegro),
World Amateur Championships - IFBB,LightWeight,3,Rosa Stix
  (Austria),
World Amateur Championships - IFBB,LightWeight,4,Linda Zigalo
  (Finland),
World Amateur Championships - IFBB,LightWeight,5,Akemi Takahashi    高橋明美

  (Japan),
World Amateur Championships - IFBB,LightWeight,6,Jo Jo Sinclair
  (Singapore),
World Amateur Championships - IFBB,LightWeight,7,Susana Lozano
  (Spain),
World Amateur Championships - IFBB,LightWeight,8,Anita Bean
  (United Kingdom),
World Amateur Championships - IFBB,LightWeight,9,Armi Pertula
  (Finland),
World Amateur Championships - IFBB,LightWeight,10,Anna Nordstrom
  (Sweden),
World Amateur Championships - IFBB,LightWeight,11,Maria Jesus Magaldi
  (Spain),
World Amateur Championships - IFBB,LightWeight,12,Ana Garcia
  (Spain),
World Amateur Championships - IFBB,LightWeight,13,Irina Khorkova
  (Russia),
World Amateur Championships - IFBB,LightWeight,14,Vana Tsouprakakou
  (Greece),
World Amateur Championships - IFBB,LightWeight,15,Trine Larsen
  (Norway),
World Amateur Championships - IFBB,LightWeight,16,Chan Lai-Hsiu
  (Taiwan),
