Competition,Category,Place,Name,Score
Atlantic Coast Pro - IFBB,Physique,15,Angela Debatin,
Atlantic Coast Pro - IFBB,Physique,-,Whitney Armstrong,
Atlantic Coast Pro - IFBB,Physique,-,Tanya Lee,
Atlantic Coast Pro - IFBB,Physique,-,Jeanette Post,
Atlantic Coast Pro - IFBB,Physique,-,Sherry Priami,
Atlantic Coast Pro - IFBB,Physique,-,Silvia Scaglione,
Atlantic Coast Pro - IFBB,Physique,-,Hannah Shelby,
Atlantic Coast Pro - IFBB,Masters Physique 40+,1,Isabelle Jackson,
Atlantic Coast Pro - IFBB,Masters Physique 40+,2,Robyn Mays,
Atlantic Coast Pro - IFBB,Masters Physique 40+,3,Trisha Vezirian,
Atlantic Coast Pro - IFBB,Masters Physique 40+,4,Evangeline Belton,
Atlantic Coast Pro - IFBB,Masters Physique 40+,5,Jeannea Burritt,
Atlantic Coast Pro - IFBB,Masters Physique 40+,6,Angela Debatin,
Atlantic Coast Pro - IFBB,Masters Physique 40+,7,Jeanette Post,
Atlantic Coast Pro - IFBB,Masters Physique 40+,8,Sherry Priami,
Atlantic Coast Pro - IFBB,Masters Physique 40+,9,Janet Davis,
Atlantic Coast Pro - IFBB,Masters Physique 40+,10,Tanya Lee,
Atlantic Coast Pro - IFBB,Masters Physique 40+,11,Cheryl Mears,
Atlantic Coast Pro - IFBB,Figure 40+,1,Carisa Wherry,
Baltimore Pro - IFBB,Masters 35+,1,Ashley Hromyak,
Baltimore Pro - IFBB,Masters 35+,2,Maya Stone,
Baltimore Pro - IFBB,Masters 40+,1,Maya Stone,
Baltimore Pro - IFBB,Masters 40+,2,Jolaine Fulps,
Baltimore Pro - IFBB,Masters 50+,1,Jolaine Fulps,
Baltimore Pro - IFBB,Masters Physique 35+,1,Ashley Hromyak,
Baltimore Pro - IFBB,Masters Physique 35+,2,Evangelina Guzman,
Baltimore Pro - IFBB,Masters Physique 35+,3,Jennifer Grealish,
Baltimore Pro - IFBB,Masters Physique 35+,4,Robyn Mays,
Baltimore Pro - IFBB,Masters Physique 35+,5,Cathy Jackson,
Baltimore Pro - IFBB,Masters Physique 35+,6,Marnee Flash,
Baltimore Pro - IFBB,Masters Physique 40+,1,Jennifer Grealish,
Baltimore Pro - IFBB,Masters Physique 40+,2,Evangelina Guzman,
Baltimore Pro - IFBB,Masters Physique 40+,3,Roxanne Edwards,
Baltimore Pro - IFBB,Masters Physique 40+,4,Jolaine Fulps,
Baltimore Pro - IFBB,Masters Physique 40+,5,Marnee Flash,
Baltimore Pro - IFBB,Masters Physique 40+,6,Cathy Jackson,
Baltimore Pro - IFBB,Masters Physique 40+,7,Robyn Burney,
Baltimore Pro - IFBB,Masters Physique 40+,8,Robyn Mays,
Baltimore Pro - IFBB,Masters Physique 50+,1,Roxanne Edwards,
Baltimore Pro - IFBB,Masters Physique 50+,2,Evangelina Guzman,
Baltimore Pro - IFBB,Masters Physique 50+,3,Jolaine Fulps,
Baltimore Pro - IFBB,Masters Physique 50+,4,Patricia Watson,
Baltimore Pro - IFBB,Masters Physique 50+,5,Cathy Jackson,
Baltimore Pro - IFBB,Masters Physique 50+,6,Robyn Burney,
Baltimore Pro - IFBB,Masters Physique 50+,7,Nancy Davis,
Baltimore Pro - IFBB,Masters Physique 50+,8,Robyn Mays,
Baltimore Pro - IFBB,Figure 35+,1,Raquel Clarke,
Baltimore Pro - IFBB,Figure 35+,2,Helaina Barker,
Baltimore Pro - IFBB,Figure 35+,3,Susana Garcia,
Baltimore Pro - IFBB,Figure 35+,4,Katerina Tarbox,
Baltimore Pro - IFBB,Figure 35+,5,Heidi Larson,
Baltimore Pro - IFBB,Figure 35+,6,Ashley Hromyak,
Baltimore Pro - IFBB,Figure 35+,7,Daphne Bascom,
Baltimore Pro - IFBB,Figure 35+,8,Elizabeth Maurice,
Baltimore Pro - IFBB,Figure 35+,9,Lisa Krause,
Baltimore Pro - IFBB,Figure 40+,1,Lisa Smith (3),
Baltimore Pro - IFBB,Figure 40+,2,Helaina Barker,
Baltimore Pro - IFBB,Figure 40+,3,Susana Garcia,
Baltimore Pro - IFBB,Figure 40+,4,Katerina Tarbox,
Baltimore Pro - IFBB,Figure 40+,5,Linda Stephens,
Baltimore Pro - IFBB,Figure 40+,6,Kristen Ganzhorn,
Baltimore Pro - IFBB,Figure 40+,7,Heidi Larson,
Baltimore Pro - IFBB,Figure 40+,8,Elizabeth Maurice,
Baltimore Pro - IFBB,Figure 40+,9,Tiffany Stuart,
Baltimore Pro - IFBB,Figure 40+,10,Lisa Krause,
Baltimore Pro - IFBB,Figure 40+,11,Daphne Bascom,
Baltimore Pro - IFBB,Figure 50+,1,Lisa Smith (3),
Baltimore Pro - IFBB,Figure 50+,2,Linda Stephens,
Baltimore Pro - IFBB,Figure 50+,3,Katerina Tarbox,
Baltimore Pro - IFBB,Figure 50+,4,Elizabeth Maurice,
Baltimore Pro - IFBB,Figure 50+,5,Kristen Ganzhorn,
Baltimore Pro - IFBB,Figure 50+,6,Heidi Larson,
Baltimore Pro - IFBB,Figure 50+,7,Tiffany Stuart,
Baltimore Pro - IFBB,Figure 50+,8,Daphne Bascom,
Baltimore Pro - IFBB,Figure 50+,9,Lisa Krause,
Baltimore Pro - IFBB,Figure 50+,10,Nancy Davis,
Border States Pro - IFBB,Figure,1,Martina Yabekova,
Border States Pro - IFBB,Figure,2,Bojana Vasiljevic,
Border States Pro - IFBB,Figure,3,Shelace Shoemaker,
Border States Pro - IFBB,Figure,4,Maryam Bamdad,
Border States Pro - IFBB,Figure,5,Osiris Trumpe,
Border States Pro - IFBB,Figure,6,Rhonda Radford,
Border States Pro - IFBB,Figure,7,Karina Grau,
Border States Pro - IFBB,Figure,8,Stacy Fujarski,
Border States Pro - IFBB,Figure,9,Esmeralda Diosdado,
Border States Pro - IFBB,Figure,10,Nicole Wolf,
Border States Pro - IFBB,Figure,11,Mikka Vallace,
Border States Pro - IFBB,Figure,12,Bailey Schleicher,
Border States Pro - IFBB,Figure,13,Karen Reyes,
Border States Pro - IFBB,Figure,14,Krystal Ricci,
Border States Pro - IFBB,Figure,15,Jennifer Lowry,
Border States Pro - IFBB,Figure,-,Lauren Barton,
Border States Pro - IFBB,Figure,-,Caitlin Cleland,
Border States Pro - IFBB,Figure,-,Brandy Hurd,
Border States Pro - IFBB,Figure,-,Jennifer Jaques-Conn,
Border States Pro - IFBB,Figure,-,Wendy Wun Kwok,
Border States Pro - IFBB,Figure,-,Linda Nelson,
Border States Pro - IFBB,Figure,-,Courtney Pease,
Border States Pro - IFBB,Figure,-,Missy Sandeman,
Border States Pro - IFBB,Figure,-,Spomenka Stanic-Miller,
Champions of Power and Grace - IFBB,Masters Physique 35+,1,Christelle Zarovska,
Champions of Power and Grace - IFBB,Masters Physique 35+,2,Ann Gruber,
Champions of Power and Grace - IFBB,Masters Physique 35+,3,Evangeline Belton,
Champions of Power and Grace - IFBB,Masters Physique 35+,4,Dona Pohl,
Champions of Power and Grace - IFBB,Masters Physique 35+,5,Marnee Flash,
Champions of Power and Grace - IFBB,Masters Physique 35+,6,Sabrina Sonner,
Champions of Power and Grace - IFBB,Masters Physique 35+,7,Cheryl Mears,
Champions of Power and Grace - IFBB,Masters Physique 35+,8,Kristi Ferro,
Champions of Power and Grace - IFBB,Masters Physique 35+,9,Robin Gizzi,
Champions of Power and Grace - IFBB,Masters Physique 40+,1,Christelle Zarovska,
Champions of Power and Grace - IFBB,Masters Physique 40+,2,Donna Jones,
Champions of Power and Grace - IFBB,Masters Physique 40+,3,Evangeline Belton,
Champions of Power and Grace - IFBB,Masters Physique 40+,4,Ann Gruber,
Champions of Power and Grace - IFBB,Masters Physique 40+,5,Dona Pohl,
Champions of Power and Grace - IFBB,Masters Physique 40+,6,Marnee Flash,
Champions of Power and Grace - IFBB,Masters Physique 40+,7,Mary Beck,
Champions of Power and Grace - IFBB,Masters Physique 40+,8,Kristi Ferro,
Champions of Power and Grace - IFBB,Masters Physique 40+,9,Sabrina Sonner,
Champions of Power and Grace - IFBB,Masters Physique 40+,10,Karen Barnett,
Champions of Power and Grace - IFBB,Masters Physique 40+,11,Robin Gizzi,
Champions of Power and Grace - IFBB,Masters Physique 40+,12,Cheryl Mears,
Champions of Power and Grace - IFBB,Masters Physique 45+,1,Donna Jones,
Champions of Power and Grace - IFBB,Masters Physique 45+,2,Janet Davis,
Champions of Power and Grace - IFBB,Masters Physique 45+,3,Evangeline Belton,
Champions of Power and Grace - IFBB,Masters Physique 45+,4,Marnee Flash,
Champions of Power and Grace - IFBB,Masters Physique 45+,5,Dona Pohl,
Champions of Power and Grace - IFBB,Masters Physique 45+,6,Mary Beck,
Champions of Power and Grace - IFBB,Masters Physique 45+,7,Sabrina Sonner,
Champions of Power and Grace - IFBB,Masters Physique 45+,8,Kristi Ferro,
Champions of Power and Grace - IFBB,Masters Physique 45+,9,Robin Gizzi,
Champions of Power and Grace - IFBB,Masters Physique 45+,10,Karen Barnett,
Champions of Power and Grace - IFBB,Masters Physique 45+,11,Cheryl Mears,
Champions of Power and Grace - IFBB,Figure 35+,1,Susan Clark,
Champions of Power and Grace - IFBB,Figure 35+,2,Sandra Christian,
Champions of Power and Grace - IFBB,Figure 35+,3,Jennifer Iritano,
Champions of Power and Grace - IFBB,Figure 35+,4,Belinda Hope,
Champions of Power and Grace - IFBB,Figure 35+,5,Karina Rhode,
Champions of Power and Grace - IFBB,Figure 40+,1,Susan Clark,
Champions of Power and Grace - IFBB,Figure 40+,2,Sandra Christian,
Champions of Power and Grace - IFBB,Figure 40+,3,Jennifer Iritano,
Champions of Power and Grace - IFBB,Figure 40+,4,Deborah Wattenbarger,
Champions of Power and Grace - IFBB,Figure 40+,5,Stephanie Suttman,
Champions of Power and Grace - IFBB,Figure 40+,6,Belinda Hope,
Champions of Power and Grace - IFBB,Figure 40+,7,Karina Rhode,
Champions of Power and Grace - IFBB,Figure 40+,8,Karen Williams,
Champions of Power and Grace - IFBB,Figure 45+,1,Susan Clark,
Champions of Power and Grace - IFBB,Figure 45+,2,Deborah Wattenbarger,
Champions of Power and Grace - IFBB,Figure 45+,3,Stephanie Suttman,
Champions of Power and Grace - IFBB,Figure 45+,4,Karina Rhode,
