Competition,Category,Place,Name,Score
European Amateur Championships - IFBB,Light-HeavyWeight,5,Wolfgang Schober,
European Amateur Championships - IFBB,MiddleWeight,1,Andreas Becker,
European Amateur Championships - IFBB,MiddleWeight,2,Fabrizio Crepaldi,
European Amateur Championships - IFBB,MiddleWeight,3,Petr Dudarec,
European Amateur Championships - IFBB,MiddleWeight,4,Mohammed Bouchabi,
European Amateur Championships - IFBB,MiddleWeight,5,Reto Frankhauser,
European Amateur Championships - IFBB,LightWeight,1,Jan Morten Thonvasen,
European Amateur Championships - IFBB,LightWeight,2,Marion Prekop,
European Amateur Championships - IFBB,LightWeight,3,François Pitarch,
European Amateur Championships - IFBB,LightWeight,4,Tony Millar,
European Amateur Championships - IFBB,LightWeight,5,Stanisław Poltakov,
European Amateur Championships - IFBB,BantamWeight,1,Shilo Nikoly,
European Amateur Championships - IFBB,BantamWeight,2,Elcoys Peck,
European Amateur Championships - IFBB,BantamWeight,3,Gavina Piga,
European Amateur Championships - IFBB,BantamWeight,4,Miloš Pavlů,
European Amateur Championships - IFBB,BantamWeight,5,Arita Stenberg,
French Championships - IFBB,HeavyWeight,1,Eric Languin,
French Championships - IFBB,Light-HeavyWeight,1,Blas Higueras,
French Championships - IFBB,MiddleWeight,1,Bob Lachat,
French Championships - IFBB,LightWeight,1,François Pitarch,
Grand Prix England - IFBB,,1,Lee Labrada,
Grand Prix England - IFBB,,2,Vince Taylor,
Grand Prix England - IFBB,,3,Phil Hill,
Grand Prix England - IFBB,,4,Mike Christian,
Grand Prix England - IFBB,,5,Thierry Pastel,
Grand Prix England - IFBB,,6,Brian Buchanan,
Grand Prix England - IFBB,,7,Mike Quinn,
Grand Prix England - IFBB,,8,Ron Love,
Grand Prix England - IFBB,,9,Albert Beckles,
Grand Prix England - IFBB,,10,Roy Duval,
Grand Prix Finland - IFBB,,1,Lee Labrada,
Grand Prix Finland - IFBB,,2,Vince Taylor,
Grand Prix Finland - IFBB,,3,Mohammed Benaziza,
Grand Prix Finland - IFBB,,4,Phil Hill,
Grand Prix Finland - IFBB,,5,Mike Christian,
Grand Prix Finland - IFBB,,6,Samir Bannout,
Grand Prix Finland - IFBB,,7,Ron Love,
Grand Prix Finland - IFBB,,8,Mike Quinn,
Grand Prix Finland - IFBB,,9,Albert Beckles,
Grand Prix Finland - IFBB,,10,El Shahat Mabrouk,
Grand Prix Finland - IFBB,,11,Keijo Reiman,
Grand Prix Finland - IFBB,,12,Olev Annus,
Grand Prix Finland - IFBB,,13,Appie Steenbeek,
Grand Prix France - IFBB,,1,Gary Strydom,
Grand Prix France - IFBB,,2,Mike Christian,
Grand Prix France - IFBB,,3,Bob Paris,
Grand Prix France - IFBB,,4,Mohammed Benaziza,
Grand Prix France - IFBB,,5,Thierry Pastel,
Grand Prix France - IFBB,,6,Francis Benfatto,
Grand Prix France - IFBB,,7,Ron Love,
Grand Prix France - IFBB,,8,Samir Bannout,
Grand Prix France - IFBB,,9,Albert Beckles,
Grand Prix France - IFBB,,10,Jacques Neuville,
Grand Prix France - IFBB,,11,Tony Pearson,
Grand Prix France - IFBB,,12,John Terilli,
Grand Prix France - IFBB,,13,Gunther Kuhni,
Grand Prix France - IFBB,,14,Alfred Krautgartner,
Grand Prix France - IFBB,,15,Josef Grolmus,
Grand Prix France - IFBB,,16,Arnold Buurman,
Grand Prix France - IFBB,,16,Ronald Matz,
Grand Prix France - IFBB,,18,Mats Kardell,
Grand Prix France - IFBB,,18,Salvador Ruiz,
Grand Prix Germany - IFBB,,1,Mike Christian,
Grand Prix Germany - IFBB,,2,Gary Strydom,
Grand Prix Germany - IFBB,,3,Mohammed Benaziza,
Grand Prix Germany - IFBB,,4,Francis Benfatto,
Grand Prix Germany - IFBB,,5,Samir Bannout,
Grand Prix Germany - IFBB,,6,Bob Paris,
Grand Prix Germany - IFBB,,7,Thierry Pastel,
Grand Prix Germany - IFBB,,8,Ron Love,
Grand Prix Germany - IFBB,,9,Tony Pearson,
Grand Prix Germany - IFBB,,10,Alfred Krautgartner,
Grand Prix Germany - IFBB,,11,Ronald Matz,
Grand Prix Germany - IFBB,,12,Arnold Buurman,
Grand Prix Germany - IFBB,,13,Salvador Ruiz,
Grand Prix Germany - IFBB,,14,Mats Kardell,
Grand Prix Holland - IFBB,,1,Lee Labrada,
Grand Prix Holland - IFBB,,2,Mohammed Benaziza,
Grand Prix Holland - IFBB,,3,Phil Hill,
Grand Prix Holland - IFBB,,4,Vince Taylor,
Grand Prix Holland - IFBB,,5,Samir Bannout,
Grand Prix Holland - IFBB,,6,Mike Christian,
Grand Prix Holland - IFBB,,7,Mike Quinn,
Grand Prix Holland - IFBB,,8,Thierry Pastel,
Grand Prix Holland - IFBB,,9,El Shahat Mabrouk,
Grand Prix Holland - IFBB,,10,Ron Love,
Grand Prix Holland - IFBB,,11,Albert Beckles,
Grand Prix Holland - IFBB,,12,Pavol Jablonicky,
Grand Prix Holland - IFBB,,13,Appie Steenbeek,
Grand Prix Holland - IFBB,,14,Vito Collica,
Grand Prix Melbourne - IFBB,,1,Gary Strydom,
Grand Prix Melbourne - IFBB,,2,Robby Robinson,
Grand Prix Melbourne - IFBB,,3,Bob Paris,
Grand Prix Melbourne - IFBB,,4,Albert Beckles,
Grand Prix Melbourne - IFBB,,5,Ron Love,
Grand Prix Melbourne - IFBB,,6,Bertil Fox,
Grand Prix Melbourne - IFBB,,7,Sonny Schmidt,
Grand Prix Melbourne - IFBB,,8,Frank Richard,
Grand Prix Melbourne - IFBB,,9,Ian Riley,
Grand Prix Melbourne - IFBB,,10,John Brown,
Grand Prix Melbourne - IFBB,,11,Dan Smith,
Grand Prix Spain (2) - IFBB,,1,Mike Christian,
Grand Prix Spain (2) - IFBB,,2,Gary Strydom,
Grand Prix Spain (2) - IFBB,,3,Bob Paris,
Grand Prix Spain (2) - IFBB,,4,Mohammed Benaziza,
Grand Prix Spain (2) - IFBB,,5,Samir Bannout,
Grand Prix Spain (2) - IFBB,,6,Francis Benfatto,
Grand Prix Spain (2) - IFBB,,7,Thierry Pastel,
Grand Prix Spain (2) - IFBB,,8,Ron Love,
Grand Prix Spain (2) - IFBB,,9,Tony Pearson,
Grand Prix Spain (2) - IFBB,,10,Albert Beckles,
Grand Prix Spain (2) - IFBB,,11,Jacques Neuville,
Grand Prix Spain (2) - IFBB,,12,Alfred Krautgartner,
Grand Prix Spain (2) - IFBB,,13,Salvador Ruiz,
Grand Prix Spain (2) - IFBB,,14,Ronald Matz,
Grand Prix Spain (2) - IFBB,,15,Gunther Kuhni,
Grand Prix Spain (2) - IFBB,,16,Arnold Buurman,
Grand Prix Spain (2) - IFBB,,17,Mats Kardell,
Grand Prix Spain - IFBB,,1,Mike Christian,
Grand Prix Spain - IFBB,,2,Gary Strydom,
Grand Prix Spain - IFBB,,3,Bob Paris,
Grand Prix Spain - IFBB,,4,Mohammed Benaziza,
Grand Prix Spain - IFBB,,5,Samir Bannout,
Grand Prix Spain - IFBB,,6,Ron Love,
Grand Prix Spain - IFBB,,7,Thierry Pastel,
Grand Prix Spain - IFBB,,8,Francis Benfatto,
Grand Prix Spain - IFBB,,9,Tony Pearson,
Grand Prix Spain - IFBB,,10,Albert Beckles,
Grand Prix Spain - IFBB,,11,Alfred Krautgartner,
Grand Prix Spain - IFBB,,12,Ronald Matz,
Grand Prix Spain - IFBB,,13,Jacques Neuville,
Grand Prix Spain - IFBB,,14,Gunther Kuhni,
Grand Prix Spain - IFBB,,15,Arnold Buurman,
Grand Prix Spain - IFBB,,16,Salvador Ruiz,
Grand Prix Spain - IFBB,,17,Mats Kardell,
Grand Prix Sweden - IFBB,,1,Gary Strydom,
Grand Prix Sweden - IFBB,,2,Mike Christian,
Grand Prix Sweden - IFBB,,3,Samir Bannout,
Grand Prix Sweden - IFBB,,4,Bob Paris,
Grand Prix Sweden - IFBB,,5,Mohammed Benaziza,
Grand Prix Sweden - IFBB,,6,Thierry Pastel,
Grand Prix Sweden - IFBB,,7,Francis Benfatto,
Grand Prix Sweden - IFBB,,8,Ron Love,
Grand Prix Sweden - IFBB,,9,Albert Beckles,
Grand Prix Sweden - IFBB,,10,Alfred Krautgartner,
Grand Prix Sweden - IFBB,,11,Tony Pearson,
Grand Prix Sweden - IFBB,,11,John Terilli,
Grand Prix Sweden - IFBB,,13,Josef Grolmus,
Grand Prix Sweden - IFBB,,14,Jacques Neuville,
Grand Prix Sweden - IFBB,,15,Arnold Buurman,
Grand Prix Sweden - IFBB,,16,Mats Kardell,
Grand Prix Sweden - IFBB,,17,Ronald Matz,
Grand Prix Sweden - IFBB,,18,Salvador Ruiz,
Grand Prix US Pro - IFBB,,1,Nimrod King,
Grand Prix US Pro - IFBB,,2,Vince Comerford,
Grand Prix US Pro - IFBB,,3,Dean Tornabene,
Grand Prix US Pro - IFBB,,4,Albert Beckles,
Grand Prix US Pro - IFBB,,5,John Hnatyschak,
Grand Prix US Pro - IFBB,,6,Bob Birdsong,
Grand Prix US Pro - IFBB,,7,Renel Janvier,
Grand Prix US Pro - IFBB,,8,Phil Williams,
Grand Prix US Pro - IFBB,,9,Ian Riley,
Grand Prix US Pro - IFBB,,10,Jocelyn Pelletier,
Mediterranean Amateur Championships - IFBB,HeavyWeight,1,Marco Venturi
  (Italy),
Mediterranean Amateur Championships - IFBB,HeavyWeight,2,Spiros Bournazos
  (Greece),
Mediterranean Amateur Championships - IFBB,HeavyWeight,3,Juan Antonio Fernandez
  (Spain),
Mediterranean Amateur Championships - IFBB,HeavyWeight,4,Michele Lufti
  (Syria),
Mediterranean Amateur Championships - IFBB,HeavyWeight,5,Eric Languin
  (France),
Mediterranean Amateur Championships - IFBB,HeavyWeight,6,Isalel Azoulay
  (Israel),
Mediterranean Amateur Championships - IFBB,Light-HeavyWeight,1,Pierros Petropoulos
  (Greece),
Mediterranean Amateur Championships - IFBB,Light-HeavyWeight,2,El Shadat Mabrouk
  (Egypt),
Mediterranean Amateur Championships - IFBB,Light-HeavyWeight,3,Jorge Serano
  (Spain),
Mediterranean Amateur Championships - IFBB,Light-HeavyWeight,4,Marcello Armocida
  (Italy),
Mediterranean Amateur Championships - IFBB,Light-HeavyWeight,5,Juan Becerra
  (France),
Mediterranean Amateur Championships - IFBB,Light-HeavyWeight,6,Fahed Raes
  (Syria),
Mediterranean Amateur Championships - IFBB,MiddleWeight,1,Fabrizio Franceschetti
  (Italy),
Mediterranean Amateur Championships - IFBB,MiddleWeight,2,Ibrahim Abdel Mohsen
  (Egypt),
Mediterranean Amateur Championships - IFBB,MiddleWeight,3,Ahmed Salah Badawy
  (Egypt),
Mediterranean Amateur Championships - IFBB,MiddleWeight,4,Ioannis Dokos
  (Greece),
Mediterranean Amateur Championships - IFBB,MiddleWeight,5,Fikret Nodzio
  (Yugoslavia),
Mediterranean Amateur Championships - IFBB,MiddleWeight,6,Maftah Abdelaziz
  (Macau),
Mediterranean Amateur Championships - IFBB,LightWeight,1,Juan Jose Nares
  (Spain),
Mediterranean Amateur Championships - IFBB,LightWeight,2,Gianni Pescara,
Mediterranean Amateur Championships - IFBB,LightWeight,3,Esmat Sadek
  (Egypt),
Mediterranean Amateur Championships - IFBB,LightWeight,4,Imsan Satir
  (Syria),
Mediterranean Amateur Championships - IFBB,LightWeight,5,Armando Buttigieg
  (Malta),
Mediterranean Amateur Championships - IFBB,LightWeight,6,Carmel Attard
  (Malta),
Mediterranean Amateur Championships - IFBB,BantamWeight,1,Jesus Lizcano
  (Spain),
Mediterranean Amateur Championships - IFBB,BantamWeight,2,Anwar El Amawy
  (Egypt),
Mediterranean Amateur Championships - IFBB,BantamWeight,3,Salvatore Perronne,
Mediterranean Amateur Championships - IFBB,BantamWeight,4,Ivan Gatt
  (Malta),
Mediterranean Amateur Championships - IFBB,BantamWeight,5,Blai Barni,
Niagara Falls Pro Invitational - IFBB,,1,Ron Love,
Niagara Falls Pro Invitational - IFBB,,2,Nimrod King,
Niagara Falls Pro Invitational - IFBB,,3,Tom Terwilliger,
Niagara Falls Pro Invitational - IFBB,,4,Steve Brisbois,
Niagara Falls Pro Invitational - IFBB,,6,Selwyn Cottrell,
Niagara Falls Pro Invitational - IFBB,,7,Bob Birdsong,
Niagara Falls Pro Invitational - IFBB,,8,Chuck Williams (1),
Niagara Falls Pro Invitational - IFBB,,9,Phil Williams,
Niagara Falls Pro Invitational - IFBB,,10,John Hnatyschak,
Niagara Falls Pro Invitational - IFBB,,11,Renel Janvier,
Niagara Falls Pro Invitational - IFBB,,12,John Defendis,
Night of Champions - IFBB,,1,Vince Taylor,
Night of Champions - IFBB,,2,Nimrod King,
Night of Champions - IFBB,,3,Vince Comerford,
Night of Champions - IFBB,,4,Bob Paris,
Night of Champions - IFBB,,5,Ron Love,
Night of Champions - IFBB,,6,Steve Brisbois,
Night of Champions - IFBB,,7,Tom Terwilliger,
Night of Champions - IFBB,,8,Albert Beckles,
Night of Champions - IFBB,,9,Bob Birdsong,
Night of Champions - IFBB,,10,Charles Glass,
Night of Champions - IFBB,,11,John Hnatyschak,
Night of Champions - IFBB,,12,Selwyn Cottrell,
Night of Champions - IFBB,,12,Roberto Zardinoni,
Night of Champions - IFBB,,14,Renel Janvier,
Night of Champions - IFBB,,15,Quincy Roberts,
Night of Champions - IFBB,,-,John Defendis,
Night of Champions - IFBB,,-,Johnnie Ray Kinsey,
Night of Champions - IFBB,,-,Ronald Matz,
Night of Champions - IFBB,,-,Chris Oskie,
Night of Champions - IFBB,,-,Jocelyn Pelletier,
Night of Champions - IFBB,,-,Ian Riley,
Night of Champions - IFBB,,-,Dan Smith,
North American Championships - IFBB,HeavyWeight,1,Johnnie Morant,
North American Championships - IFBB,HeavyWeight,2,Dean Caputo,
North American Championships - IFBB,HeavyWeight,3,Aaron Baker,
North American Championships - IFBB,HeavyWeight,4,Bob Cicherillo,
North American Championships - IFBB,HeavyWeight,5,Keith Whitley,
North American Championships - IFBB,HeavyWeight,6,Rick Ciotti,
North American Championships - IFBB,HeavyWeight,7,Benny Podda,
North American Championships - IFBB,HeavyWeight,8,Anthony Ayre,
North American Championships - IFBB,HeavyWeight,9,Mark Diamond,
North American Championships - IFBB,HeavyWeight,10,Greg Reid (1),
North American Championships - IFBB,Light-HeavyWeight,1,John Siembida,
North American Championships - IFBB,Light-HeavyWeight,2,Les Berthelette,
North American Championships - IFBB,Light-HeavyWeight,3,Steve Stone,
North American Championships - IFBB,Light-HeavyWeight,4,Linzie McKinney,
North American Championships - IFBB,Light-HeavyWeight,5,Ken Wade,
North American Championships - IFBB,MiddleWeight,1,Michael Huber (1),
North American Championships - IFBB,MiddleWeight,2,Kevin Wagner,
North American Championships - IFBB,MiddleWeight,3,Jay Bonette,
North American Championships - IFBB,MiddleWeight,4,Tim Diem,
North American Championships - IFBB,MiddleWeight,5,Willie Fieser,
North American Championships - IFBB,LightWeight,1,Smokey Pierce,
North American Championships - IFBB,LightWeight,2,Lowell Blake,
North American Championships - IFBB,LightWeight,3,Grant Ledbetter,
North American Championships - IFBB,LightWeight,4,Larry Buchmelter,
North American Championships - IFBB,BantamWeight,1,Matthew Alloy,
North American Championships - IFBB,BantamWeight,2,David Fuji,
North American Championships - IFBB,BantamWeight,3,Chalmes Brown,
North American Championships - IFBB,BantamWeight,4,Francisco Fontanez,
North American Championships - IFBB,BantamWeight,5,John Matiste,
North American Championships - IFBB,BantamWeight,6,Ken Sasamoto,
Olympia - IFBB,,1,Lee Haney,
Olympia - IFBB,,2,Lee Labrada,
Olympia - IFBB,,3,Vince Taylor,
Olympia - IFBB,,4,Rich Gaspari,
Olympia - IFBB,,5,Mohammed Benaziza,
Olympia - IFBB,,6,Mike Christian,
Olympia - IFBB,,7,Mike Quinn,
Olympia - IFBB,,8,Brian Buchanan,
Olympia - IFBB,,9,Samir Bannout,
Olympia - IFBB,,10,Ron Love,
Olympia - IFBB,,11,Bertil Fox,
Olympia - IFBB,,12,Francis Benfatto,
Olympia - IFBB,,13,Andreas Munzer,
Olympia - IFBB,,14,Bob Paris,
Olympia - IFBB,,15,Albert Beckles,
Olympia - IFBB,,-,Armando Defant,
Olympia - IFBB,,-,Prem Chand Degra,
Olympia - IFBB,,-,Pavol Jablonicky,
Olympia - IFBB,,-,Juan Marquez,
Olympia - IFBB,,-,Tom Terwilliger,
Olympia - IFBB,,-,Dean Tornabene,
South East Asian Games - IFBB,HeavyWeight,1,Peter Hays
  (Singapore),
South East Asian Games - IFBB,HeavyWeight,2,Malek Noor
  (Malaysia),
South East Asian Games - IFBB,HeavyWeight,3,Yonathan Ojonggai
  (Indonesia),
South East Asian Games - IFBB,Light-HeavyWeight,1,Abdullah Azman
  (Singapore),
South East Asian Games - IFBB,Light-HeavyWeight,2,Anandan Arokiasamy
  (Malaysia),
South East Asian Games - IFBB,Light-HeavyWeight,3,Wimpi Albertus Wungow
  (Indonesia),
South East Asian Games - IFBB,MiddleWeight,1,Mohd Ismail Mohammed
  (Singapore),
South East Asian Games - IFBB,MiddleWeight,2,Teh Ah Fook
  (Malaysia),
South East Asian Games - IFBB,MiddleWeight,3,Boyet Andala
  (Philippines),
South East Asian Games - IFBB,WelterWeight,1,Fatholomein Ali
  (Singapore),
South East Asian Games - IFBB,WelterWeight,2,Mohd Zukhi
  (Malaysia),
South East Asian Games - IFBB,WelterWeight,3,Renato Dio
  (Philippines),
South East Asian Games - IFBB,LightWeight,1,Levi Rumbewas
  (Indonesia),
South East Asian Games - IFBB,LightWeight,2,Mohd Ramlan Nordin
  (Singapore),
South East Asian Games - IFBB,LightWeight,3,Alexander D'Galeod
  (Philippines),
South East Asian Games - IFBB,BantamWeight,1,Ibrahim Sihat
  (Singapore),
South East Asian Games - IFBB,BantamWeight,2,Bujang Taha
  (Malaysia),
South East Asian Games - IFBB,BantamWeight,3,Alfredo Tiongco
  (Philippines),
World Amateur Championships - IFBB,HeavyWeight,1,Jean Luc Favre,
World Amateur Championships - IFBB,HeavyWeight,2,Jerry Rodgers,
World Amateur Championships - IFBB,HeavyWeight,3,Soel Nouri,
World Amateur Championships - IFBB,HeavyWeight,4,Alfred Neugebauer,
World Amateur Championships - IFBB,HeavyWeight,5,Michael Devitis,
World Amateur Championships - IFBB,HeavyWeight,6,Alois Pek,
World Amateur Championships - IFBB,HeavyWeight,7,Salovaar Jikka,
World Amateur Championships - IFBB,HeavyWeight,8,Andes Bengtsson,
World Amateur Championships - IFBB,HeavyWeight,9,Thomas Misch,
World Amateur Championships - IFBB,HeavyWeight,10,Rosario Bonaccorsi,
World Amateur Championships - IFBB,HeavyWeight,11,Tony Parris,
World Amateur Championships - IFBB,HeavyWeight,12,Giovanni Papalia,
World Amateur Championships - IFBB,HeavyWeight,13,Thor Juar Hornes,
World Amateur Championships - IFBB,HeavyWeight,14,B Elikoivaneko,
World Amateur Championships - IFBB,HeavyWeight,15,Piero Antonio Dell'Amico,
World Amateur Championships - IFBB,Light-HeavyWeight,1,Frank Hillebrand,
World Amateur Championships - IFBB,Light-HeavyWeight,2,Ahmet Enünlü
  (Turkey),
World Amateur Championships - IFBB,Light-HeavyWeight,3,Patrick Nicholls,
World Amateur Championships - IFBB,Light-HeavyWeight,4,Ronny Schweyher,
World Amateur Championships - IFBB,Light-HeavyWeight,5,Darrem Charles,
World Amateur Championships - IFBB,Light-HeavyWeight,6,Mirosław Daszkiewicz,
World Amateur Championships - IFBB,Light-HeavyWeight,7,Richard Karlsson,
World Amateur Championships - IFBB,Light-HeavyWeight,8,Andre Pascal,
World Amateur Championships - IFBB,Light-HeavyWeight,9,Antonio Noves,
World Amateur Championships - IFBB,Light-HeavyWeight,10,Albert Scantlebury,
World Amateur Championships - IFBB,Light-HeavyWeight,11,Mustafa Mohammad,
World Amateur Championships - IFBB,Light-HeavyWeight,12,Gerard Phibel,
World Amateur Championships - IFBB,Light-HeavyWeight,13,Rudy D'Hooge,
World Amateur Championships - IFBB,Light-HeavyWeight,14,Blas Higueras,
World Amateur Championships - IFBB,Light-HeavyWeight,15,Redersen Geir,
World Amateur Championships - IFBB,MiddleWeight,1,Bernard Sealy,
World Amateur Championships - IFBB,MiddleWeight,2,Patrick Linquet,
World Amateur Championships - IFBB,MiddleWeight,3,Wilhelm Jasinowski,
World Amateur Championships - IFBB,MiddleWeight,4,Wilson Rodriguez,
World Amateur Championships - IFBB,MiddleWeight,5,Antonio Montes,
World Amateur Championships - IFBB,MiddleWeight,6,Angelo Padovani,
World Amateur Championships - IFBB,MiddleWeight,7,Johnny Boons,
World Amateur Championships - IFBB,MiddleWeight,8,Toshio Konuma    小沼敏雄,
World Amateur Championships - IFBB,MiddleWeight,9,Carlos Ceasar Pimentel
  (Portugal),
World Amateur Championships - IFBB,MiddleWeight,10,Cosimo Margarito,
World Amateur Championships - IFBB,MiddleWeight,11,Stoney Lee Grimes,
World Amateur Championships - IFBB,MiddleWeight,12,Winston Green,
World Amateur Championships - IFBB,MiddleWeight,13,Ali Tez,
World Amateur Championships - IFBB,MiddleWeight,14,Ondres Zemba,
World Amateur Championships - IFBB,MiddleWeight,15,Ibrahim Hashem,
World Amateur Championships - IFBB,LightWeight,1,Van Walcott Smith,
World Amateur Championships - IFBB,LightWeight,2,Juan Carlos Lopez,
World Amateur Championships - IFBB,LightWeight,3,Han Dong Ki,
World Amateur Championships - IFBB,LightWeight,4,Dietmar Grubel,
World Amateur Championships - IFBB,LightWeight,5,John Carroll,
World Amateur Championships - IFBB,LightWeight,6,John Daniel,
World Amateur Championships - IFBB,LightWeight,6,Alex Oram,
World Amateur Championships - IFBB,LightWeight,7,Kent Dorby,
World Amateur Championships - IFBB,LightWeight,8,Garcia Arthurd,
World Amateur Championships - IFBB,LightWeight,9,Kim Jun Ho,
World Amateur Championships - IFBB,LightWeight,10,Jose Rabanal,
World Amateur Championships - IFBB,LightWeight,11,Cor Wijler,
World Amateur Championships - IFBB,LightWeight,12,Karata Ali Osman,
World Amateur Championships - IFBB,LightWeight,13,Fikret Hodzic,
World Amateur Championships - IFBB,LightWeight,14,Daryl Yohan,
World Amateur Championships - IFBB,LightWeight,15,Ly Vinh,
World Amateur Championships - IFBB,BantamWeight,1,Anwar El Amawy
  (Egypt),
World Amateur Championships - IFBB,BantamWeight,2,Mercury Morris Claiborne,
World Amateur Championships - IFBB,BantamWeight,3,Mohammed Lofty,
World Amateur Championships - IFBB,BantamWeight,4,Jose Ballester,
World Amateur Championships - IFBB,BantamWeight,5,Michael O'Mara,
World Amateur Championships - IFBB,BantamWeight,6,Samuel Gomez,
World Amateur Championships - IFBB,BantamWeight,7,Flavio Baccianini,
World Amateur Championships - IFBB,BantamWeight,8,Ait Ouabd,
World Amateur Championships - IFBB,BantamWeight,9,Park Yung Chul
  (Korea),
