Competition,Category,Place,Name,Score
Arnold Amateur - IFBB,Super-HeavyWeight,1,Essa Hassan Obaid
  (United Arab Emirates),
Arnold Amateur - IFBB,Super-HeavyWeight,2,Arvydas Mickus
  (Lithuania),
Arnold Amateur - IFBB,Super-HeavyWeight,3,Eddie Wilson
  (Suriname),
Arnold Amateur - IFBB,Super-HeavyWeight,4,Julio Cesar Balestrin
  (Brazil),
Arnold Amateur - IFBB,Super-HeavyWeight,5,Koert Vogel
  (Netherlands),
Arnold Amateur - IFBB,Super-HeavyWeight,-,Jaime Atienza
  (Spain),
Arnold Amateur - IFBB,Super-HeavyWeight,-,Cole Beane
  (United States),
Arnold Amateur - IFBB,Super-HeavyWeight,-,Bruno Divino
  (Brazil),
Arnold Amateur - IFBB,Super-HeavyWeight,-,Shaalan Attai Elaal
  (Egypt),
Arnold Amateur - IFBB,Super-HeavyWeight,-,Antonio Gutierrez
  (United States),
Arnold Amateur - IFBB,Super-HeavyWeight,-,Bryce Holmes
  (United States),
Arnold Amateur - IFBB,Super-HeavyWeight,-,Magnus Bess Juliusson
  (Iceland),
Arnold Amateur - IFBB,Super-HeavyWeight,-,Andrzej Kolodziejczyk
  (Poland),
Arnold Amateur - IFBB,Super-HeavyWeight,-,Josh Lewis (1)
  (United States),
Arnold Amateur - IFBB,Super-HeavyWeight,-,Richard Rosales
  (Netherlands Antilles),
Arnold Amateur - IFBB,Super-HeavyWeight,-,Varinder Singh
  (India),
Arnold Amateur - IFBB,Super-HeavyWeight,-,Alvin Small
  (United Kingdom),
Arnold Amateur - IFBB,HeavyWeight,1,Andrey Sorokin
  (Russia),
Arnold Amateur - IFBB,HeavyWeight,2,Sami Al Haddad
  (Bahrain),
Arnold Amateur - IFBB,HeavyWeight,3,Anwar El Sayed
  (Egypt),
Arnold Amateur - IFBB,HeavyWeight,4,Lukáš Osladil
  (Czech Republic),
Arnold Amateur - IFBB,HeavyWeight,5,Alessandro Savi
  (Italy),
Arnold Amateur - IFBB,HeavyWeight,-,Daniel Gonzalo Arrua
  (Argentina),
Arnold Amateur - IFBB,HeavyWeight,-,Bryan Barth
  (United States),
Arnold Amateur - IFBB,HeavyWeight,-,Alejandro Duran
  (Columbia),
Arnold Amateur - IFBB,HeavyWeight,-,Akrim Ekren
  (Netherlands),
Arnold Amateur - IFBB,HeavyWeight,-,Roberto Herranz
  (Spain),
Arnold Amateur - IFBB,HeavyWeight,-,Thomas Hurd
  (United States),
Arnold Amateur - IFBB,HeavyWeight,-,Albert Kelly
  (Aruba),
Arnold Amateur - IFBB,HeavyWeight,-,Andrzej Maszewski
  (Poland),
Arnold Amateur - IFBB,HeavyWeight,-,Brian McFarlane
  (New Zealand),
Arnold Amateur - IFBB,HeavyWeight,-,Fernando Noronha Almeida
  (Brazil),
Arnold Amateur - IFBB,HeavyWeight,-,Lars Östling
  (Sweden),
Arnold Amateur - IFBB,HeavyWeight,-,Patrick Warner
  (United Kingdom),
Arnold Amateur - IFBB,Light-HeavyWeight,1,Jamal El Maadawi
  (Kuwait),
Arnold Amateur - IFBB,Light-HeavyWeight,2,Raul Martinez
  (United States),
Arnold Amateur - IFBB,Light-HeavyWeight,3,Artem Ivanov
  (Russia),
Arnold Amateur - IFBB,Light-HeavyWeight,4,Hugo Marquez
  (Columbia),
Arnold Amateur - IFBB,Light-HeavyWeight,5,Quincy Winklaar
  (Netherlands Antilles),
Arnold Amateur - IFBB,Light-HeavyWeight,-,Graeme Bennett
  (United Kingdom),
Arnold Amateur - IFBB,Light-HeavyWeight,-,Robin Brantz
  (Netherlands),
Arnold Amateur - IFBB,Light-HeavyWeight,-,Amit Chaudhary
  (India),
Arnold Amateur - IFBB,Light-HeavyWeight,-,Richie Daggs
  (United States),
Arnold Amateur - IFBB,Light-HeavyWeight,-,Eduardo DeLaCruz
  (Mexico),
Arnold Amateur - IFBB,Light-HeavyWeight,-,Cediel Gutierrez
  (Columbia),
