Competition,Category,Place,Name,Score
Arnold Amateur Australia - IFBB,MiddleWeight,2,Carlos Chan,
Arnold Amateur Australia - IFBB,MiddleWeight,3,Byron Brun-Smits,
Arnold Amateur Australia - IFBB,MiddleWeight,4,Jean-Paul Perle,
Arnold Amateur Australia - IFBB,MiddleWeight,5,Jason Bednarz,
Arnold Amateur Australia - IFBB,MiddleWeight,6,James Puglia,
Arnold Amateur Australia - IFBB,MiddleWeight,7,Dominic Mitolo,
Arnold Amateur Australia - IFBB,MiddleWeight,8,Ben Price,
Arnold Amateur Australia - IFBB,MiddleWeight,9,Paras Gupta,
Arnold Amateur Australia - IFBB,MiddleWeight,10,Tony Nguyen,
Arnold Amateur Australia - IFBB,MiddleWeight,-,Peter Christoulakis,
Arnold Amateur Australia - IFBB,MiddleWeight,-,Chris Corcoran,
Arnold Amateur Australia - IFBB,MiddleWeight,-,Ian Crawford,
Arnold Amateur Australia - IFBB,MiddleWeight,-,Larry Ndely,
Arnold Amateur Australia - IFBB,MiddleWeight,-,Tony Razmoski,
Arnold Amateur Australia - IFBB,LightWeight,1,Robert Randall,
Arnold Amateur Australia - IFBB,LightWeight,2,Ashok Kumar,
Arnold Amateur Australia - IFBB,LightWeight,3,Dilshan Perera,
Arnold Amateur Australia - IFBB,LightWeight,4,Liam Cherry,
Arnold Amateur Australia - IFBB,LightWeight,5,Bassam Marhaba,
Arnold Amateur Australia - IFBB,LightWeight,6,Alex Morosan,
Arnold Amateur Australia - IFBB,LightWeight,7,Regnal Ram,
Arnold Amateur Australia - IFBB,LightWeight,8,Jason Nakhla,
Arnold Amateur Australia - IFBB,LightWeight,9,Liam Fitzgerald,
Arnold Amateur Australia - IFBB,LightWeight,10,Andy McKenzie,
Arnold Amateur Australia - IFBB,LightWeight,11,Omar Abdelhamid,
Arnold Amateur Australia - IFBB,Junior,1,Louis Perkett,
Arnold Amateur Australia - IFBB,Junior,2,Damien Tronc,
Arnold Amateur Australia - IFBB,Junior,3,Koben Moore,
Arnold Amateur Australia - IFBB,Junior,4,Nicholas Hilton,
Arnold Amateur Australia - IFBB,Junior,5,Declan Wiseman,
Arnold Amateur Australia - IFBB,Junior,6,Ben Lack,
Arnold Amateur Australia - IFBB,Junior,7,Scott Kilby,
Arnold Amateur Australia - IFBB,Junior,8,Gerard Pashkevich,
Arnold Amateur Australia - IFBB,Junior,9,Samuel Leahy,
Arnold Amateur Australia - IFBB,Junior,10,Peter Christoulakis,
Arnold Amateur Australia - IFBB,Masters,1,Jason Bednarz,
Arnold Amateur Australia - IFBB,Masters,2,Steven Nicholas,
Arnold Amateur Australia - IFBB,Masters,3,Pedro Relvas,
Arnold Amateur Australia - IFBB,Masters,4,Robert Quatro,
Arnold Amateur Australia - IFBB,Masters,5,Paul Jayilian,
Arnold Amateur Australia - IFBB,Masters,6,Phillip Nelson,
Arnold Amateur Australia - IFBB,Masters,7,David Mills (2),
Arnold Amateur Australia - IFBB,Masters,8,Harry Vlahos,
Arnold Amateur Australia - IFBB,Masters,9,Johnny Whenuaroa,
Arnold Amateur Australia - IFBB,Masters,10,Eric McEntyre,
Arnold Amateur Australia - IFBB,Masters,-,Paul Burich,
Arnold Amateur Australia - IFBB,Masters,-,Jean-Francois Marion,
Arnold Amateur Australia - IFBB,Classic A,1,Reza Smith,
Arnold Amateur Australia - IFBB,Classic A,2,Billie Paea,
Arnold Amateur Australia - IFBB,Classic A,3,Nick Jones,
Arnold Amateur Australia - IFBB,Classic A,4,Dilshan Perera,
Arnold Amateur Australia - IFBB,Classic A,5,Hzan Zhek Khaw,
Arnold Amateur Australia - IFBB,Classic A,6,Regnal Ram,
Arnold Amateur Australia - IFBB,Classic A,7,Xu Meng,
Arnold Amateur Australia - IFBB,Classic A,8,Blair Tahitahi,
Arnold Amateur Australia - IFBB,Classic A,9,Milad Vali,
Arnold Amateur Australia - IFBB,Classic A,10,Ruzaini Tahar,
Arnold Amateur Australia - IFBB,Classic A,11,Teddy Spaens,
Arnold Amateur Australia - IFBB,Classic B,1,Ethan Gohari,
Arnold Amateur Australia - IFBB,Classic B,2,Rohan Untersteiner,
Arnold Amateur Australia - IFBB,Classic B,3,Ranjit Singh,
Arnold Amateur Australia - IFBB,Classic B,4,Anthony Novak,
Arnold Amateur Australia - IFBB,Classic B,5,Inoke Harvey Ligari,
Arnold Amateur Australia - IFBB,Classic B,6,Enayathullah Sam Enaya,
Arnold Amateur Australia - IFBB,Classic B,7,Ash Abdollahi,
Arnold Amateur Australia - IFBB,Classic B,8,Mark Costanzo,
Arnold Amateur Australia - IFBB,Classic B,9,Jekesoni Yanuyanudrua,
Arnold Amateur Australia - IFBB,Classic B,10,Ricci Calvi,
Arnold Amateur Australia - IFBB,Classic B,-,Mahdi Farshininasab,
Arnold Amateur Australia - IFBB,Classic B,-,Gilbert Foucault,
Arnold Amateur Australia - IFBB,Classic B,-,Brock Waugh,
Arnold Amateur Australia - IFBB,Classic C,1,David Roig,
Arnold Amateur Australia - IFBB,Classic C,2,Samuel Mussared,
Arnold Amateur Australia - IFBB,Classic C,3,Jacob Forde,
Arnold Amateur Australia - IFBB,Classic C,4,Abolfazi Golmohammadi,
Arnold Amateur Australia - IFBB,Classic C,5,Chris Skogberg,
Arnold Amateur Australia - IFBB,Classic C,6,Joel Kellett,
Arnold Amateur Australia - IFBB,Classic C,7,Stelian Tchapkanski,
Arnold Amateur South America - IFBB,Super-HeavyWeight,1,James Bondi,
Arnold Amateur South America - IFBB,Super-HeavyWeight,2,Thiago Lins,
Arnold Amateur South America - IFBB,Super-HeavyWeight,3,William Martins,
Arnold Amateur South America - IFBB,Super-HeavyWeight,4,Bruno Oliveira Santos,
Arnold Amateur South America - IFBB,Super-HeavyWeight,5,Jose Luis Sain,
Arnold Amateur South America - IFBB,HeavyWeight,1,Matheus Dos Santos Donaire,
Arnold Amateur South America - IFBB,HeavyWeight,2,Luis Augusto Cabrejo Bonilla,
Arnold Amateur South America - IFBB,HeavyWeight,3,Jose William Soares,
Arnold Amateur South America - IFBB,HeavyWeight,4,Fabiano Andrade,
Arnold Amateur South America - IFBB,HeavyWeight,5,Federico Cendra,
Arnold Amateur South America - IFBB,HeavyWeight,6,Guilherme DeOliveira,
Arnold Amateur South America - IFBB,HeavyWeight,7,Bruno Divino,
Arnold Amateur South America - IFBB,HeavyWeight,8,Jonathan Antonio Bravo Valverde,
Arnold Amateur South America - IFBB,HeavyWeight,9,Jhonata Laurentino,
Arnold Amateur South America - IFBB,HeavyWeight,10,Roberto Vitoria,
Arnold Amateur South America - IFBB,HeavyWeight,11,Lua Souza,
Arnold Amateur South America - IFBB,HeavyWeight,12,Edevaldo Matos,
Arnold Amateur South America - IFBB,HeavyWeight,13,Jorge Santos,
Arnold Amateur South America - IFBB,Light-HeavyWeight,1,Denis Lopes,
Arnold Amateur South America - IFBB,Light-HeavyWeight,2,Mijail Barak,
Arnold Amateur South America - IFBB,Light-HeavyWeight,3,Joel DeSouza Coutinho Dos Santos,
Arnold Amateur South America - IFBB,Light-HeavyWeight,4,Caio Eiji Sirahata,
Arnold Amateur South America - IFBB,Light-HeavyWeight,5,Diego Nonato,
Arnold Amateur South America - IFBB,Light-HeavyWeight,6,Agostinho DeLima Figueiredo,
Arnold Amateur South America - IFBB,Light-HeavyWeight,7,Jesus Arce,
Arnold Amateur South America - IFBB,Light-HeavyWeight,8,Josevam Clemente DeAlmeida,
Arnold Amateur South America - IFBB,Light-HeavyWeight,9,Vinicius Alves DeLima,
Arnold Amateur South America - IFBB,Light-HeavyWeight,10,Marcos Rocha,
Arnold Amateur South America - IFBB,Light-HeavyWeight,11,Cesar DeOliveira,
Arnold Amateur South America - IFBB,Light-HeavyWeight,12,Marcelo DeLemos Caldas,
Arnold Amateur South America - IFBB,Light-HeavyWeight,13,Marcelo Donizeti Ines,
Arnold Amateur South America - IFBB,Light-HeavyWeight,14,Renato Lima,
Arnold Amateur South America - IFBB,Light-HeavyWeight,15,Miguel Caetano,
Arnold Amateur South America - IFBB,Light-HeavyWeight,-,Lucas Francisco DaSilva,
Arnold Amateur South America - IFBB,Light-HeavyWeight,-,Paulo Henrique DeAzevedo,
Arnold Amateur South America - IFBB,Light-HeavyWeight,-,Matias Elgueta,
Arnold Amateur South America - IFBB,Light-HeavyWeight,-,Martin Alejandro Falbo,
Arnold Amateur South America - IFBB,Light-HeavyWeight,-,Douglas Ferreira,
Arnold Amateur South America - IFBB,Light-HeavyWeight,-,Joao Victor Menegolo Silva,
Arnold Amateur South America - IFBB,Light-HeavyWeight,-,Jackson Yendez,
Arnold Amateur South America - IFBB,MiddleWeight,1,Marco Antonio Santos Cortez,
Arnold Amateur South America - IFBB,MiddleWeight,2,Marcio Vieira Goncalves,
Arnold Amateur South America - IFBB,MiddleWeight,3,Luciano Karim,
Arnold Amateur South America - IFBB,MiddleWeight,4,Carlos Alberto Tralli Junior,
Arnold Amateur South America - IFBB,MiddleWeight,5,Sergio Menegoni,
Arnold Amateur South America - IFBB,MiddleWeight,6,Harish Kumar,
Arnold Amateur South America - IFBB,MiddleWeight,7,Jackson DoRosario,
Arnold Amateur South America - IFBB,MiddleWeight,8,Hugo Saez,
Arnold Amateur South America - IFBB,MiddleWeight,9,Willian Dagostin,
Arnold Amateur South America - IFBB,WelterWeight,1,Cicero DeJesus Teixeira Lima,
Arnold Amateur South America - IFBB,WelterWeight,2,Alex Coelho,
Arnold Amateur South America - IFBB,WelterWeight,3,Juracy Neto Mendes Costa,
Arnold Amateur South America - IFBB,WelterWeight,4,Andrei Pereira Rodrigues,
Arnold Amateur South America - IFBB,WelterWeight,5,Anderson Aparecido,
Arnold Amateur South America - IFBB,WelterWeight,6,Rodrigo Peixoto Hernandes,
Arnold Amateur South America - IFBB,WelterWeight,7,Andre Simas,
Arnold Amateur South America - IFBB,WelterWeight,8,Christopfher Zampiere,
Arnold Amateur South America - IFBB,WelterWeight,9,Alex Damasceno Silva,
Arnold Amateur South America - IFBB,WelterWeight,10,Bruno Deschamps,
Arnold Amateur South America - IFBB,WelterWeight,11,Gaspar Jose DaSilva Junior,
Arnold Amateur South America - IFBB,WelterWeight,12,Perivaldo DeSousa,
Arnold Amateur South America - IFBB,WelterWeight,13,Fabio Ferreira DeMoraes,
Arnold Amateur South America - IFBB,WelterWeight,14,Alessandro Xavier,
Arnold Amateur South America - IFBB,WelterWeight,15,Kelvin Silva Dos Reis,
Arnold Amateur South America - IFBB,WelterWeight,16,Danilo Nunes Costa,
Arnold Amateur South America - IFBB,LightWeight,1,Jeferson Andrade,
Arnold Amateur South America - IFBB,LightWeight,2,Gleidson Vieira,
Arnold Amateur South America - IFBB,LightWeight,3,Filipe Aquino,
Arnold Amateur South America - IFBB,LightWeight,4,Bruno Sousa,
Arnold Amateur South America - IFBB,LightWeight,5,Stevan Cabral,
Arnold Amateur South America - IFBB,LightWeight,6,Daniel Cruz,
Arnold Amateur South America - IFBB,LightWeight,7,Bruno DeSousa Gomes,
Arnold Amateur South America - IFBB,LightWeight,8,Fabio Souza Silva,
Arnold Amateur South America - IFBB,LightWeight,9,Matheus Xavier Palla,
Arnold Amateur South America - IFBB,LightWeight,10,Fabricio Dainez Cappellani,
Arnold Amateur South America - IFBB,LightWeight,11,Bruno Bertazi Fuentes,
Arnold Amateur South America - IFBB,BantamWeight,1,Diego DaSilva Ribeiro,
Arnold Amateur South America - IFBB,BantamWeight,2,Marcos Paulo DeAlmeida,
Arnold Amateur South America - IFBB,BantamWeight,3,Andre Creche,
Arnold Amateur South America - IFBB,BantamWeight,4,Joao Paulo Wickmann,
Arnold Amateur South America - IFBB,BantamWeight,5,Douglas Malta,
Arnold Amateur South America - IFBB,Teen,1,Jose Augusto Chitussi,
Arnold Amateur South America - IFBB,Teen,1,Jose Augusto Chitussi,
Arnold Amateur South America - IFBB,Teen,2,Marcos DeSouza,
Arnold Amateur South America - IFBB,Teen,2,Marcos Vinicius Teixeira DeSouza,
Arnold Amateur South America - IFBB,Masters 40+ HeavyWeight,1,Jose Luis Camilo Filho,
Arnold Amateur South America - IFBB,Masters 40+ HeavyWeight,2,Roberto Vitoria,
Arnold Amateur South America - IFBB,Masters 40+ HeavyWeight,3,Reginaldo Moreira,
Arnold Amateur South America - IFBB,Masters 40+ HeavyWeight,4,Ricardo Cunha,
Arnold Amateur South America - IFBB,Masters 40+ HeavyWeight,5,Daniel Eduardo Burzoni,
Arnold Amateur South America - IFBB,Masters 40+ HeavyWeight,6,Antonio Dominguez Neto,
Arnold Amateur South America - IFBB,Masters 40+ MiddleWeight,1,Marcio Vieira Goncalves,
Arnold Amateur South America - IFBB,Masters 40+ MiddleWeight,2,Agostinho DeLima Figueiredo,
Arnold Amateur South America - IFBB,Masters 40+ MiddleWeight,3,Marcelo DeLemos Caldas,
Arnold Amateur South America - IFBB,Masters 40+ MiddleWeight,4,Martin Alejandro Falbo,
Arnold Amateur South America - IFBB,Masters 40+ MiddleWeight,5,Marcos Candido,
Arnold Amateur South America - IFBB,Masters 40+ MiddleWeight,6,Emerson Silveira Coelho,
Arnold Amateur South America - IFBB,Masters 40+ MiddleWeight,7,Fabio DaSilva Flor,
Arnold Amateur South America - IFBB,Masters 40+ LightWeight,1,Marcelo Gimenez,
Arnold Amateur South America - IFBB,Wheelchair,1,Luciano Fleury DaCruz,
Arnold Amateur South America - IFBB,Wheelchair,2,Jose Lima,
Arnold Amateur South America - IFBB,Classic A,1,Daniel DaMatta,
Arnold Amateur South America - IFBB,Classic A,2,Ben-Hur Ferraz DeBarros,
Arnold Amateur South America - IFBB,Classic A,3,Cicero DeJesus Teixeira Lima,
Arnold Amateur South America - IFBB,Classic A,4,Alex Dos Santos,
Arnold Amateur South America - IFBB,Classic A,5,Filipe Aquino,
Arnold Amateur South America - IFBB,Classic A,6,Rodrigo Peixoto Hernandes,
Arnold Amateur South America - IFBB,Classic A,7,Anderson Aparecido,
Arnold Amateur South America - IFBB,Classic A,8,Roberto Larangeira,
Arnold Amateur South America - IFBB,Classic A,9,Guilherme Fontanetti,
Arnold Amateur South America - IFBB,Classic A,10,Tales Leonidas,
Arnold Amateur South America - IFBB,Classic A,11,Cesar Carli Moreira DaSilva,
Arnold Amateur South America - IFBB,Classic A,12,Joao Felipe Pereira Cancio,
Arnold Amateur South America - IFBB,Classic A,13,Wellyson Batista Lima,
Arnold Amateur South America - IFBB,Classic B,1,Franco Arroyo,
Arnold Amateur South America - IFBB,Classic B,2,Ronier DeSouza Silva,
Arnold Amateur South America - IFBB,Classic B,3,Eduardo Rodrigues DeJesus,
Arnold Amateur South America - IFBB,Classic B,4,Dimas Assis,
Arnold Amateur South America - IFBB,Classic B,5,Hector Matheus Dias,
Arnold Amateur South America - IFBB,Classic B,6,Gustavo Almeida,
Arnold Amateur South America - IFBB,Classic B,7,Fabricio Lima,
Arnold Amateur South America - IFBB,Classic B,8,Diego Lezcano,
Arnold Amateur South America - IFBB,Classic B,9,Julio Farfan,
Arnold Amateur South America - IFBB,Classic B,10,Caniggean Goncalves Dos Santos,
Arnold Amateur South America - IFBB,Classic B,10,Matheus Edson Lima,
Arnold Amateur South America - IFBB,Classic B,12,Jair Dos Santos Rocha,
Arnold Amateur South America - IFBB,Classic B,13,Pedro Moreira,
Arnold Amateur South America - IFBB,Classic B,14,Rodolfo Cesar Bueno DeOliveira,
Arnold Amateur South America - IFBB,Classic B,15,Augusto Benittez,
Arnold Amateur South America - IFBB,Classic B,-,Lucivando DaSilva Almeida,
Arnold Amateur South America - IFBB,Classic B,-,Fabiano Detoni DeSouza,
Arnold Amateur South America - IFBB,Classic B,-,Gean Carlos Vernes,
Arnold Amateur South America - IFBB,Classic C,1,Gabriel Zancanelli,
Arnold Amateur South America - IFBB,Classic C,2,Alison Barbosa,
Arnold Amateur South America - IFBB,Classic C,3,Ewerton Ribeiro,
Arnold Amateur South America - IFBB,Classic C,4,B? Narciso,
Arnold Amateur South America - IFBB,Classic C,5,Gabriel Felipe,
