Competition,Category,Place,Name,Score
Best in the World - IFBB,,1,Patsy Chapman,
Best in the World - IFBB,,2,April Nicotra,
Best in the World - IFBB,,3,Stacey Bentley,
Best in the World - IFBB,,4,Bette Brown,
Best in the World - IFBB,,5,Carla Dunlap,
World Pro Championships - IFBB,,1,Lisa Lyons,
World Pro Championships - IFBB,,2,Claudia Wilbourn,
