Competition,Category,Place,Name,Score
Olympia - IFBB,,15,Jacques Neuville,
Olympia - IFBB,,16,Danny Padilla,
Olympia - IFBB,,17,Ali Malla,
Olympia - IFBB,,18,Johnny Fuller,
Olympia - IFBB,,19,Gerard Buinoud,
Olympia - IFBB,,20,Salvador Ruiz,
Olympia - IFBB,,21,Appie Steenbeek,
Olympia - IFBB,,22,Renato Bertagna,
Olympia - IFBB,,23,Sean Jenkins,
Olympia - IFBB,,24,Ben Herder,
World Amateur Championships - IFBB,HeavyWeight,1,Peter Hensel,
World Amateur Championships - IFBB,HeavyWeight,2,Ulf Larsson
  (Sweden),
World Amateur Championships - IFBB,HeavyWeight,3,Ron Love,
World Amateur Championships - IFBB,HeavyWeight,4,Olev Annus,
World Amateur Championships - IFBB,HeavyWeight,5,Ralf Moeller
  (West Germany),
World Amateur Championships - IFBB,HeavyWeight,6,Alois Pek,
World Amateur Championships - IFBB,HeavyWeight,-,Koos Hemminga,
World Amateur Championships - IFBB,Light-HeavyWeight,1,Josef Grolmus,
World Amateur Championships - IFBB,Light-HeavyWeight,2,Phil Williams,
World Amateur Championships - IFBB,Light-HeavyWeight,3,Libor Minarik,
World Amateur Championships - IFBB,Light-HeavyWeight,4,Arnold Buurman,
World Amateur Championships - IFBB,Light-HeavyWeight,5,Patrick Nicholls,
World Amateur Championships - IFBB,Light-HeavyWeight,6,Ahmet Enünlü
  (Turkey),
World Amateur Championships - IFBB,MiddleWeight,1,Lee Labrada,
World Amateur Championships - IFBB,MiddleWeight,2,El Shahat Mabrouk
  (Egypt),
World Amateur Championships - IFBB,MiddleWeight,3,Miroslav Jastrebski,
World Amateur Championships - IFBB,MiddleWeight,4,Prem Chand Degra,
World Amateur Championships - IFBB,MiddleWeight,5,Francis Benfatto,
World Amateur Championships - IFBB,MiddleWeight,6,Winston Green,
World Amateur Championships - IFBB,MiddleWeight,14,Edward Boef,
World Amateur Championships - IFBB,LightWeight,1,Herman Hoffend,
World Amateur Championships - IFBB,LightWeight,2,Joseph Dawson,
World Amateur Championships - IFBB,LightWeight,3,Esmat Sadek,
World Amateur Championships - IFBB,LightWeight,4,Katsumi Ishimura    石村勝巳

  (Japan),
World Amateur Championships - IFBB,LightWeight,5,Jean LeBlanc,
World Amateur Championships - IFBB,LightWeight,6,Vicente Segovia,
World Amateur Championships - IFBB,LightWeight,15,Jan Van Kollenburg,
