Competition,Category,Place,Name,Score
French Championships - IFBB,HeavyWeight,1,Alain Camborde,
French Championships - IFBB,Light-HeavyWeight,1,Philippe Aglietta,
French Championships - IFBB,MiddleWeight,1,Gilles Dejoie,
French Championships - IFBB,LightWeight,1,Vincent Mariano,
French Championships - IFBB,BantamWeight,1,Bruno Bartje,
Grand Prix Denmark - IFBB,,1,Vince Taylor,
Grand Prix Denmark - IFBB,,2,Sonny Schmidt,
Grand Prix Denmark - IFBB,,3,Ron Love,
Grand Prix Denmark - IFBB,,4,Thierry Pastel,
Grand Prix Denmark - IFBB,,5,Milos Sarcev,
Grand Prix Denmark - IFBB,,6,Nimrod King,
Grand Prix Denmark - IFBB,,7,Albert Beckles,
Grand Prix Denmark - IFBB,,8,Geir Borgan Paulsen,
Grand Prix Denmark - IFBB,,9,Renel Janvier,
Grand Prix Denmark - IFBB,,10,Darion Holiwell,
Grand Prix Denmark - IFBB,,11,Tom Terwilliger,
Grand Prix Denmark - IFBB,,12,J J Marsh,
Grand Prix Denmark - IFBB,,13,Bill Richardson,
Grand Prix England - IFBB,,1,Dorian Yates,
Grand Prix England - IFBB,,2,Vince Taylor,
Grand Prix England - IFBB,,3,Patrick Nicholls,
Grand Prix England - IFBB,,4,Ron Love,
Grand Prix England - IFBB,,5,Sonny Schmidt,
Grand Prix England - IFBB,,6,Thierry Pastel,
Grand Prix England - IFBB,,7,Albert Beckles,
Grand Prix England - IFBB,,8,Renel Janvier,
Grand Prix England - IFBB,,9,Milos Sarcev,
Grand Prix England - IFBB,,10,Nimrod King,
Grand Prix England - IFBB,,11,Gary Shelmerdine,
Grand Prix England - IFBB,,12,Tom Terwilliger,
Grand Prix Finland - IFBB,,1,Vince Taylor,
Grand Prix Finland - IFBB,,2,Ron Love,
Grand Prix Finland - IFBB,,3,Thierry Pastel,
Grand Prix Finland - IFBB,,4,Milos Sarcev,
Grand Prix Finland - IFBB,,5,Nimrod King,
Grand Prix Finland - IFBB,,6,Sonny Schmidt,
Grand Prix Finland - IFBB,,7,Geir Borgan Paulsen,
Grand Prix Finland - IFBB,,8,Jari Leino,
Grand Prix Finland - IFBB,,9,Albert Beckles,
Grand Prix Finland - IFBB,,10,Renel Janvier,
Grand Prix Finland - IFBB,,11,Darion Holiwell,
Grand Prix Finland - IFBB,,12,Tom Terwilliger,
Grand Prix Finland - IFBB,,13,Juhani Hokkanen,
Grand Prix Italy - IFBB,,1,Vince Taylor,
Grand Prix Italy - IFBB,,2,Ron Love,
Grand Prix Italy - IFBB,,3,Sonny Schmidt,
Grand Prix Italy - IFBB,,4,Thierry Pastel,
Grand Prix Italy - IFBB,,5,Bob Paris,
Grand Prix Italy - IFBB,,6,Nimrod King,
Grand Prix Italy - IFBB,,7,Milos Sarcev,
Grand Prix Italy - IFBB,,8,Albert Beckles,
Grand Prix Italy - IFBB,,9,Renel Janvier,
Grand Prix Italy - IFBB,,10,Gianni Gasparini,
Grand Prix Italy - IFBB,,10,Tom Terwilliger,
Grand Prix Italy - IFBB,,12,Piero Antonio Dell'Amico,
Grand Prix Italy - IFBB,,12,Soel Nouri,
Grand Prix Italy - IFBB,,13,Macram Magdy,
Grand Prix Italy - IFBB,,14,Peter Andreas,
Grand Prix Italy - IFBB,,15,Luciano Andreose,
Grand Prix Italy - IFBB,,15,Maurizio Santoro,
Grand Prix Italy - IFBB,,17,John Diakayiannis,
Grand Prix Spain - IFBB,,1,Vince Taylor,
Grand Prix Spain - IFBB,,2,Ron Love,
Grand Prix Spain - IFBB,,3,Sonny Schmidt,
Grand Prix Spain - IFBB,,4,Thierry Pastel,
Grand Prix Spain - IFBB,,5,Nimrod King,
Grand Prix Spain - IFBB,,6,Renel Janvier,
Grand Prix Spain - IFBB,,7,Milos Sarcev,
Grand Prix Spain - IFBB,,8,Geir Borgan Paulsen,
Grand Prix Spain - IFBB,,9,Albert Beckles,
Grand Prix Spain - IFBB,,10,Tom Terwilliger,
Grand Prix Spain - IFBB,,11,Gianni Gasparini,
Grand Prix Spain - IFBB,,12,Soel Nouri,
Grand Prix Spain - IFBB,,13,Jesus Lizcano,
Grand Prix Spain - IFBB,,14,Juan Mazanero,
Grand Prix Spain - IFBB,,15,Eusebio Esteban,
Grand Prix Spain - IFBB,,16,Alfonso Gomez,
Grand Prix Spain - IFBB,,17,Piero Antonio Dell'Amico,
Grand Prix Switzerland - IFBB,,1,Vince Taylor,
Grand Prix Switzerland - IFBB,,2,Ron Love,
Grand Prix Switzerland - IFBB,,3,Thierry Pastel,
Grand Prix Switzerland - IFBB,,4,Patrick Nicholls,
Grand Prix Switzerland - IFBB,,5,Sonny Schmidt,
Grand Prix Switzerland - IFBB,,6,Milos Sarcev,
Grand Prix Switzerland - IFBB,,7,Nimrod King,
Grand Prix Switzerland - IFBB,,8,Albert Beckles,
Grand Prix Switzerland - IFBB,,9,Tom Terwilliger,
Grand Prix Switzerland - IFBB,,10,Renel Janvier,
Grand Prix Switzerland - IFBB,,11,Soel Nouri,
Grand Prix Switzerland - IFBB,,12,Peter Andreas,
Grand Prix Switzerland - IFBB,,13,François Gay,
Ironman Pro Invitational - IFBB,,1,J J Marsh,
Ironman Pro Invitational - IFBB,,2,Renel Janvier,
Ironman Pro Invitational - IFBB,,3,Andreas Munzer,
Ironman Pro Invitational - IFBB,,4,Thierry Pastel,
Ironman Pro Invitational - IFBB,,5,Vince Taylor,
Ironman Pro Invitational - IFBB,,6,Steve Brisbois,
Ironman Pro Invitational - IFBB,,7,Francis Benfatto,
Ironman Pro Invitational - IFBB,,8,Franco Santoriello,
Ironman Pro Invitational - IFBB,,9,Mohammed Benaziza,
Ironman Pro Invitational - IFBB,,10,Bob Paris,
Ironman Pro Invitational - IFBB,,11,Selwyn Cottrell,
Ironman Pro Invitational - IFBB,,12,John Brown,
Ironman Pro Invitational - IFBB,,13,Ricardo Gya,
Ironman Pro Invitational - IFBB,,14,Kevin McGaunn,
Ironman Pro Invitational - IFBB,,15,Van Walcott Smith,
Ironman Pro Invitational - IFBB,,16,Michael Devitis,
Ironman Pro Invitational - IFBB,,17,Katsumi Ishimura    石村勝巳,
Musclefest Grand Prix - IFBB,,1,Robby Robinson,
Musclefest Grand Prix - IFBB,,2,Thierry Pastel,
Musclefest Grand Prix - IFBB,,3,Bob Paris,
Musclefest Grand Prix - IFBB,,4,Ron Love,
Musclefest Grand Prix - IFBB,,5,Mike Ashley,
Musclefest Grand Prix - IFBB,,6,André Bilodeau,
Musclefest Grand Prix - IFBB,,6,Guy Ducasse,
Musclefest Grand Prix - IFBB,,8,Selwyn Cottrell,
Musclefest Grand Prix - IFBB,,9,Henderson Thorne,
Musclefest Grand Prix - IFBB,,10,Paul Jean-Guillaume,
Musclefest Grand Prix - IFBB,,11,Quincy Roberts,
Musclefest Grand Prix - IFBB,,12,Adrian Batho,
Musclefest Grand Prix - IFBB,,13,Dan Smith,
Musclefest Grand Prix - IFBB,,14,Francois Boisvert,
Musclefest Grand Prix - IFBB,,15,Lance Dreher,
Niagara Falls Pro Invitational - IFBB,,1,Albert Beckles,
Niagara Falls Pro Invitational - IFBB,,2,Sonny Schmidt,
Niagara Falls Pro Invitational - IFBB,,3,Tom Terwilliger,
Niagara Falls Pro Invitational - IFBB,,4,Milos Sarcev,
Niagara Falls Pro Invitational - IFBB,,5,Henderson Thorne,
Niagara Falls Pro Invitational - IFBB,,6,Flavio Baccianini,
Niagara Falls Pro Invitational - IFBB,,7,Sammy Ioannidis,
Niagara Falls Pro Invitational - IFBB,,8,Franco Santoriello,
Niagara Falls Pro Invitational - IFBB,,9,Adrian Batho,
Niagara Falls Pro Invitational - IFBB,,10,Tim Belknap,
Niagara Falls Pro Invitational - IFBB,,11,Quincy Roberts,
Niagara Falls Pro Invitational - IFBB,,12,Kevin McGaunn,
Niagara Falls Pro Invitational - IFBB,,13,Jerry Rodgers,
Niagara Falls Pro Invitational - IFBB,,13,Bernard Sealy,
Niagara Falls Pro Invitational - IFBB,,15,Van Walcott Smith,
Niagara Falls Pro Invitational - IFBB,,16,John Siembida,
Niagara Falls Pro Invitational - IFBB,,17,Tevfik Ulusoglu,
Night of Champions - IFBB,,1,Dorian Yates,
Night of Champions - IFBB,,2,Sonny Schmidt,
Night of Champions - IFBB,,3,Geir Borgan Paulsen,
Night of Champions - IFBB,,4,Thierry Pastel,
Night of Champions - IFBB,,5,Ron Love,
Night of Champions - IFBB,,6,Tom Terwilliger,
Night of Champions - IFBB,,7,Albert Beckles,
Night of Champions - IFBB,,8,Mike Ashley,
Night of Champions - IFBB,,9,André Bilodeau,
Night of Champions - IFBB,,10,Guy Ducasse,
Night of Champions - IFBB,,11,Milos Sarcev,
Night of Champions - IFBB,,12,Ricardo Gya,
Night of Champions - IFBB,,13,David Hawk,
Night of Champions - IFBB,,14,Allan Ichinose,
Night of Champions - IFBB,,-,Peter Andreas,
Night of Champions - IFBB,,-,Flavio Baccianini,
Night of Champions - IFBB,,-,Adrian Batho,
Night of Champions - IFBB,,-,Francois Boisvert,
Night of Champions - IFBB,,-,Rosario Bonaccorsi,
Night of Champions - IFBB,,-,Hayrettin Dinger,
Night of Champions - IFBB,,-,Nasser El Sonbaty,
Night of Champions - IFBB,,-,Jean Luc Favre,
Night of Champions - IFBB,,-,Sammy Ioannidis,
Night of Champions - IFBB,,-,Jari Leino,
Night of Champions - IFBB,,-,Patrick Lynn,
Night of Champions - IFBB,,-,Jerry Rodgers,
Night of Champions - IFBB,,-,Franco Santoriello,
Night of Champions - IFBB,,-,Bernard Sealy,
Night of Champions - IFBB,,-,Dan Smith,
Night of Champions - IFBB,,-,Nordine Zouareg,
North American Championships - IFBB,HeavyWeight,1,Ray McNeil,
North American Championships - IFBB,HeavyWeight,2,Paul Dillett,
North American Championships - IFBB,HeavyWeight,3,Greg Reid (1),
North American Championships - IFBB,HeavyWeight,4,Kyle Norris,
North American Championships - IFBB,HeavyWeight,5,Rodney Davis,
North American Championships - IFBB,Light-HeavyWeight,1,John Simmons,
North American Championships - IFBB,Light-HeavyWeight,2,David Fisher,
North American Championships - IFBB,Light-HeavyWeight,3,Stoney Lee Grimes,
North American Championships - IFBB,Light-HeavyWeight,4,Frank Alexander,
North American Championships - IFBB,Light-HeavyWeight,5,Gary Johnson,
North American Championships - IFBB,MiddleWeight,1,Eric Eckenrode,
North American Championships - IFBB,MiddleWeight,2,Ray Williams,
North American Championships - IFBB,MiddleWeight,3,Ben Crawford (2),
North American Championships - IFBB,MiddleWeight,4,Martin Camenzuli,
North American Championships - IFBB,MiddleWeight,5,Bill Wong,
North American Championships - IFBB,LightWeight,1,Mike Winters,
North American Championships - IFBB,LightWeight,2,Michael Cambra,
North American Championships - IFBB,LightWeight,3,Chinh Le,
North American Championships - IFBB,LightWeight,4,Ken Jones,
North American Championships - IFBB,LightWeight,5,Leo Flores,
North American Championships - IFBB,BantamWeight,1,Luc Vivier,
North American Championships - IFBB,BantamWeight,2,Juan Valier,
North American Championships - IFBB,BantamWeight,3,John Gossman,
North American Championships - IFBB,BantamWeight,4,Tony Domenech,
North American Championships - IFBB,BantamWeight,5,Javier Membrila,
Olympia - IFBB,,1,Lee Haney,
Olympia - IFBB,,2,Dorian Yates,
Olympia - IFBB,,3,Vince Taylor,
Olympia - IFBB,,4,Lee Labrada,
Olympia - IFBB,,5,Shawn Ray,
Olympia - IFBB,,6,Sonny Schmidt,
Olympia - IFBB,,7,Francis Benfatto,
Olympia - IFBB,,8,Thierry Pastel,
Olympia - IFBB,,9,Achim Albrecht,
Olympia - IFBB,,10,Rich Gaspari,
Olympia - IFBB,,11,Ron Love,
Olympia - IFBB,,12,Bob Paris,
Olympia - IFBB,,13,Robby Robinson,
Olympia - IFBB,,14,Renel Janvier,
Olympia - IFBB,,15,Nimrod King,
Olympia - IFBB,,-,Samir Bannout,
Olympia - IFBB,,-,Albert Beckles,
Olympia - IFBB,,-,Joseph Dawson,
Olympia - IFBB,,-,Frank Hillebrand,
Olympia - IFBB,,-,Pavol Jablonicky,
Olympia - IFBB,,-,Wilhelm Jasinowski,
Olympia - IFBB,,-,J J Marsh,
Olympia - IFBB,,-,Mike Matarazzo,
Olympia - IFBB,,-,Andreas Munzer,
Olympia - IFBB,,-,Geir Borgan Paulsen,
Olympia - IFBB,,-,Milos Sarcev,
Olympia - IFBB,,-,Tom Terwilliger,
Pittsburgh Pro Invitational - IFBB,,1,Vince Taylor,
Pittsburgh Pro Invitational - IFBB,,2,Renel Janvier,
Pittsburgh Pro Invitational - IFBB,,3,Thierry Pastel,
Pittsburgh Pro Invitational - IFBB,,4,Andreas Munzer,
Pittsburgh Pro Invitational - IFBB,,5,Steve Brisbois,
Pittsburgh Pro Invitational - IFBB,,6,Ron Love,
Pittsburgh Pro Invitational - IFBB,,7,Franco Santoriello,
Pittsburgh Pro Invitational - IFBB,,8,Selwyn Cottrell,
Pittsburgh Pro Invitational - IFBB,,9,Michael Devitis,
Pittsburgh Pro Invitational - IFBB,,10,David Hawk,
Pittsburgh Pro Invitational - IFBB,,11,Wilhelm Jasinowski,
Pittsburgh Pro Invitational - IFBB,,12,Albert Beckles,
Pittsburgh Pro Invitational - IFBB,,13,Armando Defant,
Pittsburgh Pro Invitational - IFBB,,14,Van Walcott Smith,
San Jose Pro Invitational - IFBB,,1,Ron Love,
San Jose Pro Invitational - IFBB,,2,Sonny Schmidt,
San Jose Pro Invitational - IFBB,,3,Milos Sarcev,
San Jose Pro Invitational - IFBB,,4,Flavio Baccianini,
San Jose Pro Invitational - IFBB,,5,Albert Beckles,
San Jose Pro Invitational - IFBB,,6,Steve Brisbois,
San Jose Pro Invitational - IFBB,,7,Tim Belknap,
San Jose Pro Invitational - IFBB,,8,Franco Santoriello,
San Jose Pro Invitational - IFBB,,9,Adrian Batho,
San Jose Pro Invitational - IFBB,,10,John Brown,
San Jose Pro Invitational - IFBB,,11,Van Walcott Smith,
San Jose Pro Invitational - IFBB,,12,Jerry Rodgers,
San Jose Pro Invitational - IFBB,,13,Dan Smith,
South East Asian Games - IFBB,Light-HeavyWeight,1,Abdullah Azman
  (Singapore),
South East Asian Games - IFBB,Light-HeavyWeight,2,Ishak Raja Etam
  (Malaysia),
South East Asian Games - IFBB,Light-HeavyWeight,3,Wimpi Albertus Wungow
  (Indonesia),
South East Asian Games - IFBB,MiddleWeight,1,Mohd Ismail Mohammed
  (Singapore),
South East Asian Games - IFBB,MiddleWeight,2,Boyet Andala
  (Philippines),
South East Asian Games - IFBB,MiddleWeight,3,Pala Meechai
  (Thailand),
South East Asian Games - IFBB,WelterWeight,1,Renato Dio
  (Philippines),
South East Asian Games - IFBB,WelterWeight,2,Mohd Radzi Ismail
  (Malaysia),
South East Asian Games - IFBB,WelterWeight,3,Toh Kwa Chwee
  (Singapore),
South East Asian Games - IFBB,LightWeight,1,Levi Rumbewas
  (Indonesia),
South East Asian Games - IFBB,LightWeight,2,Alfredo Tiongco
  (Philippines),
South East Asian Games - IFBB,LightWeight,3,Fatholomein Ali
  (Singapore),
South East Asian Games - IFBB,BantamWeight,1,Ibrahim Sihat
  (Singapore),
South East Asian Games - IFBB,BantamWeight,2,Enrique Harcoral
  (Philippines),
South East Asian Games - IFBB,BantamWeight,3,Heriyanto
  (Indonesia),
South East Asian Games - IFBB,FlyWeight,1,Yee Wai Keong
  (Singapore),
South East Asian Games - IFBB,FlyWeight,2,Rolando Bayoco
  (Philippines),
South East Asian Games - IFBB,FlyWeight,3,Asrelawandi Yuliar
  (Indonesia),
World Amateur Championships - IFBB,HeavyWeight,1,Ronnie Coleman,
World Amateur Championships - IFBB,HeavyWeight,2,Ingvar Larsson,
World Amateur Championships - IFBB,HeavyWeight,3,Richard Martina,
World Amateur Championships - IFBB,HeavyWeight,4,Ernest Rehbock,
World Amateur Championships - IFBB,HeavyWeight,5,Pawel Filleborn,
World Amateur Championships - IFBB,HeavyWeight,6,Martin Ebner,
World Amateur Championships - IFBB,HeavyWeight,7,Eric Languin,
World Amateur Championships - IFBB,HeavyWeight,8,Ilkka Salovaara,
World Amateur Championships - IFBB,HeavyWeight,9,Andrei Kossitchenko,
World Amateur Championships - IFBB,HeavyWeight,10,Wolfgang Schober,
World Amateur Championships - IFBB,HeavyWeight,11,Jan Malmqvist,
World Amateur Championships - IFBB,HeavyWeight,12,Waldemar Nol,
World Amateur Championships - IFBB,HeavyWeight,13,Ed Verwater,
World Amateur Championships - IFBB,HeavyWeight,14,Florin Uceanu,
World Amateur Championships - IFBB,Light-HeavyWeight,1,Mirosław Daszkiewicz,
World Amateur Championships - IFBB,Light-HeavyWeight,2,Darrem Charles,
World Amateur Championships - IFBB,Light-HeavyWeight,3,Michael Scionti,
World Amateur Championships - IFBB,Light-HeavyWeight,4,Ron Coleman,
World Amateur Championships - IFBB,Light-HeavyWeight,5,Albert Scantlebury,
World Amateur Championships - IFBB,Light-HeavyWeight,6,Brian Joseph,
World Amateur Championships - IFBB,Light-HeavyWeight,7,Roland Cziurlock,
World Amateur Championships - IFBB,Light-HeavyWeight,8,Michael Sippel,
World Amateur Championships - IFBB,Light-HeavyWeight,9,Oleg Zhur,
World Amateur Championships - IFBB,Light-HeavyWeight,10,Gerard Phibel,
World Amateur Championships - IFBB,Light-HeavyWeight,11,Antil Jurvansuu,
World Amateur Championships - IFBB,Light-HeavyWeight,12,Pierros Petropoulos,
World Amateur Championships - IFBB,Light-HeavyWeight,13,Jan Kus
  (Slovakia),
World Amateur Championships - IFBB,Light-HeavyWeight,14,Agathoklis Agathoklous,
World Amateur Championships - IFBB,Light-HeavyWeight,15,Philippe Aglietta,
World Amateur Championships - IFBB,MiddleWeight,1,El Shahat Mabrouk
  (Egypt),
World Amateur Championships - IFBB,MiddleWeight,2,Yohnnie Shambourger
  (United States),
World Amateur Championships - IFBB,MiddleWeight,3,Pawel Brzoska
  (Poland),
World Amateur Championships - IFBB,MiddleWeight,4,Patrick Linquet,
World Amateur Championships - IFBB,MiddleWeight,5,Wilson Rodriguez,
World Amateur Championships - IFBB,MiddleWeight,6,Angelo Padovani,
World Amateur Championships - IFBB,MiddleWeight,7,Antonio Montes,
World Amateur Championships - IFBB,MiddleWeight,8,Paul Mentis,
World Amateur Championships - IFBB,MiddleWeight,9,Loftus Roach,
World Amateur Championships - IFBB,MiddleWeight,10,Fumitoshi Takanishi    高西文利,
World Amateur Championships - IFBB,MiddleWeight,11,John Carroll,
World Amateur Championships - IFBB,MiddleWeight,12,Kang Kyung Soon,
World Amateur Championships - IFBB,MiddleWeight,13,Joachim Schmidt,
World Amateur Championships - IFBB,MiddleWeight,14,Patrick Alleman,
World Amateur Championships - IFBB,MiddleWeight,15,Gerhard Maser,
World Amateur Championships - IFBB,LightWeight,1,Jose Guzman,
World Amateur Championships - IFBB,LightWeight,2,Justin Jospitre,
World Amateur Championships - IFBB,LightWeight,3,Han Dong Ki
  (Korea),
World Amateur Championships - IFBB,LightWeight,4,Adel Badawy,
World Amateur Championships - IFBB,LightWeight,5,Marion Wysochi,
World Amateur Championships - IFBB,LightWeight,6,Javier Mula,
World Amateur Championships - IFBB,LightWeight,7,Dietmar Grubel,
World Amateur Championships - IFBB,LightWeight,8,Teruo Aso    朝生照雄,
World Amateur Championships - IFBB,LightWeight,9,Andrzej Cugier,
World Amateur Championships - IFBB,LightWeight,10,Masoud Madi,
World Amateur Championships - IFBB,LightWeight,11,Ricardo Biancini,
World Amateur Championships - IFBB,LightWeight,12,Juha Hakala
  (Finland),
World Amateur Championships - IFBB,LightWeight,13,Pavel Grolmus,
World Amateur Championships - IFBB,LightWeight,14,Hans Meyer,
World Amateur Championships - IFBB,BantamWeight,1,Anwar El Amawy
  (Egypt),
World Amateur Championships - IFBB,BantamWeight,2,Mohammed Abdelaziz
  (Egypt),
World Amateur Championships - IFBB,BantamWeight,3,Sergei Otroch,
World Amateur Championships - IFBB,BantamWeight,4,Earl Snyder
  (United States),
World Amateur Championships - IFBB,BantamWeight,5,Samuel Gomez,
World Amateur Championships - IFBB,BantamWeight,6,Piero Luigi Tola
  (Italy),
World Amateur Championships - IFBB,BantamWeight,7,Yevgeni Gorelikas,
World Amateur Championships - IFBB,BantamWeight,8,Daryl Khan,
World Amateur Championships - IFBB,BantamWeight,9,Gavina Piga,
World Amateur Championships - IFBB,BantamWeight,10,Jose Ballester,
World Amateur Championships - IFBB,BantamWeight,11,Hisashi Kamisawa    上沢尚志,
World Amateur Championships - IFBB,BantamWeight,12,Vasile Ardel,
World Amateur Championships - IFBB,BantamWeight,13,Jung Bo Hun,
World Amateur Championships - IFBB,BantamWeight,14,Roberto Martinez (1),
