Competition,Category,Place,Name,Score
Arnold Classic - IFBB,Figure,10,Ericka Morales,
Arnold Classic - IFBB,Figure,11,Julia Waring,
Arnold Classic - IFBB,Figure,12,Sandra Grajales Romero,
Arnold Classic - IFBB,Figure,13,Maryam Bamdad,
Arnold Classic - IFBB,Figure,14,Frida Thestrup,
Arnold Classic - IFBB,Figure,15,Martina Yabekova,
Arnold Classic - IFBB,Figure,-,Brittany Campbell,
Arnold Classic - IFBB,Figure,-,Michelle Lindsay,
Baltimore Pro - IFBB,Masters 35+,1,Tia Douglass,
Baltimore Pro - IFBB,Masters 35+,2,Evangelina Guzman,
Baltimore Pro - IFBB,Masters 35+,3,Shea Menchaca,
Baltimore Pro - IFBB,Masters 35+,4,Stephanie Castelluccio,
Baltimore Pro - IFBB,Masters 40+,1,Tia Douglass,
Baltimore Pro - IFBB,Masters 40+,2,Evangelina Guzman,
Baltimore Pro - IFBB,Masters 40+,3,Shea Menchaca,
Baltimore Pro - IFBB,Masters 40+,4,Jolaine Fulps,
Baltimore Pro - IFBB,Masters 40+,5,Stephanie Castelluccio,
Baltimore Pro - IFBB,Masters 40+,6,Michelle Brent,
Baltimore Pro - IFBB,Masters 50+,1,Evangelina Guzman,
Baltimore Pro - IFBB,Masters 50+,2,Shea Menchaca,
Baltimore Pro - IFBB,Masters 50+,3,Jolaine Fulps,
Baltimore Pro - IFBB,Masters 50+,4,Robyn Burney,
Baltimore Pro - IFBB,Masters 50+,5,Michelle Brent,
Baltimore Pro - IFBB,Masters Physique 35+,1,Tia Douglass,
Baltimore Pro - IFBB,Masters Physique 35+,2,Trisha Vezirian,
Baltimore Pro - IFBB,Masters Physique 35+,3,Diedre Bielicka,
Baltimore Pro - IFBB,Masters Physique 35+,4,Evangelina Guzman,
Baltimore Pro - IFBB,Masters Physique 35+,5,Jennifer Grealish,
Baltimore Pro - IFBB,Masters Physique 35+,6,Amy Bowen,
Baltimore Pro - IFBB,Masters Physique 35+,7,Shea Menchaca,
Baltimore Pro - IFBB,Masters Physique 35+,8,Lequida Sanders,
Baltimore Pro - IFBB,Masters Physique 40+,1,Tia Douglass,
Baltimore Pro - IFBB,Masters Physique 40+,2,Evangelina Guzman,
Baltimore Pro - IFBB,Masters Physique 40+,3,Jennifer Grealish,
Baltimore Pro - IFBB,Masters Physique 40+,4,Jolaine Fulps,
Baltimore Pro - IFBB,Masters Physique 40+,5,Amy Bowen,
Baltimore Pro - IFBB,Masters Physique 40+,6,Lequida Sanders,
Baltimore Pro - IFBB,Masters Physique 40+,7,Shea Menchaca,
Baltimore Pro - IFBB,Masters Physique 40+,8,Robyn Burney,
Baltimore Pro - IFBB,Masters Physique 50+,1,Evangelina Guzman,
Baltimore Pro - IFBB,Masters Physique 50+,2,Jennifer Grealish,
Baltimore Pro - IFBB,Masters Physique 50+,3,Jolaine Fulps,
Baltimore Pro - IFBB,Masters Physique 50+,4,Amy Bowen,
Baltimore Pro - IFBB,Masters Physique 50+,5,Robyn Burney,
Baltimore Pro - IFBB,Masters Physique 50+,6,Shea Menchaca,
Baltimore Pro - IFBB,Figure 35+,1,Fay Perticari,
Baltimore Pro - IFBB,Figure 35+,2,Stephanie Koerber,
Baltimore Pro - IFBB,Figure 35+,3,Rosalyn Dudding,
Baltimore Pro - IFBB,Figure 35+,4,Karrie Kalbach,
Baltimore Pro - IFBB,Figure 35+,5,Neli Mitreva,
Baltimore Pro - IFBB,Figure 35+,6,Heidi Larson,
Baltimore Pro - IFBB,Figure 35+,7,Diedre Bielicka,
Baltimore Pro - IFBB,Figure 35+,8,Nikquisa Nunn,
Baltimore Pro - IFBB,Figure 35+,9,Sherrie Bingham,
Baltimore Pro - IFBB,Figure 35+,10,Christi Pappas,
Baltimore Pro - IFBB,Figure 35+,11,Kristi Quebedeaux,
Baltimore Pro - IFBB,Figure 35+,12,Elizabeth Maurice,
Baltimore Pro - IFBB,Figure 35+,13,Lisa Krause,
Baltimore Pro - IFBB,Figure 35+,14,Demetria Hill,
Baltimore Pro - IFBB,Figure 35+,15,Vicki Underwood,
Baltimore Pro - IFBB,Figure 40+,1,Karrie Kalbach,
Baltimore Pro - IFBB,Figure 40+,2,Heidi Larson,
Baltimore Pro - IFBB,Figure 40+,3,Kristen Ganzhorn,
Baltimore Pro - IFBB,Figure 40+,4,Nikquisa Nunn,
Baltimore Pro - IFBB,Figure 40+,5,Kristi Quebedeaux,
Baltimore Pro - IFBB,Figure 40+,6,Elizabeth Maurice,
Baltimore Pro - IFBB,Figure 40+,7,Christi Pappas,
Baltimore Pro - IFBB,Figure 40+,8,Marie Allegro,
Baltimore Pro - IFBB,Figure 40+,9,Sherrie Bingham,
Baltimore Pro - IFBB,Figure 40+,10,Demetria Hill,
Baltimore Pro - IFBB,Figure 40+,11,Lisa Krause,
Baltimore Pro - IFBB,Figure 40+,12,Vicki Underwood,
Baltimore Pro - IFBB,Figure 40+,13,Sandra Martel,
Baltimore Pro - IFBB,Figure 50+,1,Karrie Kalbach,
Baltimore Pro - IFBB,Figure 50+,2,Kristen Ganzhorn,
Baltimore Pro - IFBB,Figure 50+,3,Heidi Larson,
Baltimore Pro - IFBB,Figure 50+,4,Elizabeth Maurice,
Baltimore Pro - IFBB,Figure 50+,5,Marie Allegro,
Baltimore Pro - IFBB,Figure 50+,6,Sherrie Bingham,
Baltimore Pro - IFBB,Figure 50+,7,Christi Pappas,
Baltimore Pro - IFBB,Figure 50+,8,Lisa Krause,
Baltimore Pro - IFBB,Figure 50+,9,Sandra Martel,
Baltimore Pro - IFBB,Figure 50+,10,Vicki Underwood,
British Grand Prix - IFBB,Physique,1,Lenka Ferenčuková,
British Grand Prix - IFBB,Physique,2,Corinne Ingman,
British Grand Prix - IFBB,Physique,3,Priscila Reis,
Chicago Pro Championships - IFBB,Bodybuilding,1,Theresa Ivancik,
Chicago Pro Championships - IFBB,Bodybuilding,2,Reshanna Boswell,
Chicago Pro Championships - IFBB,Bodybuilding,3,Angela Rayburn,
Chicago Pro Championships - IFBB,Bodybuilding,4,Patti Hanson,
Chicago Pro Championships - IFBB,Bodybuilding,5,Tina Williams,
Chicago Pro Championships - IFBB,Bodybuilding,6,Anne Sheehan,
Chicago Pro Championships - IFBB,Bodybuilding,7,Andrea Sauer,
Chicago Pro Championships - IFBB,Bodybuilding,8,Rheta West,
Chicago Pro Championships - IFBB,Bodybuilding,9,Sheena Ohlig,
Chicago Pro Championships - IFBB,Bodybuilding,10,Maria Bradley,
Chicago Pro Championships - IFBB,Bodybuilding,11,Tamara Makár,
Chicago Pro Championships - IFBB,Bodybuilding,12,Rachelle Cannon,
Chicago Pro Championships - IFBB,Bodybuilding,13,Donna Salib,
Chicago Pro Championships - IFBB,Bodybuilding,14,Lindsay Mulinazzi,
Chicago Pro Championships - IFBB,Bodybuilding,15,Helen Davis,
Chicago Pro Championships - IFBB,Bodybuilding,-,Michelle Brent,
Chicago Pro Championships - IFBB,Bodybuilding,-,Gina Cavaliero,
Chicago Pro Championships - IFBB,Bodybuilding,-,Pamela Hannam,
Chicago Pro Championships - IFBB,Bodybuilding,-,Sarah Revoir,
Chicago Pro Championships - IFBB,Bodybuilding,-,Caridad Sola,
Chicago Pro Championships - IFBB,Bodybuilding,-,Amy Sutter,
Chicago Pro Championships - IFBB,Physique,1,Bian Ruiying,
Chicago Pro Championships - IFBB,Physique,2,Heather Grace,
Chicago Pro Championships - IFBB,Physique,3,Christina Bryant,
Chicago Pro Championships - IFBB,Physique,4,Pamela Canfield,
Chicago Pro Championships - IFBB,Physique,5,Katherine Hall,
Chicago Pro Championships - IFBB,Physique,6,Jeannie Feldman,
Chicago Pro Championships - IFBB,Physique,7,Sherry Priami,
Chicago Pro Championships - IFBB,Physique,8,Alexis Sullivan,
Chicago Pro Championships - IFBB,Physique,9,Amanda DeCarvalho Machado,
Chicago Pro Championships - IFBB,Physique,10,Lorraine Gonzalez,
Chicago Pro Championships - IFBB,Physique,11,Claudia Diaz,
Chicago Pro Championships - IFBB,Physique,12,Emily Schubert,
Chicago Pro Championships - IFBB,Physique,13,Jennifer Hernandez,
Chicago Pro Championships - IFBB,Physique,14,Desunka Dawson,
Chicago Pro Championships - IFBB,Physique,15,Ann Gruber,
Chicago Pro Championships - IFBB,Physique,-,Jada Beverly,
Chicago Pro Championships - IFBB,Physique,-,Robyn Burney,
Chicago Pro Championships - IFBB,Physique,-,Sammica Cash,
Chicago Pro Championships - IFBB,Physique,-,Jennifer Faccinto,
Chicago Pro Championships - IFBB,Physique,-,Jennifer Grealish,
Chicago Pro Championships - IFBB,Physique,-,Evangelina Guzman,
Chicago Pro Championships - IFBB,Physique,-,Moumita Mazumdar,
Chicago Pro Championships - IFBB,Physique,-,Alyssa Muoio,
Chicago Pro Championships - IFBB,Physique,-,Oksana Piari,
Chicago Pro Championships - IFBB,Physique,-,Lynn Reif,
Chicago Pro Championships - IFBB,Physique,-,Jessica Rivera,
Chicago Pro Championships - IFBB,Physique,-,Diana Schnaidt,
Chicago Pro Championships - IFBB,Physique,-,Tracy Weller,
Chicago Pro Championships - IFBB,Physique,-,Trish Wood,
Chicago Pro Championships - IFBB,Figure,1,Ajanel Williams,
Chicago Pro Championships - IFBB,Figure,2,Maria Luisa Baeza Diaz,
Chicago Pro Championships - IFBB,Figure,3,Catherine Lavoie,
Chicago Pro Championships - IFBB,Figure,4,Ivana Ivusic,
Chicago Pro Championships - IFBB,Figure,5,Rita Villarreal,
Chicago Pro Championships - IFBB,Figure,6,Autumn Swansen,
Chicago Pro Championships - IFBB,Figure,7,Loren Wilkins,
Chicago Pro Championships - IFBB,Figure,8,Mayra Rocha Hernandez,
Chicago Pro Championships - IFBB,Figure,9,Thais Cabrices-Werner,
Chicago Pro Championships - IFBB,Figure,10,Rori Ross,
Chicago Pro Championships - IFBB,Figure,11,Wendy Fortino,
Chicago Pro Championships - IFBB,Figure,12,Alexa Floria,
Chicago Pro Championships - IFBB,Figure,13,Jessica Huete,
Chicago Pro Championships - IFBB,Figure,14,Bernice Higgins,
Chicago Pro Championships - IFBB,Figure,15,Donya Jackson,
Chicago Pro Championships - IFBB,Figure,-,Jossie Alarcon Beccera,
Chicago Pro Championships - IFBB,Figure,-,Alexa Bates,
Chicago Pro Championships - IFBB,Figure,-,Jill Braxmeyer,
Chicago Pro Championships - IFBB,Figure,-,Mara Brown,
Chicago Pro Championships - IFBB,Figure,-,Alissa Carpio,
Chicago Pro Championships - IFBB,Figure,-,Autumn Cleveland,
Chicago Pro Championships - IFBB,Figure,-,Kelly Dominick,
Chicago Pro Championships - IFBB,Figure,-,Stacey Fought,
Chicago Pro Championships - IFBB,Figure,-,Elizabeth Guzman,
Chicago Pro Championships - IFBB,Figure,-,Jessica Heath,
Chicago Pro Championships - IFBB,Figure,-,Silvia Henry,
Chicago Pro Championships - IFBB,Figure,-,Jennifer Horan,
Chicago Pro Championships - IFBB,Figure,-,Stephanie Koerber,
Chicago Pro Championships - IFBB,Figure,-,Koko Korang,
Chicago Pro Championships - IFBB,Figure,-,Yelena Larina,
Chicago Pro Championships - IFBB,Figure,-,Georgina Lona,
Chicago Pro Championships - IFBB,Figure,-,Kam Mack,
Chicago Pro Championships - IFBB,Figure,-,Samantha Mills,
Chicago Pro Championships - IFBB,Figure,-,Kelly Lynn Nauyokas,
Chicago Pro Championships - IFBB,Figure,-,Crystal Neely,
Chicago Pro Championships - IFBB,Figure,-,Ruby Nugent,
Chicago Pro Championships - IFBB,Figure,-,Larissa Penaloza,
Chicago Pro Championships - IFBB,Figure,-,Rosario Romero,
Chicago Pro Championships - IFBB,Figure,-,Danielle Rose,
Chicago Pro Championships - IFBB,Figure,-,Clarissa Sanchez,
Chicago Pro Championships - IFBB,Figure,-,Bailey Schleicher,
Chicago Pro Championships - IFBB,Figure,-,Samantha Simpson,
Chicago Pro Championships - IFBB,Figure,-,Lisa Smith (3),
Chicago Pro Championships - IFBB,Figure,-,Spomenka Stanic-Miller,
Chicago Pro Championships - IFBB,Figure,-,Sarah Vogt,
Chicago Pro Championships - IFBB,Figure,-,Ayana Ward,
Chicago Pro Championships - IFBB,Figure,-,April Jean White,
Europa Dallas - IFBB,Bodybuilding,1,Margita Zámolová,
Europa Dallas - IFBB,Bodybuilding,2,Alena Hatvani,
Europa Dallas - IFBB,Bodybuilding,3,Barbara Carita,
Europa Dallas - IFBB,Bodybuilding,4,Claudia Partenza,
Europa Dallas - IFBB,Bodybuilding,5,Virginia Sanchez,
Europa Dallas - IFBB,Bodybuilding,6,Anastasia Korableva,
Europa Dallas - IFBB,Bodybuilding,7,Cristina Arellano,
Europa Dallas - IFBB,Bodybuilding,8,Clara Sella,
Europa Dallas - IFBB,Bodybuilding,9,Jeanette Johansson,
Europa Dallas - IFBB,Bodybuilding,10,Melina Perron,
Europa Dallas - IFBB,Bodybuilding,11,Elena Oana Hreapca,
Europa Dallas - IFBB,Physique,1,Ann-Lorraine Mohn,
Europa Dallas - IFBB,Physique,2,Barbara Menage,
Europa Dallas - IFBB,Physique,3,Modesta Halby,
Europa Dallas - IFBB,Physique,4,Ivana Dvorakova,
Europa Dallas - IFBB,Physique,5,Oana Amalia Marinescu,
Europa Dallas - IFBB,Physique,6,Lenka Ferenčuková,
Europa Dallas - IFBB,Physique,7,Mirea Henriquez,
Europa Dallas - IFBB,Physique,8,Cristina Chatti,
Europa Dallas - IFBB,Physique,9,Lena Frenkel,
Europa Dallas - IFBB,Physique,10,Alejandra Chacon,
Europa Dallas - IFBB,Physique,11,Felicia Spatarescu,
Europa Dallas - IFBB,Physique,12,Teresa Perez,
Europa Dallas - IFBB,Physique,13,Viktorija Buhaneca,
Europa Dallas - IFBB,Physique,14,Maria Bouchalova,
Europa Dallas - IFBB,Physique,15,Helia Campanudo,
Europa Dallas - IFBB,Figure,1,Rhea Gayle,
Europa Dallas - IFBB,Figure,2,Samantha Jerring,
Europa Dallas - IFBB,Figure,3,Brittany Campbell,
Europa Dallas - IFBB,Figure,4,Veronica Gallego Garcia,
Europa Dallas - IFBB,Figure,5,Gabriela Linhartova,
Europa Dallas - IFBB,Figure,6,Bahar Ayra,
Europa Dallas - IFBB,Figure,7,Elena Rago,
Europa Dallas - IFBB,Figure,8,Jennifer Iritano,
Europa Dallas - IFBB,Figure,9,Hannah Prause,
Europa Dallas - IFBB,Figure,10,Rahel Cucchia,
Europa Dallas - IFBB,Figure,11,Frida Thestrup,
Europa Dallas - IFBB,Figure,12,Maria Garcia,
Europa Dallas - IFBB,Figure,13,Jayne Tingle,
Europa Dallas - IFBB,Figure,14,Marta Gorzynska,
Europa Dallas - IFBB,Figure,15,Megan Sylvester,
Europa Dallas - IFBB,Figure,-,Maria Carmen Alvarez,
Europa Dallas - IFBB,Figure,-,Flora Conte,
Europa Dallas - IFBB,Figure,-,Tecla Efosa Idahosa,
Europa Dallas - IFBB,Figure,-,Marina Putziger,
Europa Dallas - IFBB,Figure,-,Joanna Skowronska,
European Amateur Championships - IFBB,Physique,1,Nataliia Prokhorova
  (Ukraine),
European Amateur Championships - IFBB,Physique,2,Aleksandra Krzyworzeka
  (Poland),
European Amateur Championships - IFBB,Physique,3,Maryna Melchenko
  (Ukraine),
European Amateur Championships - IFBB,Physique,4,Lucie Jakešová
  (Czech Republic),
European Amateur Championships - IFBB,Physique,5,Andrijana Dabic
  (Austria),
European Amateur Championships - IFBB,Physique,6,Bernadett Mehmedov
  (Bulgaria),
European Amateur Championships - IFBB,Physique,7,Tatiana Rey
  (Spain),
European Amateur Championships - IFBB,Physique,8,Milena Koudelková
  (Czech Republic),
European Amateur Championships - IFBB,Physique,9,Agnieszka Zembron-Chudzicka
  (Romania),
European Amateur Championships - IFBB,Figure A,1,Rocio Araujo
  (Spain),
European Amateur Championships - IFBB,Figure A,2,Mariia Maievska
  (Ukraine),
European Amateur Championships - IFBB,Figure A,3,Martina Sletsjoee
  (Czech Republic),
European Amateur Championships - IFBB,Figure A,4,Daniela Martinescu
  (Romania),
European Amateur Championships - IFBB,Figure A,5,Barbara Baketa
  (Croatia),
European Amateur Championships - IFBB,Figure A,6,Tatiana Zalas
  (Romania),
European Amateur Championships - IFBB,Figure A,7,Ela Pivoriunaite
  (Lithuania),
European Amateur Championships - IFBB,Figure B,1,Lena Ramsteiner
  (Germany),
European Amateur Championships - IFBB,Figure B,2,Alla Matsegora
  (Ukraine),
European Amateur Championships - IFBB,Figure B,3,Yuliia Shykula
  (Ukraine),
European Amateur Championships - IFBB,Figure B,4,Dorota Ogonowska
  (Romania),
European Amateur Championships - IFBB,Figure B,5,Julita Ciunyte
  (Lithuania),
European Amateur Championships - IFBB,Figure B,6,Ivana Mihaljec
  (Croatia),
Monsterzym Pro - IFBB,Figure,1,An Da Jeong,
Monsterzym Pro - IFBB,Figure,2,Back Yang Hee,
Monsterzym Pro - IFBB,Figure,3,Eun Her,
Monsterzym Pro - IFBB,Figure,4,Kim Do Hee,
Monsterzym Pro - IFBB,Figure,5,Theresa Dekker,
New York Pro Championships - IFBB,Bodybuilding,1,Mayla Ash,
New York Pro Championships - IFBB,Bodybuilding,2,Kim Buck,
New York Pro Championships - IFBB,Bodybuilding,3,Tina Williams,
New York Pro Championships - IFBB,Bodybuilding,4,Janeen Lankowski,
New York Pro Championships - IFBB,Bodybuilding,5,Anne Sheehan,
New York Pro Championships - IFBB,Bodybuilding,6,Rita MacWalters,
New York Pro Championships - IFBB,Bodybuilding,7,Maria Flores,
New York Pro Championships - IFBB,Bodybuilding,8,Pamela Hannam,
New York Pro Championships - IFBB,Physique,1,Rachel Daniels,
New York Pro Championships - IFBB,Physique,2,Jeannie Feldman,
New York Pro Championships - IFBB,Physique,3,Trish Wood,
New York Pro Championships - IFBB,Physique,4,Diana Schnaidt,
New York Pro Championships - IFBB,Physique,5,Sherry Priami,
New York Pro Championships - IFBB,Physique,6,Jodi Lyons,
New York Pro Championships - IFBB,Physique,7,Jada Beverly,
New York Pro Championships - IFBB,Physique,8,Tanya Chartrand,
New York Pro Championships - IFBB,Physique,9,Bian Ruiying,
New York Pro Championships - IFBB,Physique,10,Caridad Sola,
New York Pro Championships - IFBB,Physique,11,Christina Bitner,
New York Pro Championships - IFBB,Physique,12,Oksana Piari,
New York Pro Championships - IFBB,Physique,13,Christelle Zarovska,
New York Pro Championships - IFBB,Physique,14,Janet Bloodworth,
New York Pro Championships - IFBB,Figure,1,Nicole Zenobia Graham,
New York Pro Championships - IFBB,Figure,2,Anna Banks,
New York Pro Championships - IFBB,Figure,3,Brittany Campbell,
New York Pro Championships - IFBB,Figure,4,Catherine Lavoie,
New York Pro Championships - IFBB,Figure,5,Sandra Grajales Romero,
New York Pro Championships - IFBB,Figure,6,Maria Luisa Baeza Diaz,
New York Pro Championships - IFBB,Figure,7,Mayra Hernandez,
New York Pro Championships - IFBB,Figure,8,Danielle Rose,
New York Pro Championships - IFBB,Figure,9,Koko Korang,
New York Pro Championships - IFBB,Figure,10,Alexis Sullivan,
New York Pro Championships - IFBB,Figure,11,Yelena Larina,
New York Pro Championships - IFBB,Figure,12,Jennifer Iritano,
New York Pro Championships - IFBB,Figure,13,Silvia Henry,
New York Pro Championships - IFBB,Figure,14,Andrea Pollard,
New York Pro Championships - IFBB,Figure,15,Desiree Alferes,
New York Pro Championships - IFBB,Figure,-,Raquel Clarke,
New York Pro Championships - IFBB,Figure,-,Vanna DelaCruz,
New York Pro Championships - IFBB,Figure,-,Kelly Durma,
New York Pro Championships - IFBB,Figure,-,Ashley Howells,
New York Pro Championships - IFBB,Figure,-,Jessica Huete,
New York Pro Championships - IFBB,Figure,-,Elisa Maiorana,
New York Pro Championships - IFBB,Figure,-,Hiromi May,
New York Pro Championships - IFBB,Figure,-,Brittanie Molina,
New York Pro Championships - IFBB,Figure,-,Kelly Lynn Nauyokas,
New York Pro Championships - IFBB,Figure,-,Larhannah Robinson,
New York Pro Championships - IFBB,Figure,-,Kimberley Smith,
New York Pro Championships - IFBB,Figure,-,Lisa Ward,
New York Pro Championships - IFBB,Figure,-,Devon Winn,
Olympia - IFBB,Bodybuilding,1,Andrea Shaw,
