Competition,Category,Place,Name,Score
Ms International - IFBB,,13,Sandra Blackie (1),
Ms International - IFBB,,14,Kris Alexander,
Ms International - IFBB,,15,Kay Baxter,
Ms International - IFBB,,16,Nicole Bass,
Ms International - IFBB,,17,Anita Gandol,
Ms International - IFBB,,18,Della Shahabi,
Ms International - IFBB,,19,Zoe Warwick,
Ms International - IFBB,,20,Mary Ann Gay,
Los Angeles Pro Championships - IFBB,,1,Diana Dennis,
Los Angeles Pro Championships - IFBB,,2,Juliette Bergmann,
Los Angeles Pro Championships - IFBB,,3,Bev Francis,
Los Angeles Pro Championships - IFBB,,4,Sue Ann McKean,
Los Angeles Pro Championships - IFBB,,5,Mary Roberts,
Los Angeles Pro Championships - IFBB,,6,Janice Ragain,
Los Angeles Pro Championships - IFBB,,7,Melinda Perper,
Los Angeles Pro Championships - IFBB,,8,Deanna Panting,
Los Angeles Pro Championships - IFBB,,9,Michelle Thomas,
Los Angeles Pro Championships - IFBB,,10,Kay Baxter,
Olympia - IFBB,,1,Cory Everson,
Olympia - IFBB,,2,Clare Furr,
Olympia - IFBB,,3,Ellen Van Maris,
Olympia - IFBB,,4,Diana Dennis,
Olympia - IFBB,,5,Mary Roberts,
Olympia - IFBB,,6,Juliette Bergmann,
Olympia - IFBB,,7,Sue Ann McKean,
Olympia - IFBB,,8,Janice Ragain,
Olympia - IFBB,,9,Carla Dunlap,
Olympia - IFBB,,10,Bev Francis,
Olympia - IFBB,,11,Dominique Darde,
Olympia - IFBB,,11,Erica Giesen,
Olympia - IFBB,,11,Dawn Marie Gnaegi,
Olympia - IFBB,,11,Susie Jaso,
Olympia - IFBB,,11,Dona Oliviera,
Olympia - IFBB,,11,Penny Price,
Olympia - IFBB,,11,Marjo Selin,
World Amateur Championships - IFBB,HeavyWeight,1,Cathy Palyo,
World Amateur Championships - IFBB,HeavyWeight,2,Hildegard Schaeffer
  (Germany),
World Amateur Championships - IFBB,HeavyWeight,3,Hannie Van Aken
  (Netherlands),
World Amateur Championships - IFBB,MiddleWeight,1,Gundi Froder,
World Amateur Championships - IFBB,MiddleWeight,2,Tina Van Duyn
  (Netherlands),
World Amateur Championships - IFBB,MiddleWeight,3,Birgitta Carlsson,
World Amateur Championships - IFBB,LightWeight,1,Renate Holland
  (Germany),
World Amateur Championships - IFBB,LightWeight,2,Katherine Illingworth
  (Australia),
World Amateur Championships - IFBB,LightWeight,3,Ina Lopulesa
  (Netherlands),
World Pro Championships - IFBB,,1,Juliette Bergmann,
World Pro Championships - IFBB,,2,Diana Dennis,
World Pro Championships - IFBB,,3,Janice Ragain,
World Pro Championships - IFBB,,4,Marjo Selin,
World Pro Championships - IFBB,,5,Sue Ann McKean,
World Pro Championships - IFBB,,6,Dawn Marie Gnaegi,
World Pro Championships - IFBB,,7,Penny Price,
World Pro Championships - IFBB,,8,Susie Jaso,
World Pro Championships - IFBB,,9,Dona Oliviera,
World Pro Championships - IFBB,,10,Dominique Darde,
World Pro Championships - IFBB,,11,Michelle Thomas,
World Pro Championships - IFBB,,12,Dinah Anderson,
World Pro Championships - IFBB,,13,Anita Gandol,
World Pro Championships - IFBB,,14,Christa Anderson,
World Pro Championships - IFBB,,15,Carla Temple,
World Pro Championships - IFBB,,16,Vera Bendel,
World Pro Championships - IFBB,,17,Deanna Panting,
World Pro Championships - IFBB,,18,Ana Sanchez (1),
World Pro Championships - IFBB,,DQ,Jerri Miller,
