Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Roxanne Edwards,"Brooklyn, New York",50,50,,,,100,10,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Christine Envall,Australia,15,15,,,,30,3,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Judy Gaillard,"Ripley, Mississippi",45,45,,,,90,9,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Mirian Gerard,Curacao,80,80,,,,160,16,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Lisa Glesbrecht,"British Columbia, Canada",11,11,,,,22,2,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Alevtina Goroshinskaya,Russia,55,55,,,,110,11,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Gillian Kovack,"Ontario, Canada",80,80,,,,160,16,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Janeen Lankowski,"Ontario, Canada",65,65,,,,130,13,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Zoa Linsey,Canada,60,60,,,,120,12,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Tananarive McGowan,Canada,79,79,,,,158,16,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Emery Miller,"Tampa, Florida",26,26,,,,52,5,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Kim Perez,"Long Beach, California",39,39,,,,78,8,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Nicole Pfuetzenreuter,Germany,80,80,,,,160,16,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Virginia Sanchez,Spain,28,28,,,,56,6,Women's Bodybuilding
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Kim Baum,"Oswego, Illinois",52,,,,,52,10,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Olga Beliakova,Russia,57,,,,,57,12,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",La'Drissa Bonivel,"Chicago, Illinois",29,,,,,29,6,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Jessica Bowman,"Hagerstown, Maryland",78,,,,,78,16,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Margarita Charaim,"Gurnee, Illinois",37,,,,,37,7,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Cassandra Floyd,"Norcross, Georgia",68,,,,,68,14,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Tiffany Justice,"Lombard, Illinois",77,,,,,77,15,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Sandra Lombardo,"Freedom, New York",15,,,,,15,3,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Jen Louwagie,"Marshall, Minnesota",39,,,,,39,8,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Tracy Mason,"Marquette, Michigan",79,,,,,79,16,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",LaDawn McDay,"Detroit, Michigan",67,,,,,67,13,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Tammy Patnode,"Lake Placid, New York",25,,,,,25,5,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Jamie Pinder,"Wallingford, Connecticut",9,,,,,9,2,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Tish Shelton,"Chickasaw, Alabama",46,,,,,46,9,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Leila Thompson,"Durham, North Carolina",6,,,,,6,1,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Nola Trimble,"Chicago, Illinois",55,,,,,55,11,Women's Physique
2014 IFBB Wings of Strength Chicago Pro,"Chicago, Illinois","July 5, 2014",Pamela Stemmas,"Houisburg, Ohio",21,,,,,21,4,Women's Physique
2014 IFBB Goldentimes IFBB Asian Pro,"Zhengzhou, China","October 18, 2014",Dalibor Hajek,Czech Republic,9,9,,,,18,3,Men's Bodybuilding
2014 IFBB Goldentimes IFBB Asian Pro,"Zhengzhou, China","October 18, 2014",Essa Obaid,UAE,3,3,,,,6,1,Men's Bodybuilding
2014 IFBB Goldentimes IFBB Asian Pro,"Zhengzhou, China","October 18, 2014",Ronny Rockel,Germany,6,6,,,,12,2,Men's Bodybuilding
2014 IFBB Goldentimes IFBB Asian Pro,"Zhengzhou, China","October 18, 2014",Daniel Toth,Hungary,12,12,,,,24,4,Men's Bodybuilding
2014 IFBB Goldentimes IFBB Asian Pro,"Zhengzhou, China","October 18, 2014",Christopher Wong,Canada,15,15,,,,30,5,Men's Bodybuilding
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Bianca Berry,"New York, New York",11,,,,,11,4,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Tonya Boardman,"Madisonville, Alabama",44,,,,,44,15,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Lorena Bucio,Mexico,29,,,,,29,10,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Marcela Cabral,"San Antonio, Texas",48,,,,,48,16,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Kelsie Clark,"Plano, Texas",48,,,,,48,16,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Candice Conroy,"Canyon Lake, California",6,,,,,6,2,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Jamie Del Angel,"McAllen, Texas",10,,,,,10,3,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Lacey DeLuca,"Ocala, Florida",17,,,,,17,6,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Svetlana Eregina,Russia,34,,,,,34,11,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Tawna Eubanks,"Plano, Texas",3,,,,,3,1,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Yvette Garcia,"San Juan, Texas",48,,,,,48,16,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Michelle Lewin,Venezuela,35,,,,,35,12,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Michelle Mein,"San Jose, California",48,,,,,48,16,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Sabrina Nicole,"Plano, Texas",22,,,,,22,7,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Noemi Olah,Hungary,16,,,,,16,5,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Cara Ovis,"Albuquerque, New Mexico",43,,,,,43,14,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Lindsay Oxford,"Beaumont, Texas",23,,,,,23,8,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Caryn Paolini,"Midlothian, Illinois",39,,,,,39,13,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Queenie Pe Benito,"Charlotte, North Carolina",28,,,,,28,9,Bikini
2014 IFBB DALLAS,"Dallas, Texas","August 16, 2014",Alexandra Roane,"Bowie, Maryland",48,,,,,48,16,Bikini
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Harold Allen,"Mesa, Arizona",26,,,,,26,9,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Michael Bevins,"Dallas, Georgia",29,,,,,29,10,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Charles Chester,"Irving, Texas",48,,,,,48,16,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Matt Chistianer,"West Hollywood, California",15,,,,,15,5,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Victor Clark,"Greensboro, North Carolina",48,,,,,48,16,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Steve Cook,"Boise, Idaho",3,,,,,3,1,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Chad Crouse,"Sherman Oaks, California",33,,,,,33,11,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Felipe Franco,Brasil,12,,,,,12,4,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Sheridan Hause,"Hobe Sound, Florida",45,,,,,45,15,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Eric Heidelberg,"Dallas, Texas",23,,,,,23,8,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Brandon Hendrickson,"Bartlett, Illinois",22,,,,,22,7,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Ryan Hinton,"Baton Rouge, Louisiana",37,,,,,37,12,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Devon Lindner,"Citrus Heights, California",,,,,,,,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Tone Martin,"Fort Worth, Texas",48,,,,,48,16,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Rodney Razor,"South Bend, Indiana",18,,,,,18,6,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Tonnell Rodrigue,"Alhambra, California",7,,,,,7,2,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Jeff Seid,"Renton, Washington",8,,,,,8,3,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Tyler Stines,"Middleton, Ohio",42,,,,,42,14,Men's Physique
2014 IFBB DALLAS PRO,"Dallas, Texas","August 16, 2014",Shannon Thomas,"Edmond, Oklahoma",39,,,,,39,13,Men's Physique
2014 IFBB Dallas Pro,"Dallas, Texas","August 16, 2014",Jack Anderson,"Hampton, Georgia",21,,,,,21,7,Men's Wheelchair
2014 IFBB Dallas Pro,"Dallas, Texas","August 16, 2014","Adelfo Cerame, Jr","Cerritos, California",15,,,,,15,5,Men's Wheelchair
2014 IFBB Dallas Pro,"Dallas, Texas","August 16, 2014",Harold Kelley,"Grand Prairie, Texas",9,,,,,9,3,Men's Wheelchair
2014 IFBB Dallas Pro,"Dallas, Texas","August 16, 2014",Antoni Khadraoui,Sweden,12,,,,,12,4,Men's Wheelchair
2014 IFBB Dallas Pro,"Dallas, Texas","August 16, 2014",Neil Picone,"Clinton, New Jersey",6,,,,,6,2,Men's Wheelchair
2014 IFBB Dallas Pro,"Dallas, Texas","August 16, 2014",Johnny Quinn,"Wayne, Pennsylvania",16,,,,,16,6,Men's Wheelchair
2014 IFBB Dallas Pro,"Dallas, Texas","August 16, 2014",Nick Scott,"Ottawa, Kansas",3,,,,,3,1,Men's Wheelchair
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Matthew Acton,"Levittown, New York",10,,,,,10,2,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Anton Antipov,"Brooklyn, New York",5,,,,,5,1,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",John Arterberry,"Byram, Mississippi",51,,,,,51,14,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Emmanuel Banks,"Riviera Beach, Florida",21,,,,,21,4,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Michael Barnt,"Clearwater, Florida",80,,,,,80,16,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Justin Busiere,"Longwood, Florida",43,,,,,43,9,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Michael Feeks,"Englewood, New Jersey",38,,,,,38,7,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Reuben Gordon,"North Lauderdale, Florida",35,,,,,35,6,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Denis Gusev,Russia,18,,,,,18,3,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Sheridan Hause,"Hobe Sound, Florida",56,,,,,56,12,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Natanael Hernandez,Puerto Rico,70,,,,,70,14,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",David Herskovitz,"Tampa, Florida",21,,,,,21,5,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Shawn Labega,"Perth Amboy, New Jersey",78,,,,,78,16,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Yahshua Manley,"Boca Raton, Florida",39,,,,,39,8,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",George O'Banyoun,"Inwood, New York",80,,,,,80,16,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Geobanny Paula,"Miami, Florida",53,,,,,53,11,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Butch Rolle,"Pembroke Pines, Florida",66,,,,,66,13,Men's Physique
2014 IFBB Dayana Cadeau Pro,"Coral Springs, Florida","October 25, 2014",Jermaine Ward,"Sarasota, Florida",76,,,,,76,15,Men's Physique
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Sandy Avelar,"British Columbia, Canada",60,,,,,60,12,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Krissy Chin,"Menifee, California",30,,,,,30,6,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Kelsie Clark,"Plano, Texas",25,,,,,25,5,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",My Coustels,France,80,,,,,80,16,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Lacey DeLuca,"Ocala, Florida",10,,,,,10,2,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Deborah Goodman,"Queen Creek, Arizona",45,,,,,45,9,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Karey Grabow,"Gilbert, Arizona",35,,,,,35,7,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Lisa Kelly,"Scottsdale, Arizona",65,,,,,65,13,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Angela Marquez,"Oxnard, California",5,,,,,5,1,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Stacey Naito,"Burbank, California",70,,,,,70,14,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Ashriel Osgood,"Chandler, Arizona",40,,,,,40,8,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Caryn Paolini,"Midlothian, Illinois",55,,,,,55,11,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Amy Updyke,"Sandy, Utah",50,,,,,50,10,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Nikola Weiterova,Slovakia,20,,,,,20,4,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Jessica Arevalo,"San Jose, California",15,,,,,15,3,Women's Bikini - Open
IFBB Dennis James Classic Pro,"Phoenix, Arizona","May 31, 2014",Meredith Mack,"Oklahoma City, Oklahoma",75,,,,,75,15,Women's Bikini - Open
2014 IFBB DUBAI OPEN,"Dubai, UAE","October 1, 2014",Robert Burneika,USA,18,,,,,18,6,Men's Bodybuilding
2014 IFBB DUBAI OPEN,"Dubai, UAE","October 1, 2014",Dainius Barzinskas,Lithuania,,,,,,,,Men's Bodybuilding
2014 IFBB DUBAI OPEN,"Dubai, UAE","October 1, 2014",Steve Kuclo,USA,12,,,,,12,4,Men's Bodybuilding
2014 IFBB DUBAI OPEN,"Dubai, UAE","October 1, 2014",Juan Morel,USA,15,,,,,15,5,Men's Bodybuilding
2014 IFBB DUBAI OPEN,"Dubai, UAE","October 1, 2014",Zaher Moukahal,Lebanon,21,,,,,21,7,Men's Bodybuilding
2014 IFBB DUBAI OPEN,"Dubai, UAE","October 1, 2014",Shawn Rhoden,USA,6,,,,,6,2,Men's Bodybuilding
2014 IFBB DUBAI OPEN,"Dubai, UAE","October 1, 2014",Roelly Winklaar,Curacao,9,,,,,9,3,Men's Bodybuilding
2014 IFBB DUBAI OPEN,"Dubai, UAE","October 1, 2014",Dexter Jackson,USA,3,,,,,3,1,Men's Bodybuilding
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Dana Ambrose,"Houston, Texas",3,,,,,3,1,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Tammy Bravomalo,"Pensacola, Florida",42,,,,,42,13,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Tara Chandler,"Nine Mile Falls, Washington",43,,,,,43,15,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Victoria Adelus,"San Diego, California",27,,,,,27,10,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Bojana Vasiljevic,Serbia,43,,,,,43,14,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Wendy Fortino,"San Jose, California",8,,,,,8,3,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Leah Berti,"Alberta, Canada",46,,,,,46,16,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Rosalyn Dudding,"Converse, Texas",23,,,,,23,7,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Julie Mayer,"Henderson, Nevada",8,,,,,8,2,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Erin Oakie,"Ontario, Canada",48,,,,,48,18,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Sasha Brown,"Reseda, California",9,,,,,9,3,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Erin Harding,"British Columbia, Canada",48,,,,,48,18,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Monica Labriola,"Medina, Ohio",16,,,,,16,5,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Nicole Sims,"Seattle, Washington",48,,,,,48,18,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Kiana Phi,"Hillsboro, Oregon",26,,,,,26,9,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Rose Hendricks,"Shoreline, Washington",26,,,,,26,8,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Michelle Mayberry,"Federal Way, Washington",48,,,,,48,18,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Amber Leon,"San Diego, California",48,,,,,48,18,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Francesca Lauren,"Lake Oswego, Oregon",48,,,,,48,18,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Meredith Berthelson,"Missoula, Montana",46,,,,,46,17,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Krista Dunn,"Broomfield, Colorado",17,,,,,17,6,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Mayla Ash,"Dallas, Texas",36,,,,,36,12,Figure
2014 IFBB EMERALD CUP PRO,"Bellevue, Washington","April 26, 2014",Dawn Fernandez,"Peoria, Arizona",31,,,,,31,11,Figure
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Valentina Chepiga,"Anchorage, Alaska",20,,,,,20,11,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Cinzia Clapp,"Eagle River, Alaska",27,,,,,27,8,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Katerina Kypova,Czech Republic,17,,,,,17,6,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Ann Gannon,"Spokane, Washington",44,,,,,44,15,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Susan Graham,"Wenatchee, Washington",29,,,,,29,10,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Stephanie Willes,"Las Vegas, Nevada",36,,,,,36,12,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Tammy Ross,"Lakewood, Washington",46,,,,,46,16,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Michelle Krack,"British Columbia, Canada",28,,,,,28,9,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Roxie Beckles,"Los Angeles, California",6,,,,,6,2,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Tanji Johnson,"Renton, Washington",11,,,,,11,4,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Erica Blockman,"Beaverton, Oregon",10,,,,,10,3,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Venus Nguyen,"Irvine, California",15,,,,,15,5,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Sabrina Taylor,"Encinitas, California",3,,,,,3,1,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Jaclyn Sutton Abrams,"Parker, Colorado",21,,,,,21,7,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Kimberley Kosmas,"Portland, Oregon",40,,,,,40,14,Women's Physique
2014 EMERALD CUP Pro,"Bellevue, Washington","April 26, 2014",Loan Leonard,"Sacramento, California",39,,,,,39,13,Women's Physique
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Thomas Benagli,Italy,15,16,,,,31,3,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014","Gaetano Cisternino, Jr","Bridgewater, New Jersey",6,5,,,,11,1,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Guy Ducasse,"Edmond, Oklahoma",55,65,,,,120,12,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Moba Edwards,"Ontario, Canada",9,10,,,,19,2,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Derik Farnsworth,"Santee, California",35,35,,,,70,7,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Wendell Floyd,"Marietta, Georgia",60,59,,,,119,11,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Shavis Higa,"Pearl City, Hawaii",44,45,,,,89,9,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014","Milton Holloway, Jr","New Castle, Delaware",66,70,,,,136,14,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Lorenzo Jones,"Dallas, Texas",25,30,,,,55,6,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Janos Kubik,Czech Republic,69,56,,,,125,13,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Cory Mathews,"Arlington, Texas",22,25,,,,47,5,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",,,,,,,,,,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Kevin Ofurum,"Carrollton, Texas",41,40,,,,81,8,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Amit Sapir,"British Columbia, Canada",50,50,,,,100,10,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Bleu Taylor,"Gresham, Oregon",75,DNF,,,,DNF,DNF,Men's 212
2014 IFBB Europa Supershow Pro,"Dallas, Texas","May 10, 2014",Baito Abbaspour,Iran,27,19,,,,46,4,Men's 212
2014 IFBB EUROPA SUPERSHOW PRO,"Dallas, Texas","May 10, 2014",Jessica Arevalo,"Antioch, California",77,,,,,77,15,Bikini
2014 IFBB EUROPA SUPERSHOW PRO,"Dallas, Texas","May 10, 2014",Kelsie Burgin,"Plano, Texas",48,,,,,48,9,Bikini
2014 IFBB EUROPA SUPERSHOW PRO,"Dallas, Texas","May 10, 2014",Michelle Lynn Capraru,"Loves Park, Illinois",80,,,,,80,16,Bikini
2014 IFBB EUROPA SUPERSHOW PRO,"Dallas, Texas","May 10, 2014",Jennifer Dawn,"Frisco, Texas",52,,,,,52,11,Bikini
2014 IFBB EUROPA SUPERSHOW PRO,"Dallas, Texas","May 10, 2014",Karey Grabow,"Gilbert, Arizona",37,,,,,37,7,Bikini
2014 IFBB EUROPA SUPERSHOW PRO,"Dallas, Texas","May 10, 2014",Crystal Green,"Pueblo, Colorado",80,,,,,80,16,Bikini
2014 IFBB EUROPA SUPERSHOW PRO,"Dallas, Texas","May 10, 2014",Michelle Johnson,"Rockville, Maryland",80,,,,,80,16,Bikini
2014 IFBB EUROPA SUPERSHOW PRO,"Dallas, Texas","May 10, 2014",Belinda Kiriakou,"Ontario, Canada",25,,,,,25,5,Bikini
2014 IFBB EUROPA SUPERSHOW PRO,"Dallas, Texas","May 10, 2014",Vladka Krasova,Czech Republic,40,,,,,40,8,Bikini
2014 IFBB EUROPA SUPERSHOW PRO,"Dallas, Texas","May 10, 2014",Anna Larsson,"Del Mar, California",59,,,,,59,12,Bikini
2014 IFBB EUROPA SUPERSHOW PRO,"Dallas, Texas","May 10, 2014",Jenee Leger,"Lafayette, Louisiana",6,,,,,6,1,Bikini
2014 IFBB EUROPA SUPERSHOW PRO,"Dallas, Texas","May 10, 2014",Michelle Lewin,Venezuela,15,,,,,15,3,Bikini
